timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-130.33923999999996,172,0.0,223,102,9,409,980,3
1,-45.73248,270,0.0,625,191,10,364,935,8
2,-17.91948,487,0.0,3748,450,1,364,685,69
3,-60.88612,72,0.0,3094,526,15,379,580,68
4,-69.06152,89,0.0,3414,495,21,409,575,60
5,-29.85931999999998,317,0.0,5813,485,26,424,565,97
6,-39.837720000000026,337,0.0,3190,364,28,439,669,50
7,-55.48744,195,0.0,1063,295,18,454,733,13
8,-153.50716000000003,40,0.0,154,342,0,424,734,0
9,-42.745639999999995,211,0.0,838,377,16,394,713,21
10,-49.74756000000001,397,0.0,4806,690,16,439,355,90
11,-77.39168000000004,65,0.0,3181,770,15,499,216,70
12,-85.08279999999999,18,0.0,3777,772,28,529,171,97
13,-70.16488000000001,293,0.0,7121,599,27,574,300,96
14,-56.41747999999998,290,0.0,3766,386,20,619,475,61
15,-78.12827999999998,211,0.0,1274,380,27,619,474,14
16,-226.45868000000007,8,0.0,161,396,11,619,474,10
17,-68.08355999999999,120,0.0,829,390,27,634,449,15
18,-54.794000000000004,351,0.0,5049,727,26,664,83,52
19,-75.74372000000001,32,0.0,3337,814,24,654,8,74
20,-74.81580000000001,58,0.0,4253,795,27,662,16,87
21,-52.606959999999994,118,0.0,7044,713,16,685,85,75
22,-69.75804000000001,213,0.0,3812,542,18,730,210,71
23,-142.66447999999997,153,0.0,1509,480,23,745,252,34
24,-224.48668,39,0.0,199,503,8,745,244,7
25,-142.87295999999995,105,0.0,747,509,25,745,221,17
26,-62.31564,220,0.0,4676,791,15,690,4,70
27,-42.996200000000016,40,0.0,3047,880,25,585,10,62
28,-44.76883999999999,58,0.0,4335,948,15,528,9,126
29,-26.45408000000001,73,0.0,6347,1033,17,445,5,115
30,-36.81388,145,0.0,4030,834,15,475,176,50
31,-129.48636000000005,132,0.0,1688,704,24,490,282,42
32,-246.66591999999997,41,0.0,339,692,20,505,283,8
33,-107.5194000000001,62,0.0,860,666,15,535,283,76
34,-37.804600000000015,83,0.0,3561,823,24,550,103,58
35,-42.80756,78,0.0,3391,919,23,555,3,59
36,-35.10976,57,0.0,4338,998,21,472,9,100
37,-36.815279999999994,58,0.0,6284,1020,16,438,26,109
38,-43.94780000000001,17,0.0,3656,928,25,438,108,86
39,-53.47964000000001,41,0.0,2045,782,20,468,230,35
40,-73.97976,57,0.0,773,740,23,483,254,8
41,-316.85504,25,0.0,305,729,16,498,257,5
42,-58.66516,125,0.0,1780,807,21,513,159,39
43,-32.09520000000001,112,0.0,3583,772,26,528,174,75
44,-33.53112,46,0.0,4047,729,20,558,193,76
45,-34.758720000000004,96,0.0,3799,700,15,588,197,59
46,-48.09048,77,0.0,2504,736,16,603,145,49
47,-83.59852000000002,138,0.0,1706,677,25,618,180,33
48,-121.88947999999989,68,0.0,758,669,19,648,164,14
49,-293.58256,44,0.0,249,648,17,663,172,3
50,-85.65460000000004,97,0.0,1282,660,24,693,123,39
51,-54.17716,140,0.0,3372,707,18,723,52,72
52,-71.71511999999998,218,0.0,3971,722,24,737,17,74
53,-36.298640000000006,212,0.0,4105,762,21,706,11,74
54,-49.85463999999999,92,0.0,2453,714,18,721,47,44
55,-265.5759714285714,124,0.0,1078,645,25,736,94,17
