timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-29.37571999999999,176,0.0,229,149,9,364,978,2
1,-37.25643999999998,263,0.0,638,252,13,304,931,21
2,-18.276000000000003,459,0.0,3734,512,16,289,683,68
3,-83.23736,38,0.0,2918,552,20,349,579,62
4,-86.41924000000002,56,0.0,3585,499,20,394,587,61
5,-27.845679999999998,351,0.0,5817,514,18,409,559,82
6,-23.493560000000002,329,0.0,3190,380,15,439,666,52
7,-26.521559999999994,158,0.0,1059,311,12,439,738,13
8,-32.878879999999995,31,0.0,154,309,13,439,739,0
9,-9.905879999999994,237,0.0,821,339,3,439,719,8
10,-59.26531999999998,458,0.0,4823,683,17,454,346,90
11,-113.16907999999998,55,0.0,3172,765,29,499,207,69
12,-87.95824,117,0.0,3828,783,18,559,140,111
13,-73.61547999999999,317,0.0,7038,612,18,604,265,120
14,-31.523159999999994,249,0.0,3818,411,18,634,437,43
15,-20.644200000000005,182,0.0,1263,388,18,649,445,16
16,-70.41808000000002,15,0.0,169,407,3,649,441,13
17,-44.19815999999998,140,0.0,833,432,9,649,409,21
18,-94.84792000000002,399,0.0,5037,779,16,679,26,51
19,-72.98460000000001,25,0.0,3337,845,19,628,8,74
20,-103.22532000000002,58,0.0,4313,822,23,637,18,102
21,-66.08632,195,0.0,6889,781,20,639,60,125
22,-95.01776000000001,173,0.0,3909,581,15,699,205,61
23,-109.42259999999997,92,0.0,1512,485,12,744,259,17
24,-95.98216,22,0.0,203,503,12,729,256,7
25,-42.474799999999995,98,0.0,731,509,25,729,237,14
26,-93.66928000000006,201,0.0,4674,787,15,695,3,75
27,-76.97607999999995,59,0.0,3075,875,28,587,10,58
28,-64.55576,209,0.0,4363,950,15,522,13,123
29,-50.745239999999995,161,0.0,6321,1029,28,433,10,123
30,-59.168959999999984,155,0.0,4004,814,27,478,181,58
31,-66.87472000000001,116,0.0,1694,661,30,523,286,41
32,-281.35591999999997,44,0.0,338,646,30,538,286,6
33,-94.37995999999993,73,0.0,679,603,25,598,274,17
34,-46.359880000000025,178,0.0,3742,757,24,643,76,58
35,-31.859880000000018,96,0.0,3509,813,15,663,9,82
36,-41.26651999999999,107,0.0,4236,881,18,595,6,102
37,-42.79768000000001,88,0.0,6262,875,28,572,25,121
38,-51.809439999999995,51,0.0,3682,759,23,617,101,65
39,-63.96952000000002,95,0.0,2027,602,24,662,212,31
40,-184.92371999999995,103,0.0,771,551,28,692,229,9
41,-268.76928000000004,54,0.0,305,526,26,722,226,5
42,-123.13488,268,0.0,1780,593,20,782,105,37
43,-52.29379999999999,156,0.0,3586,537,24,827,112,71
44,-47.56104,118,0.0,4118,496,15,872,117,80
45,-21.565400000000004,126,0.0,3749,482,15,902,100,61
46,-22.240840000000006,68,0.0,2482,485,25,932,58,41
47,-22.619279999999996,96,0.0,1720,413,22,962,103,28
48,-66.05092,66,0.0,744,424,12,977,87,11
49,-182.17712000000003,54,0.0,247,428,1,977,94,3
50,-41.872119999999995,212,0.0,1295,479,18,977,26,33
51,-75.68144000000002,207,0.0,3385,505,27,939,29,84
52,-38.32847999999998,238,0.0,3955,520,21,948,11,75
53,-42.34036,234,0.0,4095,536,15,940,9,73
54,-42.69244,92,0.0,2456,460,27,970,43,42
55,-251.7452971428571,165,0.0,1077,398,21,1000,81,15
