timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,9.172240000000006,181,0.0,225,146,11,364,979,2
1,22.491,287,0.0,652,236,1,334,929,26
2,16.421120000000013,496,0.0,3714,513,8,304,675,71
3,-78.8538,47,0.0,2940,588,27,319,566,69
4,-67.99083999999999,87,0.0,3607,548,22,364,566,76
5,-50.745999999999995,294,0.0,5779,513,27,394,566,97
6,-26.890839999999997,289,0.0,3188,386,21,409,684,62
7,-21.101999999999997,184,0.0,1065,322,22,409,747,20
8,-11.149319999999996,48,0.0,154,345,1,409,745,0
9,18.63012,264,0.0,863,397,12,379,712,33
10,-88.02484000000001,430,0.0,4794,732,23,394,351,89
11,-63.969360000000016,57,0.0,3168,829,19,439,213,71
12,-79.09231999999997,22,0.0,3777,826,21,484,169,97
13,-76.36603999999998,272,0.0,7080,671,17,514,297,120
14,-37.77403999999999,149,0.0,3824,435,18,544,503,40
15,-27.09628000000002,173,0.0,1257,429,18,544,509,16
16,-23.743240000000018,7,0.0,161,416,16,559,509,9
17,-8.24124,139,0.0,860,440,23,559,478,30
18,-98.43288000000003,390,0.0,5064,783,26,589,102,61
19,-98.98587999999998,40,0.0,3291,872,24,596,8,74
20,-65.25128000000002,73,0.0,4253,866,19,602,13,87
21,-41.85620000000001,106,0.0,6961,811,28,577,84,119
22,-64.92556,112,0.0,3895,612,28,622,238,71
23,-101.68996,78,0.0,1509,496,24,682,298,32
24,-17.253920000000008,29,0.0,204,498,26,682,294,10
25,-33.152480000000004,132,0.0,735,506,24,697,273,13
26,-93.09032,252,0.0,4566,794,17,684,5,100
27,-58.96592,50,0.0,3183,915,20,555,10,59
28,-39.97408000000001,92,0.0,4007,982,15,503,0,79
29,-43.82032000000002,99,0.0,6687,1082,17,392,9,122
30,-31.744919999999997,118,0.0,3991,866,21,422,191,62
31,-35.7342,85,0.0,1697,732,27,437,304,41
32,-43.468039999999974,27,0.0,338,704,25,467,304,7
33,-40.17188000000004,58,0.0,669,685,23,497,295,11
34,-37.53892,128,0.0,3743,845,29,512,114,57
35,-34.0188,89,0.0,3387,940,23,537,0,65
36,-37.12332000000001,75,0.0,4367,1011,21,462,6,103
37,-29.62588000000001,60,0.0,6262,1016,15,443,26,123
38,-36.64816000000002,22,0.0,3667,912,25,458,105,83
39,-46.281519999999986,58,0.0,2040,765,21,488,226,39
40,-41.395239999999994,79,0.0,773,714,22,518,246,8
41,-82.59572,65,0.0,320,672,18,563,247,9
42,-50.26088,192,0.0,1765,749,21,593,137,39
43,-36.81024,115,0.0,3593,702,24,623,151,72
44,-37.213760000000015,69,0.0,4028,645,15,668,172,78
45,-43.116760000000006,99,0.0,3758,605,28,698,169,82
46,-35.87624,67,0.0,2556,622,28,728,122,40
47,-67.22187999999997,109,0.0,1708,538,27,773,162,31
48,-102.16496,56,0.0,756,500,16,833,151,13
49,-13.676639999999997,48,0.0,247,501,8,833,158,3
50,-104.15044000000006,216,0.0,1282,523,21,863,93,33
51,-96.14771999999996,177,0.0,3495,562,15,897,26,82
52,-68.30255999999999,185,0.0,3838,566,16,903,15,82
53,-74.63055999999999,216,0.0,4115,570,28,891,11,74
54,-129.05472,121,0.0,2449,499,28,936,37,45
55,-139.4236,126,0.0,1087,459,7,951,83,11
