timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-17.498359999999998,166,0.0,223,149,7,364,980,3
1,-17.267599999999995,259,0.0,654,256,4,304,936,28
2,-15.235520000000003,461,0.0,3749,510,15,289,686,62
3,-117.12064000000002,76,0.0,2893,574,16,334,576,62
4,-105.46844000000003,117,0.0,3725,537,15,379,569,103
5,-82.79892000000001,315,0.0,5673,523,29,394,554,98
6,-8.471279999999998,308,0.0,3188,418,4,409,669,62
7,-14.174760000000004,187,0.0,1065,373,4,394,729,12
8,-96.8516,39,0.0,154,459,7,304,730,0
9,-109.72880000000005,212,0.0,821,489,23,274,714,10
10,-104.44187999999997,413,0.0,4906,828,15,319,338,63
11,-85.35919999999997,50,0.0,3089,897,15,379,209,69
12,-86.63259999999995,16,0.0,3757,908,16,409,167,81
13,-88.17028,273,0.0,7117,735,24,439,302,112
14,-93.32071999999997,280,0.0,3799,506,25,484,485,62
15,-95.70027999999998,217,0.0,1274,501,17,499,483,14
16,-269.29884000000004,8,0.0,161,500,18,499,483,10
17,-85.92088,105,0.0,829,498,29,514,459,15
18,-74.90344000000002,334,0.0,5159,815,16,574,95,65
19,-96.70148000000003,30,0.0,3227,908,26,559,7,73
20,-116.47964000000006,61,0.0,4292,895,20,567,18,95
21,-49.183719999999994,99,0.0,6910,843,17,560,80,130
22,-92.02723999999998,190,0.0,3907,661,29,590,220,70
23,-210.94960000000003,141,0.0,1509,583,17,635,265,35
24,-324.04283999999996,34,0.0,199,578,30,635,257,7
25,-218.78171999999995,91,0.0,759,563,20,680,237,20
26,-87.07403999999998,196,0.0,4547,832,22,641,5,102
27,-46.89408000000002,38,0.0,3164,931,30,529,10,62
28,-49.5766,55,0.0,4026,1000,22,478,0,80
29,-29.845119999999994,64,0.0,6677,1087,26,377,10,123
30,-35.00508,138,0.0,3994,897,16,407,180,64
31,-111.80344000000004,121,0.0,1703,776,17,422,285,42
32,-241.87575999999996,37,0.0,339,766,26,422,286,8
33,-86.21576000000007,37,0.0,669,748,17,452,283,13
34,-48.18816000000001,72,0.0,3752,898,22,467,113,58
35,-41.99287999999999,73,0.0,3378,1001,16,482,1,65
36,-31.472959999999993,51,0.0,4333,1076,16,403,5,102
37,-38.63891999999998,57,0.0,6302,1096,24,354,26,109
38,-40.1006,18,0.0,3664,997,28,369,106,78
39,-54.640400000000014,46,0.0,2037,861,24,384,231,35
40,-65.29864000000006,52,0.0,775,818,15,414,253,9
41,-243.9122000000001,22,0.0,303,801,26,414,259,4
42,-61.867399999999996,129,0.0,1780,880,17,444,159,39
43,-31.224839999999993,108,0.0,3583,850,29,444,177,75
44,-32.37384,41,0.0,4047,815,27,459,199,76
45,-30.863439999999994,73,0.0,3744,790,23,474,213,85
46,-52.12124000000002,58,0.0,2559,826,23,489,162,49
47,-57.41612,117,0.0,1706,776,20,504,200,33
48,-118.89259999999996,57,0.0,757,769,24,519,188,15
49,-242.4668800000001,34,0.0,250,753,16,534,197,4
50,-80.33159999999992,79,0.0,1282,777,23,549,151,40
51,-50.29195999999997,120,0.0,3357,823,29,564,84,71
52,-59.317960000000014,182,0.0,3986,840,27,579,54,74
53,-44.213400000000014,192,0.0,4105,874,19,594,13,74
54,-46.32688000000002,88,0.0,2456,823,18,609,50,41
55,-240.58797714285708,115,0.0,1075,760,19,624,97,17
