timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-161.26079999999996,172,0.0,223,93,3,424,980,3
1,-82.34891999999998,263,0.0,625,161,8,394,937,8
2,-13.51708,475,0.0,3768,415,9,394,682,58
3,-33.78844,65,0.0,2922,508,25,394,572,67
4,-36.395040000000016,85,0.0,3600,501,18,409,572,76
5,-18.655279999999998,284,0.0,5783,489,15,424,572,85
6,-34.249120000000005,303,0.0,3197,373,12,424,691,42
7,-59.13664000000001,189,0.0,1051,303,17,424,756,21
8,-188.86976,41,0.0,155,347,2,394,757,0
9,-59.627319999999976,193,0.0,821,369,10,379,742,11
10,-63.834079999999986,376,0.0,4823,700,22,394,384,90
11,-59.368159999999996,53,0.0,3162,793,23,439,245,67
12,-71.68344,16,0.0,3820,797,18,484,201,107
13,-68.72100000000002,247,0.0,7081,605,29,514,352,111
14,-56.492760000000004,242,0.0,3782,394,25,544,537,61
15,-55.37243999999999,199,0.0,1274,396,25,544,535,15
16,-194.20384,8,0.0,161,412,9,544,535,10
17,-62.755199999999995,90,0.0,829,422,22,544,512,15
18,-49.40636,310,0.0,5067,735,23,589,153,52
19,-78.50011999999995,30,0.0,3319,833,28,619,20,74
20,-57.80088000000001,61,0.0,4253,820,25,639,16,87
21,-43.77092,98,0.0,6974,768,17,632,83,103
22,-77.90119999999997,168,0.0,3882,593,17,662,228,70
23,-199.12264,133,0.0,1509,511,20,692,277,30
24,-304.32852,38,0.0,199,505,19,707,269,7
25,-128.39144000000007,80,0.0,821,515,16,722,246,57
26,-69.12796000000003,175,0.0,4495,785,22,687,6,97
27,-54.05087999999998,33,0.0,3161,904,27,562,7,63
28,-40.16216,54,0.0,4019,965,24,511,0,79
29,-33.38372,54,0.0,6677,1048,27,415,10,123
30,-37.67972000000001,125,0.0,3979,852,17,445,186,69
31,-115.33323999999999,125,0.0,1718,727,25,460,288,42
32,-228.80676000000014,35,0.0,339,718,18,475,289,8
33,-77.0005999999999,34,0.0,690,711,16,490,283,28
34,-46.666479999999986,49,0.0,3722,855,29,490,126,58
35,-42.67547999999999,52,0.0,3381,951,15,520,14,65
36,-34.134319999999995,52,0.0,4671,1038,15,446,1,112
37,-36.579840000000004,53,0.0,5964,1045,26,403,26,123
38,-42.637640000000026,16,0.0,3662,951,22,418,108,86
39,-52.088719999999974,36,0.0,2045,816,20,433,231,35
40,-75.21807999999993,52,0.0,773,770,27,448,255,8
41,-250.83028000000027,26,0.0,305,757,22,463,258,4
42,-67.31627999999992,124,0.0,1805,832,27,478,163,48
43,-26.90212,106,0.0,3561,813,18,493,176,72
44,-33.98551999999999,41,0.0,4044,777,17,508,198,76
45,-32.94276000000001,85,0.0,3744,756,29,508,207,86
46,-43.40880000000002,61,0.0,2559,789,15,538,158,49
47,-62.43428000000003,107,0.0,1706,734,16,553,197,33
48,-68.73524000000002,57,0.0,758,728,22,568,182,14
49,-253.57228000000003,35,0.0,249,712,15,583,190,3
50,-73.29347999999995,75,0.0,1282,741,18,598,143,42
51,-50.64595999999999,109,0.0,3384,795,16,613,76,77
52,-53.39548,175,0.0,3959,812,25,613,50,73
53,-42.966560000000015,203,0.0,4105,850,19,620,11,74
54,-47.157560000000025,86,0.0,2453,798,18,635,49,44
55,-178.20136,105,0.0,1078,743,24,635,98,18
