timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,42.66792,160,0.0,223,221,10,289,980,3
1,5.451520000000006,222,0.0,625,419,0,139,942,8
2,-235.09563999999997,460,0.0,3737,655,30,124,691,73
3,-237.86108000000004,53,0.0,2953,739,15,169,576,68
4,-237.16380000000007,84,0.0,3600,710,15,199,576,76
5,-189.14207999999994,244,0.0,5783,651,16,244,589,86
6,-272.39244,295,0.0,3214,496,18,274,712,37
7,-116.49407999999997,178,0.0,1034,491,6,229,774,22
8,-290.57984,38,0.0,155,505,8,214,773,0
9,-343.63072000000005,230,0.0,821,514,18,214,754,13
10,-242.98224000000002,452,0.0,5223,902,16,244,338,66
11,-200.47207999999995,41,0.0,2762,961,18,274,247,67
12,-241.26303999999993,33,0.0,3767,973,22,304,201,80
13,-176.88643999999996,254,0.0,7109,796,19,349,335,120
14,-229.14919999999998,157,0.0,3809,540,22,394,544,62
15,-333.92119999999994,172,0.0,1267,522,19,409,550,19
16,-359.35456,3,0.0,166,516,26,409,549,10
17,-331.53808000000004,63,0.0,829,530,22,424,524,17
18,-235.48340000000002,369,0.0,5056,871,20,454,155,47
19,-252.14096000000004,51,0.0,3330,976,19,484,21,74
20,-245.31044000000006,63,0.0,4253,973,22,491,14,87
21,-147.58492000000004,99,0.0,6949,895,29,496,80,130
22,-276.49388000000005,126,0.0,3907,719,22,526,233,69
23,-308.90780000000007,74,0.0,1509,632,29,541,298,32
24,-347.97368,18,0.0,199,628,21,556,295,7
25,-349.56688,38,0.0,740,628,30,556,286,15
26,-219.74580000000003,188,0.0,4692,915,16,564,5,68
27,-201.83304000000007,30,0.0,3131,1009,15,463,13,73
28,-251.53064,110,0.0,3933,1079,24,397,0,76
29,-154.95800000000008,66,0.0,6877,1120,15,339,26,92
30,-223.86387999999994,101,0.0,3779,910,30,369,191,70
31,-278.4728,55,0.0,1718,770,23,399,308,44
32,-334.85468,18,0.0,339,757,18,414,311,8
33,-342.61463999999995,29,0.0,669,748,28,414,310,11
34,-269.2260800000001,128,0.0,3743,909,21,444,126,58
35,-228.10328000000004,74,0.0,3381,989,26,474,11,65
36,-218.92136000000002,66,0.0,4339,1049,17,429,5,101
37,-200.73576,71,0.0,6287,1042,24,406,27,126
38,-269.30208,45,0.0,3671,946,19,436,98,86
39,-298.91984,69,0.0,2045,805,30,451,214,38
40,-338.18412,81,0.0,773,778,22,466,234,9
41,-351.10123999999996,18,0.0,305,769,26,466,239,5
42,-315.40684000000005,135,0.0,1780,858,27,481,134,39
43,-252.03615999999997,90,0.0,3683,815,16,526,143,66
44,-281.26432,81,0.0,3938,766,24,541,169,78
45,-237.02552,69,0.0,3802,721,15,586,178,62
46,-298.6918,63,0.0,2510,757,19,601,123,47
47,-321.09788000000003,104,0.0,1706,702,18,616,164,35
48,-348.94540000000006,41,0.0,757,704,27,616,153,16
49,-359.39692,23,0.0,250,693,27,616,164,4
50,-321.3884,58,0.0,1273,723,28,631,118,38
51,-275.4055199999999,119,0.0,3366,767,22,661,50,73
52,-184.30568000000008,138,0.0,3976,738,25,706,31,83
53,-253.57972000000007,169,0.0,4115,741,29,719,11,74
54,-296.74511999999993,98,0.0,2453,686,23,749,42,45
55,-428.49991428571434,100,0.0,1078,615,27,764,94,17
