timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-2.397159999999993,183,0.0,227,142,0,379,979,3
1,12.04252,303,0.0,663,216,10,349,925,27
2,3.1685600000000043,486,0.0,3716,478,3,349,670,62
3,-66.58896,60,0.0,3062,538,16,379,567,74
4,-87.403,107,0.0,3450,512,28,409,551,68
5,-33.588880000000024,294,0.0,5803,490,22,439,549,85
6,-23.256879999999995,296,0.0,3193,354,20,454,672,41
7,-11.68604,200,0.0,1056,296,19,454,731,12
8,-40.69251999999999,57,0.0,154,320,12,439,729,0
9,12.686920000000002,267,0.0,821,362,8,424,706,12
10,-67.72207999999999,464,0.0,4851,709,25,439,327,81
11,-66.03392000000001,62,0.0,3153,799,26,484,191,71
12,-64.56028,26,0.0,3748,797,27,529,147,81
13,-61.87024000000001,282,0.0,7281,604,16,589,291,67
14,-38.36059999999998,181,0.0,3638,391,14,619,476,55
15,-24.508439999999993,186,0.0,1267,383,18,619,480,16
16,-20.046719999999993,18,0.0,169,366,20,634,479,11
17,-6.788880000000002,207,0.0,825,398,25,634,443,14
18,-64.63995999999997,467,0.0,5049,762,26,664,48,52
19,-87.00296,42,0.0,3337,846,30,616,8,74
20,-78.46643999999998,78,0.0,4253,844,21,623,12,87
21,-35.74908000000001,124,0.0,6961,780,16,624,80,119
22,-49.53328,131,0.0,3897,577,22,669,232,63
23,-68.77596000000004,82,0.0,1511,479,19,714,288,26
24,11.253560000000002,37,0.0,201,497,7,714,282,10
25,-43.141000000000005,147,0.0,734,506,22,714,258,12
26,-97.92403999999996,283,0.0,4566,790,24,681,5,98
27,-73.77052000000005,64,0.0,3243,887,15,576,22,77
28,-84.36396000000002,130,0.0,3947,952,19,529,0,77
29,-41.90792000000001,105,0.0,6737,1028,20,433,19,110
30,-28.254160000000002,126,0.0,3919,810,24,478,188,69
31,-29.419599999999996,108,0.0,1719,663,20,523,294,41
32,-62.826280000000025,44,0.0,338,612,27,568,293,7
33,-76.89372000000004,148,0.0,779,583,15,628,273,54
34,-87.14291999999998,237,0.0,3633,738,28,673,61,57
35,-90.7402,129,0.0,3381,812,30,658,0,64
36,-79.39300000000001,93,0.0,4419,866,15,605,13,117
37,-56.97984000000001,89,0.0,6396,859,16,597,28,83
38,-96.51172000000004,42,0.0,3490,748,25,627,100,78
39,-95.24195999999999,126,0.0,2037,588,18,687,207,34
40,-112.16055999999999,147,0.0,773,531,18,732,219,8
41,-196.84256000000002,88,0.0,331,502,21,762,215,14
42,-105.57460000000003,239,0.0,1779,572,20,807,101,47
43,-88.81680000000001,198,0.0,3558,525,28,852,95,71
44,-66.32415999999999,123,0.0,4121,484,18,897,101,79
45,-17.43632,127,0.0,3675,485,14,912,89,82
46,-55.425599999999996,100,0.0,2554,503,22,942,33,48
47,-26.943159999999995,142,0.0,1712,483,17,942,58,28
48,-50.18116000000001,55,0.0,752,496,17,942,45,14
49,4.508039999999992,54,0.0,249,494,11,942,53,2
50,-125.07555999999994,275,0.0,1273,509,21,965,5,25
51,-123.37199999999996,232,0.0,3393,543,26,905,26,71
52,-58.153520000000036,275,0.0,4023,560,15,923,2,90
53,-98.72847999999995,243,0.0,4041,562,17,910,11,72
54,-111.79804,145,0.0,2453,495,22,955,28,44
55,-161.02640571428572,130,0.0,1080,446,25,955,74,16
