timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,19.840680000000017,172,0.0,227,175,11,334,980,2
1,3.108400000000003,254,0.0,650,303,5,259,933,28
2,-27.560160000000007,447,0.0,3708,556,15,244,685,75
3,-74.69319999999999,37,0.0,2953,606,29,289,575,68
4,-90.45180000000003,64,0.0,3733,555,15,349,581,104
5,-66.25776000000002,379,0.0,5664,542,19,394,545,71
6,-33.18647999999999,332,0.0,3170,410,26,409,655,62
7,-25.660320000000013,157,0.0,1065,326,12,439,723,14
8,-60.90771999999998,36,0.0,154,347,5,424,724,0
9,-2.513240000000001,245,0.0,838,385,11,409,695,21
10,-95.29951999999999,438,0.0,4806,712,20,439,329,90
11,-108.97328000000002,53,0.0,3162,796,16,499,189,67
12,-99.65011999999997,116,0.0,3869,823,19,544,114,109
13,-82.76632,317,0.0,7007,648,23,589,239,120
14,-48.84272000000001,236,0.0,3810,425,24,634,417,55
15,-24.89144,185,0.0,1266,407,24,649,420,19
16,-98.04419999999998,14,0.0,166,415,18,649,418,10
17,-65.21731999999999,144,0.0,860,450,20,649,381,30
18,-92.95412000000003,381,0.0,5036,780,18,694,8,52
19,-88.2746,27,0.0,3319,849,22,621,8,74
20,-80.32096000000001,63,0.0,4504,852,15,630,3,120
21,-47.34084000000001,163,0.0,6698,798,17,618,67,126
22,-85.90731999999998,160,0.0,3909,594,25,663,218,62
23,-129.74444,98,0.0,1511,489,17,723,271,26
24,-68.85732000000002,21,0.0,195,503,7,723,267,6
25,-56.92552000000001,96,0.0,747,509,19,723,249,14
26,-70.63620000000002,203,0.0,4704,774,16,702,8,61
27,-73.79928000000002,61,0.0,3026,878,22,593,7,62
28,-63.61427999999998,195,0.0,4045,952,21,527,0,80
29,-46.82448,168,0.0,6803,1018,15,446,21,89
30,-49.86507999999999,151,0.0,3849,811,27,476,186,62
31,-82.34055999999997,126,0.0,1703,665,15,536,283,14
32,-269.72644,41,0.0,332,646,18,551,285,6
33,-86.40716000000005,68,0.0,669,613,18,596,273,11
34,-43.09608000000003,153,0.0,3743,760,27,626,87,57
35,-40.39888,88,0.0,3381,838,22,640,0,65
36,-33.05715999999999,82,0.0,4357,902,25,564,9,101
37,-37.038199999999996,78,0.0,6269,903,27,542,27,126
38,-43.02599999999997,44,0.0,3734,799,15,587,99,54
39,-48.15596000000003,64,0.0,1982,646,20,617,217,33
40,-163.64592,80,0.0,773,589,28,647,236,9
41,-246.71327999999983,53,0.0,305,566,25,677,232,5
42,-113.18595999999994,245,0.0,1780,635,22,722,121,38
43,-45.31544000000002,139,0.0,3583,584,17,767,132,75
44,-41.54544,86,0.0,4038,543,21,797,139,78
45,-44.73084,119,0.0,3772,499,24,842,135,68
46,-38.16192,65,0.0,2540,503,21,887,89,49
47,-32.56796000000001,100,0.0,1712,430,22,917,131,28
48,-116.54083999999999,73,0.0,751,420,17,947,116,13
49,-177.65539999999987,51,0.0,250,420,10,947,123,3
50,-64.75735999999999,191,0.0,1282,458,19,962,61,28
51,-62.73348000000001,215,0.0,3384,493,22,959,26,75
52,-29.366360000000014,235,0.0,3949,515,15,955,15,82
53,-38.80828000000001,219,0.0,4115,537,19,935,9,73
54,-43.74152000000002,92,0.0,2487,465,15,980,40,20
55,-198.20510857142855,137,0.0,1044,393,24,995,88,17
