timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-118.15532000000005,178,0.0,223,59,9,454,978,2
1,-45.599920000000026,289,0.0,625,105,13,454,928,7
2,-36.476319999999994,513,0.0,3788,356,21,454,669,60
3,-35.740479999999984,48,0.0,2902,464,22,454,559,68
4,-33.105560000000004,64,0.0,3609,459,23,454,564,75
5,-21.939760000000003,246,0.0,5774,442,25,454,579,86
6,-30.857400000000002,285,0.0,3186,324,10,469,697,53
7,-25.001719999999995,166,0.0,1062,249,14,469,768,22
8,-27.708799999999997,44,0.0,155,250,14,469,767,0
9,-16.232639999999996,239,0.0,821,264,19,469,748,11
10,-40.71468000000001,431,0.0,4843,617,21,484,378,88
11,-61.383280000000006,53,0.0,3186,724,23,514,239,78
12,-70.51704,16,0.0,3723,737,21,544,198,81
13,-51.111799999999995,234,0.0,7134,569,27,559,345,112
14,-36.46924,120,0.0,3785,348,20,574,558,57
15,-34.51552000000001,158,0.0,1269,334,9,589,568,16
16,-21.707679999999993,6,0.0,166,313,29,589,569,10
17,-5.587439999999998,97,0.0,857,345,10,604,541,30
18,-45.996559999999995,356,0.0,5018,695,17,619,169,52
19,-67.55479999999999,34,0.0,3337,791,21,649,39,74
20,-67.67303999999999,59,0.0,4313,789,21,671,19,102
21,-43.951519999999995,93,0.0,6914,747,19,648,86,102
22,-54.71240000000001,102,0.0,3882,558,20,678,244,71
23,-72.68835999999997,59,0.0,1509,468,13,708,311,38
24,-31.365640000000013,17,0.0,199,465,19,708,308,7
25,-25.63539999999998,92,0.0,786,479,27,708,286,40
26,-72.19675999999998,189,0.0,4520,754,28,713,5,100
27,-60.63547999999997,46,0.0,3171,882,28,583,7,63
28,-29.18936,63,0.0,4111,965,23,509,3,106
29,-33.46015999999999,75,0.0,6585,1038,27,425,10,123
30,-39.7246,101,0.0,4004,842,29,440,189,58
31,-41.40300000000003,65,0.0,1694,716,24,455,305,42
32,-45.06856,21,0.0,342,699,23,470,308,10
33,-40.31283999999997,25,0.0,665,683,26,485,306,14
34,-33.48291999999999,75,0.0,3743,837,24,500,139,58
35,-36.898280000000014,64,0.0,3400,931,27,515,27,59
36,-33.056799999999996,55,0.0,4400,1001,26,459,13,119
37,-27.45659999999999,55,0.0,6216,1025,25,424,26,123
38,-36.11215999999999,17,0.0,3662,926,27,439,107,86
39,-31.762120000000003,46,0.0,2050,786,17,469,228,27
40,-41.7014,57,0.0,769,742,21,484,253,8
41,-55.91636000000004,27,0.0,311,716,24,499,261,7
42,-39.605520000000006,146,0.0,1798,799,27,514,160,48
43,-43.434799999999996,91,0.0,3558,770,25,529,176,76
44,-38.2834,47,0.0,4047,736,25,544,195,76
45,-32.6916,63,0.0,3763,702,16,574,208,69
46,-39.16479999999999,52,0.0,2542,726,19,589,166,41
47,-47.89164,78,0.0,1705,651,15,619,215,30
48,-50.29832000000002,35,0.0,756,643,19,634,204,14
49,-74.54940000000002,27,0.0,260,593,15,679,213,8
50,-45.340240000000016,115,0.0,1263,620,22,694,164,35
51,-44.346280000000014,143,0.0,3381,674,27,709,90,78
52,-40.690560000000005,155,0.0,3995,690,26,724,60,82
53,-40.45092,152,0.0,4085,707,24,739,30,75
54,-52.31956000000002,81,0.0,2445,647,15,769,69,47
55,-156.20738285714287,106,0.0,1082,574,22,784,120,16
