timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-135.86144000000002,169,0.0,223,73,8,439,980,2
1,-85.38152000000004,276,0.0,625,146,13,409,932,7
2,-17.39288,494,0.0,3758,401,12,409,678,62
3,-31.82084,37,0.0,2976,503,18,409,570,75
4,-30.326000000000008,42,0.0,3662,491,15,409,585,108
5,-16.926600000000004,246,0.0,5682,474,24,409,593,78
6,-32.49816000000001,280,0.0,3185,343,16,424,717,52
7,-28.869999999999997,142,0.0,1062,245,23,439,793,11
8,-41.73956000000001,30,0.0,151,234,19,454,793,0
9,-27.464159999999993,229,0.0,916,275,16,454,754,51
10,-43.24567999999999,378,0.0,4728,588,26,469,417,90
11,-78.30852000000003,53,0.0,3172,695,28,499,278,69
12,-80.12052,70,0.0,3786,718,29,529,224,97
13,-62.60328000000004,268,0.0,7088,559,27,559,355,113
14,-36.392439999999986,165,0.0,3805,343,20,574,563,50
15,-24.951560000000004,163,0.0,1264,334,22,574,570,18
16,-44.76652000000001,6,0.0,165,331,25,574,570,10
17,-48.06355999999996,83,0.0,878,359,15,589,537,46
18,-41.211960000000005,299,0.0,5007,694,22,604,180,47
19,-77.41520000000008,27,0.0,3342,787,17,649,47,74
20,-74.04687999999999,41,0.0,4241,772,25,679,24,87
21,-47.018559999999994,131,0.0,6974,729,16,678,77,101
22,-70.21900000000002,116,0.0,3946,538,16,708,238,33
23,-51.71147999999998,57,0.0,1450,460,18,723,299,17
24,-41.845759999999984,15,0.0,203,457,23,723,297,6
25,-35.437879999999986,28,0.0,731,468,26,723,283,16
26,-60.61812,151,0.0,4605,750,24,723,2,87
27,-62.683199999999985,40,0.0,3125,864,30,596,10,62
28,-41.46964,134,0.0,4035,943,27,530,0,77
29,-30.80876,118,0.0,6695,1043,23,423,10,119
30,-42.21592000000001,117,0.0,3967,849,24,438,189,65
31,-63.37972000000003,63,0.0,1703,714,26,453,307,43
32,-75.4468400000001,24,0.0,339,697,25,468,310,8
33,-85.75627999999982,30,0.0,669,686,22,483,309,14
34,-49.42272000000003,65,0.0,3757,853,26,483,137,57
35,-44.06455999999999,61,0.0,3367,943,27,498,32,65
36,-40.40116,52,0.0,4339,1025,22,448,5,102
37,-37.464360000000006,53,0.0,6296,1044,16,414,26,123
38,-49.31768,15,0.0,3667,955,23,414,108,83
39,-49.49628000000001,26,0.0,2042,824,29,414,233,34
40,-86.83163999999985,32,0.0,771,789,23,429,259,9
41,-107.51496000000027,13,0.0,305,765,27,444,264,5
42,-64.35768000000004,99,0.0,1780,853,23,459,165,39
43,-47.00384,74,0.0,3586,826,25,459,190,74
44,-38.66224000000001,42,0.0,4035,800,28,459,213,78
45,-45.89587999999999,53,0.0,3753,775,20,474,231,86
46,-46.62464,30,0.0,2559,810,26,474,190,49
47,-43.3604,48,0.0,1710,749,20,489,242,31
48,-83.88867999999991,21,0.0,753,744,18,504,234,16
49,-114.4405200000001,21,0.0,250,717,19,519,245,5
50,-73.58548000000003,57,0.0,1273,750,17,534,199,41
51,-48.28099999999999,88,0.0,3407,805,22,534,139,87
52,-45.913440000000016,119,0.0,3935,818,27,534,121,83
53,-46.99328000000001,130,0.0,4119,846,27,534,93,76
54,-50.81916000000002,43,0.0,2445,796,15,549,140,47
55,-167.58659428571434,57,0.0,1084,736,19,549,196,20
