timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,7.92756,160,0.0,223,185,1,334,980,3
1,17.56156000000001,222,0.0,625,383,6,169,942,8
2,-168.48056000000005,450,0.0,3737,628,23,154,695,75
3,-235.9024799999999,46,0.0,2934,709,20,184,587,62
4,-243.74899999999997,70,0.0,3585,682,29,199,590,62
5,-166.78115999999997,240,0.0,5817,638,18,244,600,86
6,-249.54972,283,0.0,3186,495,27,259,719,53
7,-37.307559999999995,157,0.0,1062,491,2,214,793,22
8,-310.9984,36,0.0,155,505,4,199,792,0
9,-341.19732,208,0.0,821,512,12,199,777,13
10,-249.92103999999995,399,0.0,4823,858,16,214,412,90
11,-240.46407999999994,65,0.0,3162,961,25,244,270,67
12,-248.81048000000004,32,0.0,3767,981,23,274,222,81
13,-163.51455999999993,236,0.0,7109,811,23,304,361,120
14,-201.84271999999996,125,0.0,3807,561,28,334,577,67
15,-325.06632,155,0.0,1269,540,23,349,588,21
16,-356.8940400000001,3,0.0,166,534,30,349,587,10
17,-317.0547999999999,50,0.0,829,545,26,364,565,17
18,-217.83836,334,0.0,5049,889,15,394,202,52
19,-255.31311999999994,49,0.0,3337,996,28,409,67,74
20,-224.13196000000005,51,0.0,4253,1003,18,439,40,87
21,-109.75804,91,0.0,7134,918,15,471,96,89
22,-272.3600799999999,109,0.0,3734,751,16,486,247,60
23,-286.13724,68,0.0,1497,666,21,501,312,32
24,-347.96479999999997,15,0.0,199,661,29,501,309,7
25,-324.1310399999999,27,0.0,740,661,23,516,300,16
26,-219.64347999999993,165,0.0,4566,941,19,535,5,103
27,-175.57576,30,0.0,3164,1050,15,425,10,62
28,-235.5676799999999,105,0.0,4503,1128,16,342,14,124
29,-107.18455999999999,42,0.0,6200,1178,29,283,10,123
30,-201.58244000000002,89,0.0,3979,960,17,328,195,70
31,-274.45604,51,0.0,1718,815,28,343,314,44
32,-335.13576,16,0.0,339,802,23,358,317,8
33,-328.10200000000003,22,0.0,669,792,18,373,317,13
34,-267.4273999999999,107,0.0,3743,944,25,388,143,58
35,-230.17776,59,0.0,3381,1027,24,418,31,65
36,-186.97807999999995,56,0.0,4339,1089,25,381,5,101
37,-191.80644000000004,62,0.0,6287,1083,29,360,27,126
38,-248.75403999999992,34,0.0,3671,988,17,390,104,86
39,-292.38448000000005,68,0.0,2045,846,28,405,221,38
40,-330.06184,70,0.0,773,820,18,420,242,9
41,-351.88828,17,0.0,305,811,22,420,247,5
42,-305.9375999999999,132,0.0,1780,900,22,435,143,39
43,-239.75291999999996,85,0.0,3572,848,23,465,164,72
44,-268.12032,87,0.0,4049,804,19,495,182,77
45,-245.34308000000004,67,0.0,3802,765,16,525,194,62
46,-280.09516,61,0.0,2510,794,25,540,141,47
47,-316.27620000000013,99,0.0,1706,739,21,555,185,35
48,-337.53864,35,0.0,757,741,30,555,174,16
49,-356.89348,25,0.0,289,733,15,570,182,24
50,-303.6518,48,0.0,1234,762,29,570,139,38
51,-257.6548399999999,117,0.0,3366,806,21,600,73,73
52,-173.38748,131,0.0,3976,779,21,645,55,83
53,-233.94364000000007,161,0.0,4115,782,24,675,19,75
54,-298.07880000000006,82,0.0,2463,729,15,705,51,30
55,-391.63007999999996,83,0.0,1068,655,17,720,108,18
