timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-31.022920000000006,174,0.0,223,128,12,379,981,1
1,-1.6064400000000028,328,0.0,644,210,1,364,925,18
2,-32.756800000000005,519,0.0,3734,490,9,334,667,66
3,-52.47872000000002,54,0.0,2918,563,28,349,560,61
4,-69.47448,92,0.0,3599,520,26,394,560,70
5,-44.01212000000001,314,0.0,5808,497,26,424,553,80
6,-19.17187999999998,332,0.0,3179,364,16,454,666,60
7,-19.63476000000002,212,0.0,1065,288,24,469,719,16
8,-59.75055999999999,54,0.0,161,313,2,469,716,4
9,1.762080000000005,285,0.0,909,375,5,454,665,51
10,-50.33908,398,0.0,4785,697,16,469,318,81
11,-58.18144,49,0.0,3105,792,27,499,182,67
12,-52.471239999999995,26,0.0,3820,797,24,544,135,106
13,-50.70719999999999,270,0.0,7107,632,25,574,269,94
14,-37.48380000000001,183,0.0,3758,400,29,604,467,60
15,-32.31555999999999,199,0.0,1272,370,29,634,467,15
16,-82.96623999999996,19,0.0,161,348,22,664,466,5
17,-39.43140000000002,160,0.0,900,361,21,694,424,50
18,-47.98696000000002,324,0.0,4996,691,19,724,66,52
19,-61.53224,29,0.0,3346,780,23,694,3,79
20,-88.09372000000002,70,0.0,4226,763,18,704,15,87
21,-43.167320000000004,144,0.0,7065,710,15,689,86,77
22,-36.83432000000001,124,0.0,3800,520,27,719,234,61
23,-49.63692000000003,79,0.0,1500,438,21,749,292,38
24,-16.058679999999992,23,0.0,207,439,24,749,288,8
25,-14.469319999999993,117,0.0,732,450,24,764,262,16
26,-62.41591999999999,219,0.0,4596,737,18,743,2,89
27,-28.5844,50,0.0,3141,853,27,613,7,63
28,-24.580119999999997,77,0.0,4019,921,25,554,0,80
29,-22.956560000000003,88,0.0,6687,1018,25,449,8,121
30,-29.750559999999993,119,0.0,3979,825,26,464,185,67
31,-33.7622,73,0.0,1709,696,24,479,301,39
32,-43.03751999999996,20,0.0,338,687,15,494,304,8
33,-38.51723999999998,41,0.0,700,679,15,509,297,30
34,-27.524599999999996,75,0.0,3734,840,25,509,126,47
35,-27.88647999999999,70,0.0,3391,938,19,524,19,63
36,-25.77296000000001,67,0.0,4325,1024,28,439,9,100
37,-25.058479999999985,57,0.0,6284,1050,19,405,26,109
38,-31.72007999999999,18,0.0,3668,961,27,405,107,71
39,-29.988279999999996,30,0.0,2043,828,19,420,233,27
40,-38.40575999999999,44,0.0,763,794,26,420,260,9
41,-44.37463999999994,14,0.0,305,775,25,435,265,5
42,-25.199439999999996,120,0.0,1805,863,15,450,172,49
43,-23.92335999999999,76,0.0,3547,842,20,450,188,74
44,-21.392320000000012,48,0.0,4058,811,29,450,210,76
45,-28.142919999999997,63,0.0,3778,785,26,465,224,66
46,-32.661,37,0.0,2532,823,16,480,181,42
47,-32.083920000000006,62,0.0,1703,762,26,480,232,30
48,-37.228240000000014,26,0.0,753,761,20,495,224,14
49,-58.18268000000001,24,0.0,256,741,16,510,233,7
50,-25.717480000000002,72,0.0,1276,775,28,510,187,40
51,-23.264560000000007,104,0.0,3372,830,22,525,123,78
52,-21.267160000000004,130,0.0,4009,852,27,525,95,88
53,-33.22063999999999,161,0.0,4067,876,29,525,70,73
54,-35.93360000000002,68,0.0,2453,828,22,540,110,46
55,-157.53257142857143,85,0.0,1080,770,27,540,163,15
