timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-86.45647999999997,170,0.0,223,96,0,424,980,3
1,-76.71675999999997,260,0.0,625,185,13,364,938,8
2,-8.34244,471,0.0,3753,437,11,364,688,67
3,-32.60571999999999,69,0.0,3022,527,16,379,578,79
4,-50.019680000000015,78,0.0,3524,501,29,394,576,74
5,-16.730840000000004,306,0.0,5774,495,23,409,573,86
6,-33.1392,322,0.0,3184,372,19,424,685,58
7,-11.69336,178,0.0,1065,329,14,409,748,13
8,-129.49916,41,0.0,154,397,5,349,749,0
9,-62.28052000000001,204,0.0,849,436,14,319,731,28
10,-59.80020000000002,368,0.0,4823,751,22,349,378,82
11,-85.17084,55,0.0,3153,835,29,394,242,70
12,-79.10172000000003,21,0.0,4153,835,16,454,195,136
13,-71.54615999999999,264,0.0,6712,658,26,484,332,112
14,-62.57716,245,0.0,3805,443,26,514,517,51
15,-22.865720000000003,203,0.0,1268,446,19,514,521,15
16,-181.92716000000001,7,0.0,161,478,2,499,521,10
17,-43.24124,95,0.0,841,498,5,499,497,21
18,-71.10904,317,0.0,5044,809,26,529,136,47
19,-84.52951999999999,35,0.0,3330,901,19,572,8,74
20,-79.71640000000002,53,0.0,4272,886,24,568,21,92
21,-49.25163999999999,99,0.0,6965,831,24,561,84,93
22,-82.74923999999997,189,0.0,3881,649,20,606,225,60
23,-213.00132,130,0.0,1500,572,21,636,271,35
24,-305.08143999999993,37,0.0,199,567,19,651,263,7
25,-215.96887999999993,100,0.0,740,552,23,681,244,14
26,-79.68016,195,0.0,4609,828,25,647,0,77
27,-59.918840000000024,35,0.0,3128,929,27,537,7,63
28,-47.11431999999999,56,0.0,4028,991,28,481,0,77
29,-30.20435999999999,61,0.0,6686,1075,27,388,10,119
30,-28.467040000000015,137,0.0,3983,893,23,403,181,59
31,-126.04380000000005,127,0.0,1700,767,16,433,284,20
32,-232.39519999999987,39,0.0,335,754,27,433,286,8
33,-111.17083999999987,40,0.0,669,733,23,463,281,13
34,-43.95008000000002,75,0.0,3902,878,15,493,114,71
35,-41.56468000000002,66,0.0,3222,974,15,508,3,65
36,-39.529,54,0.0,4339,1059,23,413,5,101
37,-37.539360000000016,55,0.0,6324,1081,15,379,25,101
38,-44.09708000000001,17,0.0,3634,986,26,379,108,86
39,-52.79872000000001,38,0.0,2045,847,26,394,233,39
40,-60.97087999999998,52,0.0,773,797,23,424,256,9
41,-213.88243999999975,22,0.0,305,788,28,424,260,5
42,-62.150639999999974,120,0.0,1805,865,29,439,167,48
43,-30.670439999999978,107,0.0,3547,845,25,454,176,72
44,-30.720119999999984,40,0.0,4049,810,20,469,201,78
45,-35.72320000000001,73,0.0,3758,792,29,469,210,83
46,-35.067320000000024,51,0.0,2554,828,25,484,163,48
47,-47.32299999999999,99,0.0,1706,777,21,499,203,33
48,-110.15347999999993,57,0.0,758,771,25,514,190,14
49,-255.39455999999984,40,0.0,249,752,21,529,198,3
50,-86.66171999999996,72,0.0,1282,788,16,544,152,41
51,-46.77428000000001,107,0.0,3444,840,15,559,86,92
52,-57.83264000000002,160,0.0,3909,855,25,559,61,76
53,-44.63660000000001,200,0.0,4117,896,16,574,14,73
54,-43.46663999999997,89,0.0,2431,841,17,589,53,45
55,-200.59789142857142,108,0.0,1078,782,27,589,102,18
