timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,4.211119999999999,172,0.0,223,140,2,379,979,2
1,17.79172,274,0.0,644,244,7,319,930,22
2,-12.791799999999999,471,0.0,3724,504,12,304,680,71
3,-66.38539999999998,41,0.0,2928,544,18,364,574,62
4,-57.02215999999999,55,0.0,3585,492,30,394,584,61
5,-21.61068,362,0.0,5871,493,22,424,561,51
6,-23.984440000000003,316,0.0,3130,372,23,439,666,62
7,-23.49140000000001,161,0.0,1064,282,15,469,734,22
8,-70.19372000000001,42,0.0,165,299,15,454,731,4
9,-16.14284,257,0.0,906,355,1,454,689,49
10,-56.36320000000001,407,0.0,4741,669,18,469,344,90
11,-109.89616000000001,52,0.0,3193,763,20,514,203,78
12,-95.36352000000001,101,0.0,3723,780,22,559,139,81
13,-76.61876000000004,312,0.0,7109,603,16,619,261,120
14,-30.907919999999997,241,0.0,3807,385,22,649,444,61
15,-17.33128,185,0.0,1272,362,26,664,448,16
16,-92.60875999999999,18,0.0,174,376,1,679,444,12
17,-62.761759999999995,156,0.0,818,387,26,679,408,14
18,-72.24576000000002,396,0.0,5067,732,29,709,30,52
19,-85.08532,25,0.0,3331,815,22,658,5,74
20,-107.80251999999996,53,0.0,4260,782,29,668,20,92
21,-58.77787999999998,191,0.0,6949,738,25,669,68,106
22,-91.21876,179,0.0,3888,546,20,729,205,69
23,-61.026880000000006,90,0.0,1513,458,20,759,263,20
24,-41.55252000000001,21,0.0,195,479,3,759,259,6
25,-19.00524,92,0.0,740,504,8,744,244,14
26,-80.80019999999998,194,0.0,4566,767,15,713,5,101
27,-62.70379999999999,59,0.0,3214,861,24,598,17,66
28,-55.512440000000005,192,0.0,3976,929,24,547,0,78
29,-45.851639999999996,161,0.0,6704,1018,16,455,10,118
30,-58.589759999999984,158,0.0,3967,806,18,500,176,64
31,-67.25463999999998,113,0.0,1707,663,15,545,277,15
32,-276.9773200000001,38,0.0,335,644,18,560,278,6
33,-100.12040000000002,68,0.0,679,609,21,605,265,19
34,-31.541040000000006,146,0.0,3733,759,28,635,78,57
35,-36.271839999999976,88,0.0,3381,837,23,640,0,65
36,-28.42243999999999,76,0.0,4419,899,24,563,13,119
37,-34.61004,83,0.0,6207,898,18,556,27,124
38,-39.39667999999999,51,0.0,3671,788,24,586,101,86
39,-58.96879999999998,72,0.0,2047,634,22,631,213,31
40,-167.2556,87,0.0,771,576,15,676,233,8
41,-259.1877200000001,55,0.0,305,549,29,691,231,5
42,-96.54511999999997,247,0.0,1794,616,27,736,121,44
43,-41.841840000000005,142,0.0,3558,576,18,781,125,72
44,-37.354279999999996,95,0.0,4117,520,15,826,139,81
45,-37.8994,102,0.0,3704,500,28,841,131,69
46,-40.82839999999998,48,0.0,2542,511,16,886,87,41
47,-35.34704,89,0.0,1710,430,24,916,130,28
48,-111.10972,62,0.0,751,418,19,946,117,13
49,-233.25300000000001,54,0.0,250,412,18,946,124,3
50,-93.13048000000008,181,0.0,1287,439,23,976,62,29
51,-36.538120000000006,204,0.0,3393,484,26,962,28,84
52,-27.617599999999996,225,0.0,3945,503,19,961,17,75
53,-32.8484,223,0.0,4109,526,25,942,7,74
54,-48.084239999999994,88,0.0,2445,440,28,987,45,47
55,-223.01272000000006,154,0.0,1082,371,27,1017,85,16
