timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-236.50096,160,0.0,223,66,0,454,980,3
1,-180.52484000000004,222,0.0,625,149,0,409,942,8
2,-87.38108,445,0.0,3828,410,3,394,693,65
3,-71.34524000000002,35,0.0,2855,508,9,394,589,69
4,-92.89347999999998,56,0.0,3573,497,13,394,596,62
5,-65.10327999999998,218,0.0,5813,478,14,394,614,97
6,-86.14971999999999,270,0.0,3188,351,15,394,740,62
7,-177.67164,139,0.0,1064,296,12,379,813,23
8,-223.22991999999996,31,0.0,155,337,0,349,814,0
9,-170.01332000000002,199,0.0,879,382,6,319,793,41
10,-205.33539999999996,361,0.0,4765,727,12,319,442,90
11,-225.41124,56,0.0,3162,840,25,334,301,67
12,-205.54920000000004,27,0.0,3767,859,22,364,255,81
13,-193.14375999999996,221,0.0,7109,691,16,394,398,120
14,-169.12460000000002,116,0.0,3807,439,21,424,616,67
15,-102.23428,152,0.0,1269,441,7,424,628,21
16,-129.55116,2,0.0,166,463,1,409,627,10
17,-145.73916,37,0.0,829,502,9,379,610,18
18,-241.02483999999998,321,0.0,5056,845,16,394,245,47
19,-242.55468,46,0.0,3330,953,26,409,112,74
20,-216.77956000000012,54,0.0,4272,954,17,439,89,92
21,-144.13939999999994,85,0.0,6930,890,27,469,114,130
22,-263.24884,110,0.0,3907,715,27,484,274,70
23,-269.05108,66,0.0,1509,631,28,499,342,32
24,-284.98356000000007,15,0.0,199,626,21,514,339,7
25,-304.95635999999996,24,0.0,740,625,16,529,330,16
26,-239.62411999999995,148,0.0,4583,910,20,544,25,94
27,-195.3504,28,0.0,3147,1023,27,440,10,62
28,-203.19096000000002,76,0.0,4026,1100,19,381,0,79
29,-119.78844000000005,46,0.0,6656,1176,19,300,5,115
30,-205.5069600000001,74,0.0,4085,944,16,330,210,34
31,-210.48027999999996,47,0.0,1633,812,25,345,318,45
32,-308.70996,11,0.0,339,800,19,360,321,9
33,-307.21687999999995,18,0.0,669,790,29,360,321,14
34,-236.28788000000003,71,0.0,3743,940,17,390,153,57
35,-220.23156000000006,47,0.0,3381,1023,15,420,42,65
36,-197.03376,50,0.0,4339,1088,27,380,5,102
37,-175.07876000000007,54,0.0,6302,1090,24,360,26,109
38,-243.55768000000006,26,0.0,3656,994,25,375,105,86
39,-230.37872000000004,52,0.0,2045,852,18,405,225,38
40,-312.99539999999996,64,0.0,773,824,24,405,247,9
41,-318.8354799999999,15,0.0,312,812,28,405,255,7
42,-281.74544,120,0.0,1773,903,27,420,150,39
43,-221.91052000000002,79,0.0,3572,859,19,450,172,72
44,-251.86296,65,0.0,4049,821,19,465,195,78
45,-213.61948000000004,65,0.0,3826,787,15,495,203,62
46,-239.13220000000007,47,0.0,2486,811,21,510,158,48
47,-281.4862799999999,83,0.0,1750,754,15,525,206,22
48,-297.91720000000004,35,0.0,713,761,23,525,191,16
49,-331.48143999999996,23,0.0,250,749,24,525,202,5
50,-289.1257200000001,52,0.0,1273,780,24,540,156,39
51,-254.82479999999993,115,0.0,3366,829,26,555,90,73
52,-165.66928000000004,133,0.0,3976,809,18,600,73,83
53,-228.40172000000004,145,0.0,4115,815,28,615,42,75
54,-250.96976000000004,67,0.0,2449,758,17,645,80,47
55,-377.5424571428571,74,0.0,1082,685,20,660,135,19
