timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-13.105719999999993,173,0.0,223,137,4,379,980,2
1,22.518520000000002,309,0.0,625,229,11,334,926,7
2,-29.20483999999999,526,0.0,3748,513,21,304,662,68
3,-75.97388000000001,61,0.0,2935,591,25,334,550,68
4,-52.22720000000002,86,0.0,3573,546,17,379,558,60
5,-54.51915999999997,321,0.0,5822,530,20,409,541,80
6,-23.29764000000001,316,0.0,3181,401,22,424,653,51
7,-14.264599999999994,217,0.0,1063,327,25,439,709,16
8,-62.247279999999996,57,0.0,154,350,2,439,709,0
9,11.363079999999997,268,0.0,879,396,15,409,680,40
10,-67.46164,392,0.0,4765,729,20,424,327,90
11,-62.956360000000004,49,0.0,3216,834,23,454,189,82
12,-62.24443999999999,28,0.0,3713,839,20,499,142,80
13,-55.98704000000001,251,0.0,7144,670,16,529,285,102
14,-51.59923999999997,174,0.0,3774,435,20,559,486,58
15,-30.31399999999999,185,0.0,1270,418,21,574,487,15
16,-34.021159999999995,14,0.0,163,405,19,589,487,6
17,-31.993159999999996,128,0.0,829,411,26,604,459,16
18,-50.297920000000005,341,0.0,5182,753,15,649,83,71
19,-88.98472000000002,21,0.0,3204,832,28,632,8,72
20,-104.72199999999995,64,0.0,4313,815,25,642,18,102
21,-43.245560000000005,140,0.0,6908,768,24,629,79,109
22,-53.176520000000025,132,0.0,3888,590,22,659,229,71
23,-81.92607999999998,72,0.0,1509,485,18,704,293,38
24,-31.091240000000006,25,0.0,203,499,7,704,290,8
25,-23.288159999999987,96,0.0,736,511,16,704,269,16
26,-71.24316000000005,207,0.0,4566,786,17,692,5,99
27,-46.29071999999997,50,0.0,3183,907,22,561,10,59
28,-31.320440000000005,67,0.0,4007,983,25,492,0,80
29,-22.441200000000006,78,0.0,6677,1084,19,387,10,123
30,-34.204440000000005,109,0.0,3989,896,16,402,186,67
31,-32.766280000000016,67,0.0,1708,770,24,402,304,43
32,-41.729400000000005,20,0.0,339,757,19,417,307,8
33,-36.80484,32,0.0,700,752,29,417,302,32
34,-29.792280000000005,57,0.0,3734,911,20,432,137,48
35,-28.046599999999998,69,0.0,3365,1012,28,432,28,65
36,-24.573600000000003,55,0.0,4367,1090,25,379,6,101
37,-25.695719999999998,57,0.0,6253,1111,17,344,27,126
38,-29.641119999999997,17,0.0,3683,1023,26,344,107,71
39,-31.44003999999999,27,0.0,2033,889,18,359,234,36
40,-35.92791999999997,40,0.0,773,860,21,359,260,8
41,-44.19768000000008,13,0.0,305,849,27,359,265,5
42,-25.652079999999994,104,0.0,1824,939,17,374,170,55
43,-18.596479999999996,75,0.0,3569,923,18,374,184,75
44,-17.98308,39,0.0,4008,889,21,374,216,78
45,-30.672600000000003,49,0.0,3772,867,26,374,233,69
46,-34.00020000000002,29,0.0,2547,906,27,374,193,42
47,-34.95564,58,0.0,1705,854,29,374,243,28
48,-35.607240000000004,25,0.0,751,858,17,389,236,16
49,-58.06568000000004,22,0.0,254,836,15,404,245,7
50,-23.899,57,0.0,1291,875,23,404,198,42
51,-20.900280000000002,86,0.0,3371,926,16,419,139,78
52,-16.671680000000002,129,0.0,3949,943,19,419,119,83
53,-32.11064000000001,137,0.0,4119,966,25,419,90,76
54,-35.33159999999999,58,0.0,2445,916,17,434,133,47
55,-152.66008571428569,82,0.0,1084,861,19,434,186,15
