timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-26.231919999999977,166,0.0,223,145,10,364,981,3
1,-23.869279999999986,281,0.0,683,257,5,304,934,31
2,-20.161479999999997,446,0.0,3679,514,12,289,685,75
3,-83.04415999999996,38,0.0,2953,574,15,334,576,68
4,-83.56047999999998,46,0.0,3580,516,19,379,586,71
5,-47.43603999999996,355,0.0,5808,506,21,409,564,79
6,-24.276199999999996,313,0.0,3179,392,18,409,681,62
7,-23.011719999999993,151,0.0,1064,310,15,424,751,22
8,-38.35940000000001,33,0.0,160,318,7,424,751,3
9,-4.222959999999997,263,0.0,925,374,7,409,710,48
10,-68.09264,400,0.0,4762,694,23,424,359,80
11,-83.97304,50,0.0,3133,772,18,484,226,71
12,-70.07048,95,0.0,3748,800,26,514,160,81
13,-70.90536,306,0.0,7144,637,19,559,285,102
14,-41.13556000000003,220,0.0,3789,424,18,589,469,39
15,-25.480319999999992,168,0.0,1253,413,20,589,478,18
16,-38.00388,11,0.0,165,420,15,589,476,10
17,-26.57695999999999,104,0.0,829,450,12,589,449,15
18,-69.87536000000001,361,0.0,5049,787,20,619,74,51
19,-90.48052000000001,25,0.0,3337,866,25,601,8,74
20,-68.86195999999997,44,0.0,4253,851,22,611,16,87
21,-56.661400000000015,154,0.0,6968,803,20,600,77,107
22,-87.06572000000001,135,0.0,3888,619,26,630,225,69
23,-106.32172000000003,82,0.0,1509,502,20,690,288,36
24,-103.94548000000005,21,0.0,203,501,24,690,285,9
25,-43.69983999999997,71,0.0,736,505,20,705,270,13
26,-62.28571999999998,200,0.0,4609,775,16,709,0,78
27,-68.37948,51,0.0,3140,876,18,596,10,59
28,-67.16751999999998,192,0.0,4016,950,28,522,0,78
29,-47.22971999999997,159,0.0,6668,1046,27,417,10,122
30,-51.51339999999998,136,0.0,3979,837,16,462,185,70
31,-78.84232,93,0.0,1719,692,24,492,292,40
32,-232.30888000000004,38,0.0,338,673,28,507,292,6
33,-76.10404000000001,54,0.0,679,648,16,552,284,20
34,-46.87032000000003,117,0.0,3747,811,23,567,98,55
35,-43.02303999999999,77,0.0,3373,893,21,586,0,65
36,-42.17404000000001,64,0.0,4395,960,26,502,12,113
37,-32.21827999999999,63,0.0,6225,970,20,482,27,126
38,-38.590599999999995,25,0.0,3691,873,24,497,106,65
39,-40.660320000000006,39,0.0,2028,727,18,527,228,28
40,-95.58580000000003,59,0.0,770,672,21,557,250,9
41,-222.61207999999996,42,0.0,349,653,15,587,245,30
42,-79.18432,195,0.0,1736,718,19,617,146,38
43,-38.155,99,0.0,3583,682,21,632,165,77
44,-43.213600000000014,57,0.0,4067,642,26,647,185,74
45,-38.286280000000005,63,0.0,3743,609,20,677,194,69
46,-47.61195999999997,33,0.0,2542,626,29,692,153,41
47,-44.00440000000001,70,0.0,1704,550,25,722,203,35
48,-95.51815999999997,41,0.0,758,525,17,767,191,13
49,-287.35912000000013,45,0.0,249,503,17,782,198,3
50,-95.2562799999999,142,0.0,1282,523,22,812,143,28
51,-51.7898,177,0.0,3372,568,23,842,67,77
52,-40.525920000000006,190,0.0,3961,569,22,872,37,83
53,-42.06916000000001,183,0.0,4160,587,15,889,9,70
54,-50.472199999999994,81,0.0,2408,522,27,904,47,45
55,-184.0805885714286,111,0.0,1080,444,25,934,97,17
