timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-140.06836000000007,166,0.0,223,118,7,394,981,3
1,-39.49396,316,0.0,667,200,7,364,929,25
2,-27.326720000000005,492,0.0,3695,462,12,349,677,74
3,-57.0794,48,0.0,2953,543,26,364,566,68
4,-61.83899999999999,89,0.0,3566,505,28,394,573,62
5,-29.89076,300,0.0,5871,494,27,409,570,53
6,-13.413239999999996,320,0.0,3137,383,17,424,676,46
7,-38.685359999999996,202,0.0,1057,315,10,439,736,20
8,-91.07908,52,0.0,155,382,3,379,736,0
9,-9.513919999999992,202,0.0,821,418,16,349,717,11
10,-56.7952,360,0.0,4836,748,29,364,359,90
11,-56.15591999999998,47,0.0,3149,848,23,409,220,67
12,-66.91632000000003,13,0.0,3796,848,20,454,178,97
13,-62.03163999999996,234,0.0,7088,679,20,484,317,111
14,-59.434120000000014,234,0.0,3799,461,18,514,507,64
15,-18.183040000000002,190,0.0,1270,456,20,514,510,16
16,-116.42428000000005,20,0.0,165,468,12,514,506,9
17,-31.881,110,0.0,841,481,24,514,480,22
18,-56.56296000000001,298,0.0,5037,810,26,544,120,52
19,-78.09964000000001,29,0.0,3337,897,24,571,8,74
20,-56.977,52,0.0,4272,876,21,580,22,92
21,-37.275480000000016,94,0.0,6949,821,20,574,85,109
22,-61.433719999999994,138,0.0,3888,645,22,604,229,71
23,-102.88192000000002,176,0.0,1509,559,21,649,271,35
24,-283.6600000000001,41,0.0,199,545,27,664,264,7
25,-129.81691999999998,91,0.0,747,524,25,709,242,15
26,-62.28631999999999,194,0.0,4579,807,15,678,0,89
27,-44.19248000000002,32,0.0,3144,918,22,550,10,62
28,-50.22520000000001,46,0.0,4133,997,18,480,5,106
29,-27.572720000000007,53,0.0,6570,1072,28,390,10,123
30,-37.37428,102,0.0,4001,876,26,405,193,62
31,-44.11212000000001,99,0.0,1697,753,24,420,303,37
32,-79.45512,41,0.0,346,731,29,435,305,13
33,-57.42012000000007,43,0.0,661,717,29,450,304,14
34,-36.60120000000001,59,0.0,3752,879,20,465,136,59
35,-42.217600000000026,49,0.0,3423,985,22,465,28,62
36,-36.773680000000006,49,0.0,4306,1064,27,400,9,99
37,-31.143560000000008,58,0.0,6278,1090,18,366,26,123
38,-45.09339999999998,13,0.0,3662,1003,21,366,109,86
39,-41.58275999999999,31,0.0,2045,873,26,366,235,40
40,-50.31175999999999,31,0.0,773,841,17,381,261,8
41,-75.31816000000015,11,0.0,305,826,27,381,266,5
42,-46.71552000000001,98,0.0,1833,916,19,396,169,53
43,-42.00764000000001,72,0.0,3519,888,24,396,192,75
44,-36.56600000000001,35,0.0,4094,847,16,411,226,82
45,-39.469359999999995,53,0.0,3738,835,17,411,237,70
46,-28.968680000000003,31,0.0,2529,876,18,411,195,49
47,-29.379920000000016,80,0.0,1707,821,27,411,241,31
48,-57.36148,40,0.0,756,830,18,426,226,13
49,-105.65287999999987,25,0.0,260,811,27,426,236,7
50,-46.192640000000004,56,0.0,1272,851,17,441,191,44
51,-39.386359999999996,86,0.0,3372,906,22,441,131,78
52,-19.789999999999996,140,0.0,3995,931,24,441,104,83
53,-21.578000000000003,193,0.0,4094,971,27,441,61,78
54,-22.55068,63,0.0,2436,924,29,441,106,47
55,-146.85481714285714,90,0.0,1084,864,20,456,160,14
