timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-78.97991999999996,177,0.0,223,113,13,394,980,3
1,-26.664119999999983,272,0.0,644,206,2,364,928,21
2,-9.88588,461,0.0,3745,460,18,349,673,62
3,-50.89492000000001,46,0.0,2919,540,29,364,567,69
4,-34.43772,57,0.0,3713,490,22,409,579,106
5,-10.654919999999999,293,0.0,5682,488,19,424,569,79
6,-20.594520000000006,333,0.0,3179,363,22,439,676,62
7,-38.09628,192,0.0,1065,308,13,439,740,16
8,-163.83944000000005,45,0.0,154,366,1,394,739,0
9,-35.475039999999986,198,0.0,821,383,14,379,724,12
10,-54.16379999999998,397,0.0,4836,708,19,409,364,89
11,-66.64924000000002,61,0.0,3159,808,16,454,222,69
12,-58.98432,56,0.0,3810,819,26,484,171,106
13,-58.29239999999997,328,0.0,7056,665,27,514,293,120
14,-40.10948000000004,231,0.0,3829,448,15,559,478,35
15,-42.035040000000016,194,0.0,1247,429,18,574,479,17
16,-222.9595999999999,9,0.0,169,438,9,574,479,11
17,-48.432359999999996,76,0.0,826,432,25,589,454,17
18,-50.03411999999997,316,0.0,5067,757,17,634,92,51
19,-76.93315999999999,38,0.0,3319,845,18,629,8,74
20,-78.58859999999997,98,0.0,4253,834,25,630,11,87
21,-33.472760000000015,177,0.0,6961,802,23,597,78,118
22,-44.971999999999966,125,0.0,3897,608,16,642,234,62
23,-62.51707999999999,68,0.0,1507,498,18,687,297,32
24,-86.82248000000001,24,0.0,199,503,16,687,294,6
25,-41.50772000000002,35,0.0,740,501,29,687,283,16
26,-50.76832000000002,176,0.0,4566,781,22,692,5,103
27,-39.95452000000003,40,0.0,3171,900,27,566,7,63
28,-24.970240000000008,66,0.0,4028,971,19,510,0,78
29,-24.96824000000001,113,0.0,6647,1078,27,390,5,115
30,-34.31571999999999,119,0.0,4010,885,25,405,185,67
31,-46.00899999999998,78,0.0,1709,766,19,420,295,42
32,-91.59460000000017,20,0.0,338,749,19,435,297,8
33,-63.31756000000001,25,0.0,669,736,17,450,297,14
34,-36.88188,61,0.0,3757,897,25,450,127,57
35,-37.24783999999999,59,0.0,3386,990,21,465,24,59
36,-33.51524,54,0.0,4338,1070,29,392,9,101
37,-27.16092,54,0.0,6294,1098,19,358,25,107
38,-32.72015999999999,17,0.0,3646,1005,28,358,108,86
39,-37.329080000000005,27,0.0,2045,873,19,373,235,40
40,-43.92592000000002,32,0.0,773,845,21,373,261,9
41,-97.84207999999994,14,0.0,305,817,29,388,266,5
42,-48.75712000000001,104,0.0,1780,908,21,403,168,39
43,-39.41964,67,0.0,3613,884,26,403,186,75
44,-34.717679999999994,40,0.0,4008,849,16,418,217,78
45,-33.06316,52,0.0,3772,824,25,418,233,69
46,-38.796279999999996,28,0.0,2542,860,28,418,194,41
47,-38.263600000000025,46,0.0,1705,804,16,433,247,31
48,-75.33620000000008,20,0.0,756,805,24,433,238,16
49,-108.64447999999975,21,0.0,250,778,25,448,249,5
50,-63.35616,40,0.0,1282,818,16,463,203,44
51,-40.53276000000001,74,0.0,3357,871,25,463,141,75
52,-34.83556,115,0.0,4010,887,28,463,122,84
53,-35.071760000000005,116,0.0,4109,903,18,478,101,72
54,-38.738200000000006,48,0.0,2429,855,22,478,145,35
55,-149.92624,57,0.0,1076,796,24,478,202,19
