timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-36.91175999999998,172,0.0,223,152,4,364,980,3
1,-16.28424,280,0.0,673,278,2,289,931,31
2,-29.6806,461,0.0,3695,537,2,274,687,70
3,-109.54291999999995,82,0.0,2947,599,26,304,570,66
4,-93.84412000000005,112,0.0,3600,555,16,364,565,73
5,-78.69872,332,0.0,5779,535,20,394,551,96
6,-43.71132000000001,332,0.0,3194,421,13,409,657,51
7,-38.20948,197,0.0,1059,354,18,409,719,16
8,-66.69348000000001,38,0.0,154,427,5,349,719,0
9,-43.83224,211,0.0,821,475,5,319,701,11
10,-94.43168000000004,406,0.0,4823,782,19,364,335,90
11,-85.65535999999999,67,0.0,3236,865,15,424,196,81
12,-94.61219999999999,18,0.0,3693,866,28,454,152,81
13,-85.98251999999997,288,0.0,7134,695,20,499,286,110
14,-76.90735999999998,288,0.0,3782,478,21,544,457,61
15,-44.49616,206,0.0,1269,484,12,544,460,17
16,-193.29828,9,0.0,166,501,11,529,459,10
17,-74.18960000000008,137,0.0,900,501,16,559,424,49
18,-76.36924,333,0.0,5006,814,16,604,66,52
19,-101.77812000000002,34,0.0,3309,899,21,572,8,74
20,-88.26075999999999,66,0.0,4253,877,26,581,16,87
21,-48.77907999999997,107,0.0,6961,812,17,589,82,119
22,-91.9282,224,0.0,3895,631,25,634,210,70
23,-228.04936,157,0.0,1509,556,29,664,251,29
24,-299.0318,38,0.0,199,551,27,679,243,7
25,-247.70096,120,0.0,747,538,16,724,222,15
26,-77.99483999999997,217,0.0,4576,803,24,668,4,92
27,-42.49452000000002,34,0.0,3154,906,16,571,7,63
28,-42.77220000000001,56,0.0,4062,978,17,504,0,90
29,-34.02424,85,0.0,6613,1053,26,416,5,115
30,-37.45688,147,0.0,4010,857,20,446,177,66
31,-128.60343999999998,137,0.0,1708,728,28,461,283,42
32,-237.83411999999998,43,0.0,339,716,24,476,284,8
33,-101.85492000000012,50,0.0,679,699,16,506,279,20
34,-42.04063999999999,103,0.0,3747,855,23,521,100,54
35,-42.091559999999994,81,0.0,3373,949,24,527,0,65
36,-33.7026,60,0.0,4333,1034,18,443,5,102
37,-32.17219999999999,59,0.0,6296,1044,21,409,26,123
38,-41.74411999999999,17,0.0,3678,944,24,424,108,69
39,-41.95032,44,0.0,2031,806,27,439,228,34
40,-122.33824000000006,63,0.0,771,764,30,454,252,8
41,-264.6312399999999,24,0.0,305,754,22,469,255,5
42,-60.61528000000005,131,0.0,1780,822,22,499,157,39
43,-29.741880000000002,131,0.0,3583,791,21,514,174,75
44,-35.76844000000003,47,0.0,4047,753,25,529,193,76
45,-34.78636000000001,90,0.0,3749,728,16,559,197,82
46,-43.33884000000002,87,0.0,2556,764,22,574,140,41
47,-69.27628,140,0.0,1704,704,18,604,174,33
48,-138.42455999999996,64,0.0,757,698,22,619,161,15
49,-274.6218399999999,38,0.0,250,679,18,634,169,3
50,-87.2274,87,0.0,1282,703,27,649,121,38
51,-51.404839999999986,125,0.0,3357,752,21,679,48,72
52,-82.3328,220,0.0,3976,758,23,704,15,81
53,-51.172879999999985,207,0.0,4128,796,21,677,6,77
54,-55.10980000000006,96,0.0,2440,734,27,692,47,44
55,-233.22418285714284,126,0.0,1078,667,17,722,94,17
