timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-17.413480000000014,170,0.0,227,173,13,334,980,3
1,34.400319999999994,278,0.0,640,290,4,274,932,20
2,-29.123639999999998,497,0.0,3718,547,14,259,680,74
3,-91.81528,70,0.0,2946,605,26,304,565,69
4,-82.19539999999999,134,0.0,3587,559,22,364,555,69
5,-75.30624000000003,377,0.0,5803,536,16,424,524,85
6,-43.24700000000001,381,0.0,3184,401,16,454,629,59
7,-16.14203999999999,204,0.0,1064,356,4,454,686,20
8,-70.76476000000004,50,0.0,155,438,12,364,686,0
9,-1.515079999999998,249,0.0,849,489,6,349,656,27
10,-86.56840000000001,409,0.0,4808,808,19,379,294,90
11,-71.87139999999998,49,0.0,3149,891,15,439,155,67
12,-91.89752000000004,18,0.0,3820,876,17,499,108,107
13,-89.89471999999998,312,0.0,7056,704,20,544,231,117
14,-65.19328000000004,292,0.0,3807,480,21,589,410,58
15,-16.33451999999999,240,0.0,1269,480,26,589,405,16
16,-150.22555999999997,34,0.0,166,500,12,589,399,9
17,-84.23816000000002,163,0.0,841,503,27,604,365,19
18,-90.11880000000001,357,0.0,5044,836,19,645,0,47
19,-80.25480000000003,28,0.0,3330,908,17,567,8,73
20,-80.92448000000002,50,0.0,4313,885,18,576,21,102
21,-43.14804000000001,115,0.0,6908,831,20,570,79,108
22,-68.70964000000002,202,0.0,3888,653,20,615,212,69
23,-126.71432,187,0.0,1511,558,16,675,251,29
24,-294.3888,41,0.0,197,543,21,690,246,7
25,-176.21044000000003,141,0.0,740,515,17,750,218,12
26,-79.87204,222,0.0,4583,780,29,686,4,93
27,-51.788879999999985,33,0.0,3166,881,20,589,10,59
28,-40.505520000000004,52,0.0,4050,945,16,538,0,90
29,-30.118879999999994,89,0.0,6613,1023,25,447,5,115
30,-39.06039999999997,169,0.0,4047,811,15,492,182,34
31,-40.11304,124,0.0,1672,696,18,507,279,39
32,-102.30423999999996,64,0.0,346,660,24,537,279,13
33,-48.86395999999998,76,0.0,671,649,28,552,271,20
34,-29.721320000000016,112,0.0,3742,808,16,582,94,57
35,-36.06767999999999,83,0.0,3391,899,19,579,3,59
36,-32.723200000000006,69,0.0,4354,966,17,511,6,101
37,-32.06204,61,0.0,6253,977,19,476,27,126
38,-41.00984,21,0.0,3671,873,28,491,107,86
39,-35.86644000000002,50,0.0,2047,731,20,521,228,33
40,-44.77963999999998,86,0.0,771,683,16,551,250,7
41,-103.18039999999986,38,0.0,305,656,16,581,247,5
42,-47.6232,147,0.0,1794,730,28,596,146,45
43,-33.529720000000026,116,0.0,3579,704,15,626,155,73
44,-35.471480000000014,54,0.0,4047,660,17,641,182,73
45,-28.178559999999987,99,0.0,3764,640,21,656,183,68
46,-30.75100000000002,105,0.0,2536,686,24,671,119,42
47,-47.852320000000006,142,0.0,1699,629,16,701,154,34
48,-59.30892,53,0.0,759,626,20,716,138,13
49,-198.75,46,0.0,248,592,17,746,145,2
50,-49.13980000000001,98,0.0,1282,617,28,761,94,38
51,-43.41467999999999,149,0.0,3384,657,18,800,25,75
52,-37.246999999999986,232,0.0,3949,679,25,780,16,83
53,-28.23776,229,0.0,4154,719,24,745,12,75
54,-34.138559999999984,112,0.0,2417,669,29,760,42,42
55,-225.65659428571428,136,0.0,1075,606,19,790,85,17
