timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-28.36604,176,0.0,225,132,9,379,980,2
1,19.060319999999994,317,0.0,632,218,5,349,928,13
2,-15.193439999999999,516,0.0,3739,493,8,334,665,69
3,-66.89523999999997,61,0.0,2954,563,20,364,553,68
4,-79.46155999999996,110,0.0,3554,516,19,409,556,62
5,-52.34712,325,0.0,5813,497,22,439,542,97
6,-18.66196,328,0.0,3195,369,23,454,654,44
7,-19.87472,227,0.0,1058,296,18,484,702,12
8,-90.21156000000003,62,0.0,161,315,1,484,700,4
9,-7.286440000000001,271,0.0,814,340,15,469,676,11
10,-60.31835999999999,431,0.0,4836,684,21,484,311,90
11,-59.04992000000002,51,0.0,3184,771,28,529,172,77
12,-51.083439999999996,41,0.0,3732,773,28,574,125,80
13,-56.413599999999995,285,0.0,7188,594,28,619,259,71
14,-41.81743999999998,230,0.0,3730,373,24,664,439,56
15,-25.981439999999992,226,0.0,1267,341,17,709,433,17
16,-88.19964000000002,21,0.0,166,328,18,724,430,5
17,-40.85804000000004,205,0.0,918,343,21,754,382,50
18,-37.44907999999999,361,0.0,4960,680,25,784,11,52
19,-76.70067999999999,28,0.0,3337,771,18,703,8,73
20,-86.22016,67,0.0,4272,761,21,697,20,92
21,-31.993120000000005,148,0.0,6930,721,20,685,74,129
22,-42.01975999999999,141,0.0,3916,524,17,730,229,60
23,-57.11479999999999,70,0.0,1500,440,25,745,290,32
24,-16.826320000000003,27,0.0,205,438,16,760,286,9
25,-13.599360000000006,107,0.0,741,448,14,775,263,18
26,-48.84172000000002,212,0.0,4559,739,29,727,5,100
27,-42.21975999999998,54,0.0,3164,850,29,611,10,62
28,-29.657560000000007,75,0.0,4085,936,28,536,0,93
29,-18.988,93,0.0,6597,1011,23,461,5,115
30,-26.76304,120,0.0,4010,807,16,491,186,67
31,-34.01048000000001,68,0.0,1708,680,26,491,303,43
32,-41.51220000000006,19,0.0,339,658,15,521,306,8
33,-38.475399999999965,50,0.0,669,640,23,536,301,14
34,-25.66528,104,0.0,3752,801,26,551,122,58
35,-29.230920000000005,83,0.0,3378,893,16,581,10,65
36,-26.547960000000003,71,0.0,4351,973,28,490,9,100
37,-23.105440000000012,64,0.0,6269,984,17,471,27,126
38,-28.002760000000006,20,0.0,3691,886,22,486,106,65
39,-32.850440000000006,40,0.0,2030,754,16,501,229,27
40,-36.37699999999999,50,0.0,768,714,15,516,255,9
41,-46.660839999999986,18,0.0,305,691,19,531,259,5
42,-32.26504,151,0.0,1805,765,28,546,161,48
43,-22.407080000000008,97,0.0,3568,743,23,561,173,74
44,-23.18704,54,0.0,4037,711,20,576,193,75
45,-28.67552000000001,76,0.0,3763,697,29,576,198,68
46,-32.194199999999995,53,0.0,2542,732,24,591,153,41
47,-29.188520000000004,85,0.0,1711,666,16,621,197,28
48,-34.58196,31,0.0,752,644,16,651,189,14
49,-54.2306400000001,34,0.0,254,597,24,681,198,7
50,-27.16304,126,0.0,1267,631,21,696,152,36
51,-34.31176000000001,142,0.0,3366,679,17,726,78,75
52,-23.995,175,0.0,3986,691,15,741,53,73
53,-30.089720000000007,226,0.0,4133,738,26,727,9,69
54,-33.12964,86,0.0,2425,684,29,742,45,45
55,-170.31239428571428,106,0.0,1080,626,23,757,94,16
