timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-21.426399999999997,171,0.0,223,157,0,364,979,2
1,-11.520119999999997,294,0.0,708,290,14,274,921,43
2,-12.726439999999998,422,0.0,3665,536,8,274,682,70
3,-63.44603999999999,44,0.0,2923,563,27,334,576,62
4,-79.66167999999999,64,0.0,3585,514,25,379,582,61
5,-48.13232000000001,404,0.0,5831,522,19,424,535,70
6,-31.621679999999998,334,0.0,3177,390,12,454,644,46
7,-17.117959999999993,160,0.0,1057,293,23,469,715,22
8,-67.17807999999995,45,0.0,165,338,10,439,712,4
9,6.51652,281,0.0,869,381,14,424,681,33
10,-55.410119999999985,434,0.0,4765,707,21,454,318,90
11,-102.87579999999994,55,0.0,3162,781,26,514,179,67
12,-96.62095999999994,128,0.0,3900,808,15,574,103,114
13,-46.34355999999998,332,0.0,6976,630,25,619,225,120
14,-45.403439999999996,261,0.0,3818,422,18,664,396,43
15,-18.860840000000003,186,0.0,1259,392,26,679,403,18
16,-97.95423999999998,19,0.0,176,406,1,694,399,12
17,-67.38744,161,0.0,818,418,25,694,363,15
18,-79.785,423,0.0,5210,777,15,707,1,71
19,-95.87399999999997,19,0.0,3176,844,24,624,8,74
20,-78.30952000000002,55,0.0,4292,814,21,649,16,95
21,-60.11367999999998,226,0.0,7014,758,16,663,63,70
22,-94.26620000000001,176,0.0,3805,561,29,708,202,59
23,-68.89388000000002,100,0.0,1509,470,24,753,253,27
24,-36.96307999999999,23,0.0,206,497,2,753,248,6
25,-72.58300000000003,123,0.0,731,508,17,753,222,12
26,-83.96295999999997,221,0.0,4576,769,18,707,6,97
27,-75.11975999999997,67,0.0,3247,867,16,604,13,71
28,-74.33279999999998,210,0.0,3976,944,24,531,0,88
29,-56.89491999999998,178,0.0,6661,1010,29,450,10,119
30,-76.27732000000002,176,0.0,3952,787,27,510,176,68
31,-102.89444000000002,157,0.0,1719,637,29,570,264,38
32,-291.5502,52,0.0,338,621,16,600,263,6
33,-153.54619999999994,144,0.0,847,582,15,660,243,58
34,-30.157000000000007,168,0.0,3565,715,17,720,48,57
35,-44.251080000000016,97,0.0,3381,776,29,695,0,65
36,-49.23012,136,0.0,4401,830,22,636,12,110
37,-50.71080000000005,109,0.0,6354,821,15,639,25,80
38,-58.566320000000026,75,0.0,3547,691,17,699,93,83
39,-89.75015999999998,113,0.0,2042,537,18,744,201,31
40,-138.4677200000001,117,0.0,771,497,15,774,214,9
41,-131.69696000000005,54,0.0,305,497,15,774,214,5
42,-98.43908000000002,272,0.0,1780,565,19,819,97,37
43,-75.07863999999996,202,0.0,3586,506,18,879,97,71
44,-38.07299999999999,168,0.0,4080,475,14,924,87,81
45,-21.887159999999998,156,0.0,3716,477,16,939,68,75
46,-27.11904,76,0.0,2583,490,20,969,21,44
47,-15.567519999999995,113,0.0,1674,432,25,984,59,32
48,-51.822880000000005,78,0.0,757,438,21,999,42,12
49,-139.55928000000006,59,0.0,266,459,9,984,48,11
50,-74.04360000000003,224,0.0,1266,498,23,976,3,26
51,-80.03431999999998,226,0.0,3398,529,16,926,29,84
52,-55.88312,286,0.0,3945,531,26,926,17,74
53,-44.68624000000001,247,0.0,4198,531,16,940,13,56
54,-31.837079999999983,101,0.0,2364,465,24,970,41,34
55,-235.84189714285714,180,0.0,1074,403,17,1000,80,15
