timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-50.64852,170,0.0,223,141,0,379,980,3
1,-66.88000000000004,268,0.0,625,255,5,304,936,8
2,-5.002320000000001,480,0.0,3743,508,19,289,684,70
3,-116.76172000000004,97,0.0,3111,571,15,349,565,67
4,-129.98055999999994,125,0.0,3445,526,25,394,555,71
5,-64.64456000000001,362,0.0,5770,518,24,424,534,96
6,-56.932080000000006,346,0.0,3188,401,16,439,644,60
7,-29.74424,212,0.0,1064,346,13,439,702,21
8,-84.54419999999998,44,0.0,155,442,8,349,701,0
9,-48.773560000000025,215,0.0,838,483,18,319,680,22
10,-101.55856000000003,421,0.0,4834,785,18,379,318,82
11,-95.61167999999999,61,0.0,3134,870,26,424,180,67
12,-103.21603999999999,23,0.0,3767,860,20,484,136,81
13,-77.93304,310,0.0,7134,692,15,529,264,110
14,-92.61580000000004,323,0.0,3799,469,26,574,431,39
15,-55.774799999999985,231,0.0,1257,463,19,589,429,13
16,-185.06376,8,0.0,161,501,11,559,429,10
17,-82.06848,142,0.0,829,496,27,574,403,15
18,-58.039159999999995,370,0.0,5049,823,17,634,26,52
19,-117.83760000000001,55,0.0,3595,917,15,568,0,89
20,-89.10223999999997,74,0.0,4055,869,26,585,20,102
21,-50.93420000000004,122,0.0,6936,808,28,578,86,82
22,-87.04060000000003,224,0.0,3862,635,17,638,210,61
23,-230.12444000000002,164,0.0,1507,562,23,668,247,33
24,-321.07416000000006,39,0.0,199,558,20,683,239,7
25,-250.84763999999998,142,0.0,821,548,15,728,208,50
26,-89.96144000000002,201,0.0,4485,800,28,667,5,102
27,-56.01427999999998,37,0.0,3164,901,20,569,10,62
28,-42.54332,62,0.0,4026,927,25,548,0,78
29,-36.76683999999999,112,0.0,6829,993,15,471,21,90
30,-53.168400000000005,195,0.0,3827,811,20,501,168,69
31,-143.74504000000005,158,0.0,1718,680,23,531,266,41
32,-272.66184,55,0.0,339,662,25,546,267,8
33,-174.75636000000003,70,0.0,679,638,26,576,260,17
34,-41.429160000000024,185,0.0,3747,788,15,636,60,53
35,-49.72695999999999,126,0.0,3386,857,28,612,3,59
36,-29.355199999999996,81,0.0,4338,912,27,552,9,98
37,-24.788679999999996,66,0.0,6269,906,20,548,25,126
38,-38.22364000000002,38,0.0,3671,788,16,593,102,84
39,-77.55419999999997,123,0.0,2045,635,17,638,210,38
40,-211.89560000000006,148,0.0,773,591,16,668,225,7
41,-335.67032,35,0.0,305,580,24,668,228,4
42,-116.73967999999999,181,0.0,1906,634,15,728,123,71
43,-57.322799999999994,200,0.0,3446,605,26,758,111,69
44,-54.39099999999999,109,0.0,4142,540,15,818,127,71
45,-74.44488,174,0.0,3668,512,27,863,98,74
46,-102.65503999999999,173,0.0,2551,540,15,923,22,48
47,-106.18248,179,0.0,1706,475,22,953,50,33
48,-139.43907999999996,85,0.0,758,465,17,983,35,14
49,-238.92435999999998,43,0.0,249,462,12,983,43,3
50,-101.89423999999995,161,0.0,1282,478,20,993,9,37
51,-88.40036,218,0.0,3357,509,25,945,21,69
52,-103.16432,287,0.0,3996,523,23,942,12,74
53,-61.88128000000001,239,0.0,4140,539,16,935,10,71
54,-43.44480000000001,133,0.0,2412,480,18,965,37,31
55,-289.1116285714286,153,0.0,1074,410,27,980,83,17
