timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-135.01451999999986,161,0.0,223,96,0,424,980,3
1,-116.61551999999995,224,0.0,654,198,13,349,940,29
2,-48.35532000000001,435,0.0,3714,458,14,334,694,71
3,-68.7034,46,0.0,2928,539,27,349,585,62
4,-59.808680000000024,70,0.0,3619,497,24,394,585,76
5,-38.601400000000005,254,0.0,5779,468,28,409,595,97
6,-50.92336000000002,303,0.0,3194,336,15,439,710,50
7,-60.600839999999955,154,0.0,1058,241,22,454,783,18
8,-102.11115999999991,37,0.0,155,228,20,469,783,0
9,-81.41584000000002,161,0.0,821,228,15,484,773,13
10,-71.35640000000001,334,0.0,4836,580,28,469,423,90
11,-106.47892000000003,48,0.0,3168,677,24,514,285,71
12,-93.32591999999997,67,0.0,3777,686,23,559,232,92
13,-93.60480000000008,307,0.0,7115,526,19,604,351,100
14,-40.21223999999999,168,0.0,3774,306,21,619,554,63
15,-48.93951999999997,165,0.0,1267,286,20,634,560,20
16,-115.85283999999993,8,0.0,166,269,24,649,558,10
17,-97.77603999999998,82,0.0,841,270,15,679,535,21
18,-59.60804000000001,300,0.0,5037,611,21,694,174,52
19,-116.08608000000001,31,0.0,3349,695,26,739,40,74
20,-108.54148,147,0.0,4424,687,16,792,5,116
21,-76.72163999999998,251,0.0,6778,649,17,780,54,115
22,-70.62272000000002,173,0.0,3895,484,17,810,189,70
23,-63.935760000000016,64,0.0,1509,441,9,795,255,38
24,-95.79296,17,0.0,199,467,16,765,252,7
25,-84.71636000000004,48,0.0,773,493,3,765,239,33
26,-76.23368000000002,155,0.0,4553,757,20,723,0,90
27,-58.90276,44,0.0,3151,862,18,613,7,62
28,-38.35263999999999,60,0.0,4062,937,19,543,0,90
29,-38.02936000000002,102,0.0,6634,1018,18,455,9,121
30,-46.47527999999999,124,0.0,3989,826,20,470,184,67
31,-47.927679999999995,61,0.0,1709,685,29,485,301,41
32,-83.7958,17,0.0,338,664,17,515,304,8
33,-79.49488000000015,24,0.0,669,646,20,530,304,14
34,-49.30811999999997,43,0.0,3743,791,18,545,146,58
35,-46.34388,52,0.0,3387,894,27,545,34,65
36,-31.034239999999997,58,0.0,4351,972,22,497,9,101
37,-24.084920000000007,74,0.0,6269,1000,26,445,28,126
38,-45.98024000000004,24,0.0,3683,919,17,460,104,71
39,-41.531600000000005,41,0.0,2036,787,27,460,226,29
40,-72.63676000000005,40,0.0,770,757,18,475,250,8
41,-109.17852000000012,12,0.0,305,739,16,490,255,5
42,-57.469000000000015,106,0.0,1780,827,26,490,157,39
43,-40.68936,99,0.0,3572,808,29,490,173,75
44,-26.119720000000004,81,0.0,4068,787,21,505,187,71
45,-36.32952,136,0.0,3739,788,18,520,174,82
46,-51.458519999999965,50,0.0,2554,824,24,520,132,49
47,-48.39728,56,0.0,1707,765,17,535,183,30
48,-65.49315999999996,24,0.0,756,767,24,535,174,16
49,-107.74600000000028,22,0.0,250,737,28,550,185,5
50,-70.91488000000004,42,0.0,1273,768,28,565,139,41
51,-54.62476,105,0.0,3393,826,19,580,75,77
52,-43.049679999999995,163,0.0,3959,834,17,595,54,72
53,-26.99480000000001,174,0.0,4127,873,20,595,12,73
54,-41.03248,76,0.0,2431,830,25,595,50,46
55,-175.73371999999998,89,0.0,1080,776,28,595,101,17
