timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-62.138799999999996,172,0.0,223,139,2,379,980,3
1,-49.16627999999998,264,0.0,625,232,13,319,936,8
2,-15.191959999999998,470,0.0,3758,480,16,319,685,61
3,-59.64744,74,0.0,2976,565,15,349,571,73
4,-96.95312000000001,106,0.0,3644,514,15,394,577,88
5,-60.34039999999999,329,0.0,5695,505,18,424,553,85
6,-56.20472000000001,313,0.0,3186,387,25,424,664,53
7,-56.74404,199,0.0,1063,318,15,439,728,17
8,-161.06203999999994,41,0.0,154,374,3,394,729,0
9,-62.95684000000001,215,0.0,879,429,4,364,703,41
10,-77.93472000000006,357,0.0,4778,743,25,379,353,90
11,-63.233039999999974,51,0.0,3159,846,17,424,213,69
12,-78.01275999999999,15,0.0,3786,845,29,454,172,97
13,-66.9982,261,0.0,7088,671,19,499,311,112
14,-54.087560000000046,237,0.0,3808,462,26,514,498,50
15,-66.48387999999998,202,0.0,1261,443,25,529,503,14
16,-216.45447999999982,8,0.0,165,474,9,514,503,10
17,-57.65667999999996,107,0.0,959,503,18,514,465,71
18,-62.76183999999997,283,0.0,4947,805,17,559,119,52
19,-91.49148000000002,34,0.0,3309,892,19,581,8,74
20,-75.38568000000001,56,0.0,4272,872,16,590,21,92
21,-43.70851999999999,97,0.0,6955,819,28,568,85,103
22,-80.78439999999998,186,0.0,3882,640,24,613,223,70
23,-202.28983999999994,148,0.0,1509,558,18,658,266,35
24,-317.31068,37,0.0,199,554,30,658,258,7
25,-209.96519999999998,86,0.0,740,533,22,703,242,15
26,-70.93300000000002,201,0.0,4583,809,17,669,4,92
27,-60.038520000000005,32,0.0,3147,923,25,542,10,62
28,-43.212080000000014,50,0.0,4026,979,30,491,0,80
29,-24.503920000000004,62,0.0,6677,1068,15,407,10,123
30,-34.94555999999998,136,0.0,3994,875,23,422,180,63
31,-125.93340000000006,126,0.0,1703,750,27,437,286,42
32,-239.43492000000023,39,0.0,339,739,22,452,287,8
33,-93.92387999999987,39,0.0,669,726,24,467,283,13
34,-43.497279999999996,62,0.0,3743,877,22,482,119,58
35,-47.27304000000001,66,0.0,3381,984,28,482,6,65
36,-34.659400000000005,52,0.0,4373,1070,18,406,6,103
37,-38.06136,55,0.0,6278,1091,27,357,25,107
38,-40.24847999999999,15,0.0,3651,996,24,372,108,83
39,-56.75747999999999,36,0.0,2040,860,19,387,234,39
40,-82.0064800000001,45,0.0,773,825,16,402,257,9
41,-174.0826,19,0.0,305,800,21,417,262,5
42,-57.171839999999975,117,0.0,1794,884,17,432,167,45
43,-27.265960000000018,93,0.0,3569,863,23,432,182,75
44,-29.648600000000005,38,0.0,4057,828,17,447,208,73
45,-31.402519999999992,74,0.0,3739,805,18,462,215,83
46,-37.51352,52,0.0,2554,840,29,462,169,49
47,-45.83380000000001,84,0.0,1706,779,29,477,215,35
48,-97.30044000000005,52,0.0,757,773,17,507,203,15
49,-248.46476000000007,38,0.0,250,754,28,507,211,3
50,-86.49088000000003,64,0.0,1282,788,25,522,165,43
51,-43.39939999999999,104,0.0,3372,841,23,537,99,78
52,-56.34723999999999,163,0.0,3961,856,17,552,75,82
53,-46.25796,201,0.0,4119,894,15,567,24,75
54,-43.50636000000003,79,0.0,2445,843,26,567,64,45
55,-205.92688571428562,113,0.0,1082,782,23,582,113,17
