timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-7.777559999999996,169,0.0,223,158,13,349,980,2
1,-27.098199999999995,264,0.0,654,269,7,289,935,28
2,-19.79128,450,0.0,3708,525,13,274,688,75
3,-56.89127999999997,41,0.0,2934,557,27,334,582,62
4,-52.60668,62,0.0,3599,504,16,394,586,70
5,-46.31736,379,0.0,5803,515,26,409,550,84
6,-25.208559999999988,322,0.0,3186,381,22,439,658,53
7,-20.99284,155,0.0,1062,291,23,454,732,22
8,-65.47119999999998,38,0.0,155,333,10,424,733,0
9,-15.7636,273,0.0,916,387,15,409,688,47
10,-79.12856,425,0.0,4756,699,27,439,335,82
11,-78.78064,53,0.0,3169,768,21,514,197,77
12,-93.95556000000002,129,0.0,3819,795,23,559,123,109
13,-67.26027999999998,327,0.0,7073,634,20,604,242,94
14,-40.605840000000015,249,0.0,3758,407,18,649,426,57
15,-17.43836,192,0.0,1268,392,20,664,424,18
16,-117.53728000000002,16,0.0,165,395,20,664,421,10
17,-61.381080000000004,191,0.0,959,437,17,679,367,63
18,-88.78724,380,0.0,4919,767,28,705,0,51
19,-96.97320000000002,26,0.0,3349,848,18,629,5,74
20,-89.13492000000001,48,0.0,4317,808,16,654,22,104
21,-60.222639999999984,216,0.0,6898,755,25,658,62,100
22,-87.33164000000001,185,0.0,3891,557,24,718,201,60
23,-76.71159999999999,94,0.0,1504,469,27,748,256,25
24,-52.65492,22,0.0,204,478,21,748,253,6
25,-49.69248,121,0.0,750,495,16,763,226,22
26,-68.00947999999995,203,0.0,4567,767,16,717,0,88
27,-74.64539999999997,71,0.0,3144,855,25,610,10,61
28,-62.215200000000046,220,0.0,4118,935,16,546,3,104
29,-55.902040000000014,186,0.0,6785,971,16,487,26,90
30,-55.20120000000001,179,0.0,3779,762,30,532,176,69
31,-87.69527999999997,151,0.0,1719,613,17,607,263,39
32,-301.408,49,0.0,338,597,19,622,262,6
33,-161.3382399999999,98,0.0,669,552,21,682,245,10
34,-46.69071999999999,233,0.0,3757,697,30,742,30,55
35,-33.78251999999999,108,0.0,3454,747,16,734,2,70
36,-32.345839999999995,133,0.0,4550,827,15,658,0,120
37,-45.00508000000001,101,0.0,5998,796,18,663,23,121
38,-50.06703999999999,76,0.0,3697,675,15,723,87,63
39,-79.83764000000002,130,0.0,2012,509,30,768,193,31
40,-104.53171999999998,122,0.0,771,477,19,798,206,8
41,-149.01608000000002,54,0.0,305,474,23,798,205,5
42,-77.32983999999998,265,0.0,1794,547,21,843,89,43
43,-67.32060000000001,205,0.0,3636,506,22,903,69,79
44,-39.396160000000016,155,0.0,3980,474,20,933,73,76
45,-27.929840000000006,158,0.0,3749,444,16,978,62,82
46,-24.063199999999995,82,0.0,2561,460,22,1008,10,42
47,-24.570199999999986,121,0.0,1700,389,11,1053,47,28
48,-74.20191999999999,95,0.0,757,394,15,1068,23,12
49,-131.024,55,0.0,268,408,10,1053,29,13
50,-101.42616000000001,254,0.0,1263,433,28,1035,4,26
51,-28.471760000000007,231,0.0,3404,478,17,976,29,81
52,-19.368360000000003,285,0.0,3963,506,22,963,9,81
53,-34.7644,262,0.0,4185,506,16,961,17,61
54,-27.47164000000001,106,0.0,2349,441,28,991,40,45
55,-247.76494857142862,176,0.0,1078,384,19,1021,76,15
