timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-191.51303999999996,172,0.0,223,54,12,454,980,3
1,-144.69184,267,0.0,625,110,16,439,935,8
2,-67.91812000000002,470,0.0,3737,362,10,439,689,74
3,-41.45783999999999,63,0.0,2965,469,15,439,577,71
4,-61.247359999999986,62,0.0,3588,463,15,439,583,77
5,-46.79312,266,0.0,5788,450,25,439,586,79
6,-48.744560000000014,298,0.0,3192,335,20,439,706,42
7,-64.86423999999998,186,0.0,1052,271,19,439,771,13
8,-192.21856,40,0.0,154,299,5,424,772,0
9,-101.41,206,0.0,879,327,12,409,752,40
10,-100.65960000000001,354,0.0,4765,659,29,409,403,90
11,-106.77828000000002,50,0.0,3181,770,25,439,266,71
12,-113.43587999999998,12,0.0,3748,777,16,484,223,81
13,-109.67928,226,0.0,7160,597,17,514,372,92
14,-54.799559999999985,219,0.0,3767,389,22,529,560,45
15,-53.846199999999996,180,0.0,1258,382,19,529,570,18
16,-189.53295999999995,8,0.0,166,411,6,514,569,10
17,-56.034999999999975,68,0.0,841,426,11,514,548,23
18,-101.04143999999998,272,0.0,5037,748,29,529,194,53
19,-127.41048000000002,28,0.0,3337,842,19,574,65,74
20,-114.10627999999998,51,0.0,4292,828,29,604,39,95
21,-60.40307999999998,81,0.0,6929,770,25,618,87,110
22,-108.30264,159,0.0,3897,593,26,648,233,61
23,-210.62928,122,0.0,1500,518,23,678,281,36
24,-293.47024,28,0.0,203,512,18,693,277,10
25,-181.63524,61,0.0,736,507,23,708,262,16
26,-114.23048000000001,174,0.0,4566,793,19,683,5,103
27,-91.47927999999993,29,0.0,3164,904,28,558,10,62
28,-49.310200000000016,48,0.0,4102,982,15,501,2,102
29,-41.81348000000002,42,0.0,6580,1044,23,428,5,115
30,-42.528279999999995,120,0.0,4000,840,18,458,184,70
31,-112.31172000000001,124,0.0,1718,712,25,473,290,42
32,-247.15720000000002,41,0.0,339,698,23,488,291,8
33,-97.47540000000014,40,0.0,669,683,29,503,285,13
34,-45.198679999999996,65,0.0,3752,833,18,533,116,58
35,-47.91884,60,0.0,3378,923,24,548,5,65
36,-37.38699999999999,50,0.0,4351,995,23,473,9,100
37,-35.317200000000014,55,0.0,6284,1018,17,439,26,109
38,-43.363519999999994,16,0.0,3661,922,16,454,108,83
39,-50.20963999999998,41,0.0,2040,780,20,469,231,39
40,-91.42632000000005,55,0.0,773,735,27,484,254,8
41,-309.16880000000015,25,0.0,305,723,21,499,257,4
42,-60.820159999999994,119,0.0,1780,800,29,514,157,39
43,-34.352960000000024,110,0.0,3572,772,29,529,170,72
44,-37.28311999999999,42,0.0,4058,731,17,559,193,76
45,-38.44796,106,0.0,3744,712,18,574,196,85
46,-47.85807999999997,74,0.0,2559,750,17,589,144,49
47,-66.10104000000004,123,0.0,1706,695,19,604,182,32
48,-131.45424000000003,61,0.0,757,688,25,619,168,15
49,-265.7481199999996,40,0.0,250,669,21,634,176,3
50,-89.04659999999996,94,0.0,1282,693,29,649,129,39
51,-51.68436000000002,118,0.0,3357,742,18,679,61,74
52,-69.50812000000003,199,0.0,3996,762,21,694,23,75
53,-50.63052,234,0.0,4095,805,17,667,11,74
54,-52.83951999999996,97,0.0,2453,755,16,682,47,44
55,-219.60514285714285,130,0.0,1078,691,19,697,93,17
