timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-18.779919999999986,172,0.0,225,139,2,379,980,1
1,3.2761200000000024,287,0.0,681,278,3,289,930,30
2,-24.215879999999995,450,0.0,3695,540,7,274,679,68
3,-89.41676000000001,37,0.0,2956,621,20,289,570,68
4,-73.65375999999999,49,0.0,3754,575,15,334,576,114
5,-56.55996000000001,279,0.0,5624,548,25,349,578,73
6,-35.2068,302,0.0,3179,409,15,379,697,41
7,-26.62248,145,0.0,1056,336,16,379,769,13
8,-37.36747999999998,33,0.0,164,345,8,379,767,6
9,-27.716,174,0.0,811,366,13,364,757,13
10,-101.94527999999997,375,0.0,4823,713,24,364,399,90
11,-84.18867999999999,49,0.0,3172,810,21,409,260,69
12,-83.46695999999997,75,0.0,3757,829,29,439,203,81
13,-70.76056,280,0.0,7379,642,15,484,359,82
14,-49.411680000000004,167,0.0,3540,441,23,499,537,55
15,-33.36836,160,0.0,1267,429,28,499,544,19
16,-46.48695999999996,7,0.0,171,425,20,514,541,13
17,-48.10700000000002,97,0.0,924,458,22,514,506,60
18,-65.40663999999998,286,0.0,4948,785,19,544,152,52
19,-97.05832000000004,26,0.0,3349,869,22,589,20,74
20,-86.84107999999998,41,0.0,4241,866,18,599,17,87
21,-53.23628,129,0.0,6974,815,27,576,82,101
22,-74.69303999999998,117,0.0,3882,632,27,606,235,71
23,-104.03059999999999,63,0.0,1509,519,28,651,302,35
24,-171.74836000000005,20,0.0,208,502,18,681,299,7
25,-50.38571999999997,41,0.0,731,509,27,681,283,16
26,-78.34940000000002,168,0.0,4566,779,24,692,5,102
27,-66.70052000000003,44,0.0,3183,903,24,563,10,59
28,-30.32176,146,0.0,4016,988,15,497,0,78
29,-22.135959999999994,123,0.0,6686,1094,23,373,10,119
30,-33.422760000000004,121,0.0,3961,905,16,388,191,70
31,-56.47732,69,0.0,1718,777,28,388,307,44
32,-95.90615999999999,22,0.0,339,762,25,403,310,8
33,-72.43908000000005,26,0.0,669,757,16,418,309,14
34,-46.96088000000002,57,0.0,3743,915,21,418,146,58
35,-43.85668000000002,59,0.0,3387,1023,27,418,32,65
36,-34.85448,49,0.0,4395,1099,17,372,12,113
37,-33.70928,54,0.0,6234,1130,21,323,26,123
38,-44.799239999999976,15,0.0,3674,1047,23,323,107,71
39,-49.66828000000002,26,0.0,2035,917,27,323,233,34
40,-71.594,31,0.0,771,883,19,338,260,9
41,-114.52383999999978,13,0.0,305,872,25,338,265,5
42,-64.81720000000001,96,0.0,1879,967,15,353,165,64
43,-43.331160000000004,66,0.0,3473,937,18,353,192,75
44,-38.17251999999999,36,0.0,4049,905,22,353,220,78
45,-42.13932000000002,43,0.0,3758,884,24,353,239,83
46,-48.598120000000016,27,0.0,2556,920,26,353,201,41
47,-47.18660000000001,46,0.0,1708,865,29,353,253,31
48,-81.88228000000005,20,0.0,753,866,21,368,245,16
49,-111.58855999999997,21,0.0,250,839,22,383,256,5
50,-76.00492000000006,48,0.0,1273,880,27,383,210,41
51,-46.656519999999965,78,0.0,3381,937,15,398,150,78
52,-41.387000000000015,117,0.0,3995,957,16,398,129,84
53,-43.43931999999999,121,0.0,4081,974,19,398,109,75
54,-50.42855999999999,43,0.0,2453,927,21,398,154,46
55,-157.16128571428567,57,0.0,1080,869,23,398,210,20
