timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-204.94324000000003,170,0.0,223,56,10,454,980,3
1,-150.44180000000006,248,0.0,634,109,13,439,939,14
2,-99.96932000000002,471,0.0,3744,362,11,439,688,67
3,-89.06639999999999,59,0.0,2981,472,15,439,574,74
4,-81.06052000000001,78,0.0,3662,450,29,439,582,105
5,-60.10771999999999,263,0.0,5673,441,16,454,589,98
6,-59.596639999999994,287,0.0,3190,332,5,454,709,52
7,-98.23723999999999,162,0.0,1063,268,12,439,781,20
8,-204.24844,42,0.0,154,293,2,424,781,0
9,-129.93544,199,0.0,894,322,10,409,759,49
10,-125.28420000000004,342,0.0,4750,648,27,409,416,90
11,-132.16899999999998,53,0.0,3162,755,29,439,277,67
12,-139.684,12,0.0,3767,772,23,469,236,81
13,-154.26363999999998,214,0.0,7117,592,19,499,390,112
14,-109.74436000000003,214,0.0,3802,373,19,529,579,57
15,-91.82643999999999,175,0.0,1266,379,9,529,583,18
16,-150.4228,8,0.0,166,417,2,499,582,10
17,-87.80447999999993,66,0.0,829,429,25,484,562,17
18,-153.5674,271,0.0,5049,768,25,499,208,53
19,-149.09423999999999,24,0.0,3337,867,25,529,79,74
20,-154.1456000000001,40,0.0,4292,862,24,559,55,95
21,-124.47251999999997,80,0.0,6910,792,20,604,84,129
22,-149.01288,161,0.0,3907,609,23,634,234,70
23,-238.67287999999996,118,0.0,1509,532,18,664,286,36
24,-291.2726,29,0.0,199,528,28,664,280,7
25,-217.90035999999998,58,0.0,747,514,26,694,266,18
26,-152.60027999999997,171,0.0,4579,803,22,675,0,90
27,-142.55240000000003,28,0.0,3176,907,16,565,12,61
28,-96.49336,49,0.0,4037,973,27,499,0,90
29,-82.40016,48,0.0,6634,1021,19,450,10,123
30,-90.03628000000003,127,0.0,3994,821,17,480,182,64
31,-176.2282400000001,150,0.0,1703,681,24,510,285,42
32,-277.49404000000004,46,0.0,339,663,26,525,286,8
33,-207.11343999999994,51,0.0,679,634,17,570,279,19
34,-93.24136000000004,94,0.0,3733,760,15,615,110,55
35,-84.20616000000008,90,0.0,3413,832,28,637,3,63
36,-57.3054,58,0.0,4307,891,18,586,5,101
37,-54.67392,64,0.0,6302,878,18,580,24,109
38,-63.69847999999999,39,0.0,3656,757,17,625,100,83
39,-108.05851999999999,106,0.0,2047,614,25,655,206,34
40,-210.02716000000004,121,0.0,771,566,23,685,226,7
41,-317.77696000000003,34,0.0,305,557,29,685,229,5
42,-130.0422400000001,161,0.0,1780,616,27,730,127,39
43,-110.35252,196,0.0,3583,591,15,775,119,74
44,-105.38968000000003,89,0.0,4057,535,19,820,126,73
45,-118.65104000000001,185,0.0,3739,524,26,850,100,79
46,-146.63556,184,0.0,2554,566,22,895,17,48
47,-155.7042,160,0.0,1706,506,22,925,47,31
48,-184.35907999999998,77,0.0,757,502,26,940,32,15
49,-206.03828,41,0.0,250,499,6,955,40,3
50,-191.89112,130,0.0,1282,502,24,965,9,37
51,-117.92295999999999,197,0.0,3357,543,16,921,20,71
52,-122.26036000000003,273,0.0,3976,562,21,903,14,80
53,-100.60272000000005,269,0.0,4137,592,19,882,7,72
54,-118.63344000000005,146,0.0,2434,530,26,912,32,40
55,-276.03592571428567,155,0.0,1077,471,28,927,74,16
