timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-78.16235999999998,171,0.0,227,109,3,409,979,2
1,-52.39832000000001,263,0.0,630,191,10,364,935,13
2,-11.34148000000001,473,0.0,3728,439,10,364,687,75
3,-45.85548000000001,39,0.0,3065,521,16,379,584,68
4,-22.737639999999995,41,0.0,3497,498,21,394,587,76
5,-10.47532,282,0.0,5844,488,21,394,597,51
6,-26.368600000000008,297,0.0,3129,375,23,394,708,39
7,-23.88232,146,0.0,1050,289,22,409,780,13
8,-34.053839999999994,32,0.0,159,295,16,409,780,5
9,-48.54816,204,0.0,816,310,17,409,764,10
10,-46.09912000000002,433,0.0,4836,660,20,424,396,90
11,-82.43863999999999,48,0.0,3149,760,29,454,257,67
12,-70.99723999999999,81,0.0,3820,787,19,499,195,107
13,-73.04532000000002,276,0.0,7064,620,23,529,328,113
14,-40.918719999999986,183,0.0,3808,398,16,559,527,49
15,-24.472560000000005,164,0.0,1260,370,18,574,538,19
16,-79.60567999999999,10,0.0,166,372,18,574,536,10
17,-42.35295999999995,104,0.0,860,407,19,574,500,30
18,-66.42216,322,0.0,5018,752,23,589,136,52
19,-82.59132000000002,24,0.0,3349,843,19,633,5,74
20,-79.68836000000002,48,0.0,4542,837,15,643,5,128
21,-47.340639999999965,127,0.0,6673,772,27,620,81,101
22,-69.22060000000002,127,0.0,3891,576,25,665,234,60
23,-66.48916000000001,66,0.0,1504,482,26,695,297,26
24,-36.814399999999985,22,0.0,201,492,21,695,292,10
25,-35.40048,51,0.0,734,501,26,695,278,14
26,-65.80683999999998,163,0.0,4596,779,20,699,2,92
27,-75.76020000000003,48,0.0,3134,879,24,587,10,62
28,-49.93423999999998,171,0.0,4052,969,24,507,0,81
29,-36.982000000000006,147,0.0,6630,1057,18,420,5,114
30,-43.22284000000002,124,0.0,4015,860,18,435,187,65
31,-56.61280000000001,77,0.0,1703,726,21,450,303,43
32,-167.27836000000008,30,0.0,339,703,27,465,305,7
33,-80.25992000000006,33,0.0,669,684,17,495,304,14
34,-41.68467999999999,77,0.0,3757,844,18,510,127,57
35,-41.91383999999999,72,0.0,3367,938,16,525,21,65
36,-37.98140000000001,53,0.0,4339,1018,15,462,5,102
37,-34.30519999999999,55,0.0,6416,1030,15,427,28,81
38,-44.56368000000002,18,0.0,3547,944,22,427,107,83
39,-48.43328,29,0.0,2040,804,22,442,232,39
40,-73.63700000000017,35,0.0,773,753,18,472,257,9
41,-90.73015999999994,16,0.0,305,721,16,502,261,5
42,-66.68808000000001,130,0.0,1794,802,18,517,163,45
43,-46.313959999999994,88,0.0,3569,770,15,532,183,77
44,-42.66636000000002,46,0.0,4047,729,18,547,206,76
45,-42.30984,51,0.0,3744,697,17,562,224,86
46,-45.75799999999998,29,0.0,2561,723,17,577,183,41
47,-41.13296000000001,52,0.0,1708,648,26,592,234,31
48,-79.26440000000004,21,0.0,753,630,22,622,226,14
49,-129.25968,34,0.0,250,600,29,637,234,4
50,-62.001599999999975,98,0.0,1273,637,28,652,183,28
51,-42.98588000000002,130,0.0,3381,688,29,667,116,78
52,-44.760880000000014,151,0.0,3961,703,24,682,91,83
53,-45.20488000000001,140,0.0,4119,725,20,697,58,76
54,-51.17184000000003,53,0.0,2445,670,17,712,101,47
55,-180.39002857142856,71,0.0,1084,603,29,712,156,19
