timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-66.43976,173,0.0,227,132,9,379,980,2
1,-22.930999999999997,279,0.0,669,248,6,319,927,32
2,-10.81968,451,0.0,3689,499,0,319,682,75
3,-63.026880000000006,37,0.0,2953,560,17,349,573,68
4,-72.18076,41,0.0,3566,509,25,379,587,62
5,-36.431039999999996,314,0.0,5817,507,16,409,568,84
6,-28.171879999999998,308,0.0,3191,369,26,424,681,46
7,-34.04888,153,0.0,1057,300,23,424,753,22
8,-29.598160000000004,31,0.0,158,295,13,439,753,3
9,-12.02088,238,0.0,927,338,6,439,717,51
10,-50.55139999999999,390,0.0,4904,670,16,454,360,64
11,-85.14012,41,0.0,2972,746,17,499,238,67
12,-93.59492,89,0.0,3838,776,22,529,173,113
13,-66.91744,285,0.0,7046,607,16,574,303,113
14,-40.90520000000001,189,0.0,3805,380,15,604,501,50
15,-30.78572000000001,169,0.0,1263,358,14,619,509,19
16,-51.917399999999944,9,0.0,166,356,19,619,506,10
17,-73.39808000000004,130,0.0,878,381,22,634,463,45
18,-62.959959999999995,334,0.0,5007,713,21,664,102,47
19,-106.26740000000005,24,0.0,3367,804,20,674,2,80
20,-92.38067999999997,42,0.0,4216,787,28,669,16,87
21,-41.998999999999995,145,0.0,7008,734,21,660,85,83
22,-72.96387999999997,125,0.0,3848,559,24,690,227,70
23,-67.10372000000002,70,0.0,1513,468,21,720,291,26
24,-41.18652,21,0.0,204,486,6,720,288,6
25,-20.063520000000004,41,0.0,731,502,2,720,276,15
26,-63.03987999999999,166,0.0,4566,768,18,709,5,102
27,-68.67684000000001,45,0.0,3196,889,18,581,12,61
28,-40.53996000000002,158,0.0,3994,964,18,518,0,79
29,-31.84647999999999,136,0.0,6687,1063,27,401,9,121
30,-37.66592,122,0.0,3969,865,28,416,191,70
31,-52.33344000000001,73,0.0,1719,738,26,431,305,41
32,-80.47792000000008,25,0.0,338,721,25,446,308,8
33,-84.5327200000002,28,0.0,669,708,24,461,307,14
34,-43.326000000000015,69,0.0,3743,863,20,476,141,58
35,-48.04563999999998,67,0.0,3400,969,27,476,28,59
36,-34.38199999999999,52,0.0,4400,1047,19,420,13,119
37,-38.44103999999999,53,0.0,6207,1076,24,372,27,126
38,-42.555080000000004,16,0.0,3679,992,15,387,106,78
39,-49.30872000000003,25,0.0,2037,859,20,387,234,39
40,-88.73388000000006,32,0.0,773,829,24,387,260,9
41,-113.49371999999971,13,0.0,305,815,18,402,265,5
42,-65.40647999999999,96,0.0,1780,909,22,402,167,39
43,-44.20372000000001,70,0.0,3586,879,25,402,194,74
44,-37.592240000000004,35,0.0,4044,851,28,402,219,76
45,-40.434439999999995,43,0.0,3763,829,16,417,238,69
46,-48.947480000000006,27,0.0,2542,866,17,417,200,41
47,-45.91404,46,0.0,1704,807,23,417,253,35
48,-84.54127999999996,20,0.0,757,809,15,432,244,16
49,-121.49763999999985,21,0.0,250,789,24,432,255,5
50,-76.30243999999996,47,0.0,1282,829,29,432,210,44
51,-43.898680000000006,76,0.0,3372,885,19,447,149,78
52,-40.766279999999995,116,0.0,3981,897,26,447,130,76
53,-44.334679999999985,122,0.0,4099,918,29,447,106,76
54,-50.85435999999998,47,0.0,2445,872,29,447,152,47
55,-158.78848571428568,57,0.0,1082,812,19,462,207,22
