timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-6.507159999999995,183,0.0,225,135,7,379,979,2
1,26.24264,305,0.0,623,228,13,334,925,8
2,8.240159999999998,493,0.0,3778,501,13,319,667,62
3,-77.46816000000001,50,0.0,2893,550,21,364,565,62
4,-86.65643999999999,129,0.0,3646,513,25,409,553,78
5,-50.898360000000004,318,0.0,5786,504,26,424,546,78
6,-29.519399999999997,309,0.0,3161,397,21,424,658,46
7,-17.929440000000007,170,0.0,1058,344,7,424,725,21
8,11.207319999999992,54,0.0,164,361,9,409,720,7
9,13.909279999999999,262,0.0,839,396,15,394,695,28
10,-88.24068000000001,442,0.0,4795,742,25,409,324,92
11,-85.23727999999996,63,0.0,3172,843,20,454,183,69
12,-119.85355999999997,22,0.0,3757,839,21,499,141,81
13,-60.88119999999998,265,0.0,7144,664,20,544,272,101
14,-47.39564000000002,155,0.0,3778,426,21,574,479,50
15,-23.985919999999997,176,0.0,1268,412,17,589,482,5
16,-22.76516,21,0.0,161,405,25,589,481,9
17,4.03668,236,0.0,918,453,20,589,438,48
18,-95.38644,408,0.0,4967,796,28,619,57,47
19,-106.14604,45,0.0,3330,883,27,582,8,74
20,-83.67891999999999,76,0.0,4272,861,15,604,19,92
21,-55.60840000000002,116,0.0,6930,808,21,593,78,130
22,-63.46076000000002,131,0.0,3907,598,19,653,230,71
23,-121.66992000000002,87,0.0,1511,491,27,698,284,27
24,-51.38123999999999,39,0.0,197,499,25,698,278,7
25,-68.94108000000001,169,0.0,740,511,25,713,251,13
26,-114.11163999999998,292,0.0,4596,802,27,669,2,90
27,-80.14247999999999,60,0.0,3134,911,26,553,10,62
28,-67.32024,114,0.0,4026,966,25,509,0,79
29,-44.68856,109,0.0,6866,1030,15,428,27,86
30,-47.5256,128,0.0,3805,829,27,458,186,64
31,-26.478440000000003,108,0.0,1704,669,17,518,296,41
32,-93.21059999999999,45,0.0,338,620,23,563,294,7
33,-113.54871999999999,150,0.0,669,589,29,608,274,9
34,-85.92587999999998,242,0.0,3752,763,25,653,59,58
35,-93.37180000000002,130,0.0,3372,837,25,638,0,64
36,-63.38052,88,0.0,4373,904,17,573,6,102
37,-64.75176000000002,74,0.0,6268,905,17,552,26,109
38,-78.83820000000001,38,0.0,3656,788,26,582,103,86
39,-100.70932000000002,111,0.0,2047,638,28,627,207,33
40,-111.55504,146,0.0,771,571,24,687,218,9
41,-200.27224000000004,76,0.0,305,537,29,717,217,2
42,-128.69703999999996,245,0.0,1805,598,18,777,107,47
43,-111.46583999999991,168,0.0,3547,561,19,822,98,69
44,-105.59440000000001,116,0.0,4078,515,22,852,111,73
45,-81.97279999999999,127,0.0,3729,501,16,882,101,82
46,-78.82628000000001,109,0.0,2554,512,15,927,46,48
47,-58.65436,132,0.0,1706,487,7,927,79,33
48,-62.48968000000001,60,0.0,758,498,26,912,64,14
49,-12.543119999999995,54,0.0,249,501,16,912,71,2
50,-140.36523999999997,269,0.0,1273,516,25,953,6,25
51,-126.33723999999997,215,0.0,3393,553,24,897,26,74
52,-89.30279999999998,277,0.0,3983,566,15,911,8,82
53,-110.00943999999996,241,0.0,4085,575,17,899,9,74
54,-116.41115999999997,157,0.0,2445,501,27,944,28,47
55,-171.17987428571428,143,0.0,1086,456,12,959,73,9
