timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-130.24604000000002,173,0.0,223,57,8,454,981,1
1,-52.11760000000001,309,0.0,625,111,7,454,928,8
2,-40.38276,494,0.0,3743,362,9,454,675,71
3,-24.595719999999996,52,0.0,2947,470,12,454,563,68
4,-18.286520000000003,65,0.0,3580,458,18,454,570,70
5,-5.531039999999997,260,0.0,5803,450,18,454,578,86
6,-29.32391999999999,293,0.0,3186,326,28,454,692,52
7,-12.278920000000001,157,0.0,1063,260,24,454,762,22
8,-85.07068,48,0.0,159,263,7,469,761,3
9,-19.711360000000003,225,0.0,816,282,5,469,744,11
10,-47.63660000000001,396,0.0,4851,627,20,469,384,82
11,-50.32935999999999,51,0.0,3144,738,17,499,246,69
12,-53.44112,24,0.0,3828,752,19,529,200,111
13,-50.869279999999996,230,0.0,7073,583,25,544,348,102
14,-40.230040000000024,135,0.0,3778,355,26,559,560,50
15,-33.875240000000005,167,0.0,1263,329,28,574,569,19
16,-30.75391999999999,11,0.0,166,314,29,589,568,7
17,-21.77727999999999,103,0.0,829,324,15,619,542,16
18,-31.000400000000006,292,0.0,5077,659,19,634,188,52
19,-62.31772000000001,28,0.0,3309,760,21,664,55,74
20,-71.18584000000003,53,0.0,4329,752,19,694,35,104
21,-33.35652,111,0.0,6885,712,25,682,81,118
22,-43.26728,125,0.0,3897,534,20,712,234,63
23,-44.949919999999985,67,0.0,1507,455,20,727,298,38
24,-46.98896000000001,17,0.0,199,448,15,742,295,6
25,-15.176160000000001,62,0.0,747,476,3,742,279,18
26,-54.12755999999999,162,0.0,4559,757,15,723,5,99
27,-48.596560000000004,38,0.0,3214,879,21,583,17,68
28,-38.446320000000014,54,0.0,4002,980,18,502,0,81
29,-31.04416,68,0.0,6630,1070,25,400,5,115
30,-33.95568,106,0.0,4000,876,17,415,192,70
31,-34.05152000000001,53,0.0,1718,745,29,415,311,44
32,-44.65355999999999,18,0.0,343,736,20,430,314,10
33,-51.111640000000016,22,0.0,686,736,24,430,310,29
34,-31.18472,45,0.0,3736,895,29,430,145,57
35,-29.258400000000016,49,0.0,3367,997,15,445,43,65
36,-31.934959999999993,43,0.0,4462,1077,18,395,10,129
37,-27.229519999999987,53,0.0,6164,1104,22,346,27,126
38,-32.03492000000001,21,0.0,3687,1020,27,346,107,69
39,-33.147800000000004,31,0.0,2034,893,29,346,232,28
40,-35.017880000000005,39,0.0,769,865,16,361,258,8
41,-61.43515999999999,13,0.0,304,858,19,361,262,5
42,-35.355360000000005,105,0.0,1805,949,21,361,169,49
43,-26.142560000000007,71,0.0,3588,937,21,361,180,75
44,-17.613200000000003,37,0.0,4008,904,22,361,213,78
45,-31.581000000000007,83,0.0,3772,893,26,361,220,67
46,-36.243159999999996,40,0.0,2542,933,27,361,179,41
47,-33.16812000000001,48,0.0,1711,879,15,376,230,28
48,-36.83960000000001,21,0.0,750,886,15,376,223,16
49,-59.146559999999965,22,0.0,254,870,22,376,232,7
50,-19.996960000000016,51,0.0,1278,912,24,376,188,42
51,-18.284920000000007,95,0.0,3384,972,27,376,125,78
52,-15.162240000000006,117,0.0,3949,989,27,376,108,83
53,-33.014680000000006,134,0.0,4119,1019,27,376,78,76
54,-39.79227999999999,55,0.0,2445,976,27,376,121,47
55,-139.20601714285715,64,0.0,1084,920,27,376,177,15
