timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-116.00471999999998,180,0.0,225,80,3,439,978,2
1,-22.59348000000001,303,0.0,623,140,13,424,923,6
2,4.068920000000006,493,0.0,3768,402,9,424,665,58
3,-32.69192,48,0.0,2903,507,6,424,563,62
4,-25.910119999999996,55,0.0,3619,497,10,424,569,76
5,-26.748,236,0.0,5779,486,7,424,583,97
6,-26.132679999999997,282,0.0,3188,338,19,439,704,62
7,-26.996960000000005,161,0.0,1065,264,25,439,772,20
8,-10.646079999999996,42,0.0,161,264,26,439,771,5
9,-11.996280000000002,267,0.0,872,288,17,454,741,39
10,-26.184639999999995,420,0.0,4828,634,21,469,376,78
11,-56.05612000000003,55,0.0,3099,741,21,499,239,67
12,-50.09460000000001,16,0.0,3767,745,29,529,197,81
13,-60.24447999999999,248,0.0,7109,579,28,559,333,120
14,-33.98127999999999,130,0.0,3807,354,25,574,547,65
15,-30.015640000000012,160,0.0,1274,338,19,589,554,17
16,-31.698640000000008,7,0.0,169,320,23,604,553,12
17,-20.189,122,0.0,821,331,22,619,528,15
18,-32.43732000000001,372,0.0,5049,690,23,634,153,52
19,-57.73836000000002,36,0.0,3528,795,15,679,10,91
20,-51.008399999999995,58,0.0,4168,777,15,688,20,109
21,-29.177920000000004,100,0.0,6967,726,16,666,92,77
22,-45.10172000000003,106,0.0,3785,530,27,696,247,63
23,-39.81232000000001,62,0.0,1511,443,22,726,309,25
24,-27.90968,21,0.0,200,436,17,741,306,10
25,-13.792759999999998,106,0.0,735,437,18,756,289,14
26,-51.50547999999999,199,0.0,4566,735,22,738,5,102
27,-57.33656000000005,43,0.0,3171,854,28,611,7,63
28,-39.813439999999986,74,0.0,4019,921,21,558,0,79
29,-20.52232,86,0.0,6726,1000,21,464,15,115
30,-32.094919999999995,106,0.0,3945,809,24,479,188,65
31,-38.71056000000001,82,0.0,1704,664,24,509,303,39
32,-48.60099999999999,23,0.0,342,644,26,524,306,10
33,-30.124720000000007,38,0.0,675,640,21,539,300,21
34,-34.359759999999994,100,0.0,3733,795,24,554,127,58
35,-29.27776000000001,79,0.0,3381,894,26,569,11,65
36,-29.55588,62,0.0,4373,970,16,508,6,103
37,-24.41704,56,0.0,6268,980,18,476,26,109
38,-33.371480000000005,19,0.0,3661,877,26,491,106,83
39,-26.307640000000003,47,0.0,2040,739,28,506,227,35
40,-45.098760000000034,63,0.0,774,691,22,536,251,8
41,-65.60127999999996,42,0.0,304,651,28,566,255,3
42,-44.38328000000002,190,0.0,1805,720,15,611,154,47
43,-37.30272,102,0.0,3561,687,17,626,170,71
44,-31.882959999999976,61,0.0,4035,649,22,641,188,78
45,-36.66812000000001,74,0.0,3753,622,26,656,196,86
46,-34.90452,54,0.0,2559,644,23,686,147,48
47,-50.00436000000001,88,0.0,1706,566,24,716,194,34
48,-46.97376,43,0.0,757,535,23,761,181,16
49,-64.70184000000002,41,0.0,250,497,22,791,190,3
50,-63.871,174,0.0,1295,527,26,821,126,38
51,-52.28628,148,0.0,3371,575,19,851,55,76
52,-35.926880000000004,178,0.0,3949,570,25,881,24,83
53,-34.94224000000001,209,0.0,4115,594,20,875,11,74
54,-56.74036000000001,104,0.0,2457,530,21,905,44,34
55,-163.08478285714284,118,0.0,1074,463,26,920,91,17
