timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-85.06267999999997,159,0.0,223,143,12,364,981,3
1,9.799199999999997,285,0.0,654,235,11,319,935,25
2,-23.028479999999995,493,0.0,3714,512,18,289,681,70
3,-71.79288,52,0.0,2928,587,19,319,575,62
4,-98.95480000000002,107,0.0,3628,550,17,364,569,76
5,-62.17387999999999,327,0.0,5774,528,18,394,560,83
6,-31.306479999999997,351,0.0,3184,397,23,409,671,59
7,-17.065400000000004,202,0.0,1064,354,14,409,723,21
8,-78.64680000000004,45,0.0,155,412,1,364,723,0
9,-9.330399999999985,221,0.0,821,450,13,334,703,10
10,-72.67448,406,0.0,4880,781,16,364,339,81
11,-87.32587999999998,46,0.0,3124,874,27,394,205,71
12,-73.10096,12,0.0,3777,880,19,439,162,97
13,-95.45936000000002,255,0.0,7189,700,15,484,301,76
14,-55.25943999999998,261,0.0,3700,485,19,514,482,59
15,-36.25168000000002,221,0.0,1270,465,27,529,479,14
16,-129.51359999999997,18,0.0,167,475,18,529,477,10
17,-37.397439999999996,111,0.0,825,496,27,529,448,15
18,-71.32104,317,0.0,5049,818,19,574,89,53
19,-91.11587999999996,26,0.0,3386,914,26,555,5,79
20,-92.20848000000002,47,0.0,4223,902,26,549,22,92
21,-46.269079999999995,98,0.0,6955,852,22,543,83,101
22,-70.01751999999999,145,0.0,3891,660,21,588,231,61
23,-119.52192000000002,147,0.0,1500,577,30,618,275,35
24,-281.09007999999994,40,0.0,199,563,20,648,269,7
25,-131.25528,88,0.0,740,543,30,678,249,13
26,-72.69559999999998,172,0.0,4566,825,17,653,5,103
27,-69.05279999999996,32,0.0,3171,942,24,527,7,63
28,-38.498839999999994,47,0.0,4062,1015,23,461,0,90
29,-23.65944,57,0.0,6661,1092,19,378,10,119
30,-37.12836000000001,116,0.0,3962,894,25,393,188,67
31,-42.05776,105,0.0,1709,768,27,408,297,39
32,-72.93280000000001,42,0.0,338,746,16,438,300,8
33,-54.52987999999991,49,0.0,669,725,26,453,296,14
34,-31.72392,64,0.0,3743,881,19,468,132,57
35,-36.72371999999997,59,0.0,3387,985,15,483,17,65
36,-34.86256,50,0.0,4351,1057,26,408,9,99
37,-33.780840000000005,59,0.0,6269,1082,17,373,27,126
38,-42.91664,14,0.0,3671,992,26,373,108,86
39,-38.01072,34,0.0,2050,854,25,388,233,28
40,-51.68971999999998,34,0.0,768,819,19,403,259,8
41,-78.76740000000007,12,0.0,305,804,29,403,264,5
42,-48.00976000000003,100,0.0,1794,891,22,418,169,45
43,-38.81112000000001,74,0.0,3558,862,30,418,190,74
44,-38.19364,33,0.0,4068,826,18,433,223,73
45,-24.368479999999998,49,0.0,3734,803,26,433,238,86
46,-21.07148,50,0.0,2561,847,29,433,191,41
47,-30.382039999999993,96,0.0,1705,797,22,448,233,29
48,-51.65428000000002,56,0.0,757,801,19,463,217,14
49,-127.16508000000023,39,0.0,255,776,23,478,223,6
50,-44.92119999999999,67,0.0,1267,812,17,493,178,40
51,-31.635159999999992,104,0.0,3381,861,16,508,115,78
52,-25.839200000000012,173,0.0,3981,885,25,508,82,76
53,-22.199039999999997,192,0.0,4140,923,15,523,39,71
54,-23.72635999999999,71,0.0,2404,881,18,523,78,47
55,-153.36445714285713,100,0.0,1084,822,27,523,128,15
