timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-30.073359999999987,176,0.0,231,144,12,364,980,1
1,-4.158319999999998,266,0.0,617,247,15,304,934,7
2,-10.1632,476,0.0,3764,511,2,304,683,62
3,-68.61276,37,0.0,2907,567,17,334,582,62
4,-67.61523999999999,47,0.0,3585,505,24,379,592,62
5,-48.749479999999984,335,0.0,5831,503,21,409,567,71
6,-24.72111999999999,313,0.0,3176,370,25,424,681,52
7,-27.399720000000002,155,0.0,1061,287,19,439,755,13
8,-34.29108,34,0.0,157,290,17,439,754,3
9,-26.388799999999996,232,0.0,816,314,15,439,732,8
10,-51.711240000000004,461,0.0,5003,669,16,469,346,67
11,-69.88892000000001,43,0.0,2992,750,27,499,224,69
12,-89.60915999999997,93,0.0,3828,774,24,544,158,112
13,-64.741,298,0.0,7073,610,15,589,286,102
14,-27.0062,196,0.0,3774,399,19,604,478,58
15,-22.41208000000001,179,0.0,1272,370,14,634,482,17
16,-136.53156,15,0.0,161,369,18,634,479,10
17,-55.627600000000015,124,0.0,829,385,22,649,444,15
18,-71.83919999999995,367,0.0,5049,722,26,679,73,51
19,-81.23360000000002,24,0.0,3337,798,18,676,8,74
20,-70.47336000000003,50,0.0,4359,779,15,686,20,109
21,-50.68668000000002,171,0.0,6868,736,16,675,73,100
22,-80.56144000000002,145,0.0,3882,547,28,705,220,70
23,-56.20304000000001,76,0.0,1511,465,18,735,282,31
24,-43.352880000000006,20,0.0,206,484,2,735,279,6
25,-25.469280000000015,67,0.0,731,501,13,720,266,14
26,-73.23688000000003,187,0.0,4566,770,27,698,5,103
27,-56.606,50,0.0,3171,885,24,584,7,63
28,-36.44812,171,0.0,4019,961,21,518,0,79
29,-36.91392,142,0.0,6695,1055,17,418,10,118
30,-37.08360000000001,127,0.0,3971,853,27,433,187,67
31,-56.363640000000025,81,0.0,1708,719,16,463,302,43
32,-212.84695999999997,34,0.0,339,695,25,478,302,7
33,-76.22075999999993,43,0.0,669,663,15,523,299,13
34,-37.196680000000015,100,0.0,3752,817,23,538,122,58
35,-38.33848,76,0.0,3378,903,18,568,11,65
36,-31.318200000000015,62,0.0,4351,971,25,495,9,101
37,-37.75491999999999,61,0.0,6284,987,26,461,26,109
38,-38.932400000000015,23,0.0,3661,890,27,476,107,83
39,-44.68288,32,0.0,2040,749,29,491,231,35
40,-70.2746799999999,42,0.0,773,694,29,521,256,9
41,-179.03347999999983,30,0.0,305,669,22,551,258,5
42,-73.12423999999999,185,0.0,1780,747,17,581,155,39
43,-43.10060000000001,98,0.0,3586,708,20,596,176,74
44,-31.848000000000006,53,0.0,4035,679,16,611,194,78
45,-39.77236000000001,52,0.0,3761,645,20,626,209,76
46,-42.05608000000002,30,0.0,2551,663,27,641,169,49
47,-42.00784,65,0.0,1706,595,15,671,219,35
48,-69.15448,31,0.0,757,567,23,701,209,14
49,-224.37771999999993,44,0.0,250,541,26,716,217,3
50,-61.14824000000004,111,0.0,1282,565,24,746,165,30
51,-43.28836000000001,151,0.0,3384,609,22,776,93,77
52,-38.89072000000001,176,0.0,4010,622,15,806,57,88
53,-41.71200000000001,166,0.0,4054,637,29,806,28,74
54,-50.37360000000001,75,0.0,2456,580,17,836,67,42
55,-194.00442857142855,92,0.0,1075,516,15,851,118,18
