timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-126.25359999999993,160,0.0,223,99,13,409,979,3
1,-98.75668000000005,229,0.0,625,170,11,379,940,7
2,-54.39027999999998,454,0.0,3743,444,4,364,688,71
3,-61.93984000000002,55,0.0,2928,519,28,379,574,62
4,-47.72104000000002,81,0.0,3599,491,27,409,573,70
5,-34.604800000000026,266,0.0,5799,452,29,439,580,97
6,-47.217880000000015,307,0.0,3194,286,25,499,690,50
7,-74.14691999999998,207,0.0,1058,184,20,544,752,16
8,-141.47603999999987,46,0.0,158,177,27,544,752,3
9,-48.650560000000006,195,0.0,835,179,29,559,733,24
10,-62.6544,399,0.0,4819,534,16,574,376,90
11,-116.89031999999999,64,0.0,3184,608,24,634,234,76
12,-122.19416000000007,123,0.0,3732,598,17,709,176,74
13,-97.12243999999995,364,0.0,7109,445,26,754,274,119
14,-37.88312,260,0.0,3807,224,18,799,459,60
15,-64.37032,236,0.0,1269,184,20,844,452,17
16,-165.84956000000008,19,0.0,166,172,22,859,447,9
17,-133.1556,145,0.0,829,177,16,889,418,13
18,-74.71644000000002,391,0.0,5056,552,18,889,41,47
19,-117.87948000000003,27,0.0,3357,613,16,868,3,79
20,-140.02551999999997,158,0.0,4245,588,16,879,16,91
21,-78.65779999999994,313,0.0,6989,552,16,878,54,81
22,-43.64455999999999,177,0.0,3848,401,7,908,184,71
23,-61.86072,72,0.0,1509,344,18,893,245,32
24,-70.09992000000001,25,0.0,199,311,11,938,240,7
25,-73.99819999999997,84,0.0,747,301,6,968,225,17
26,-61.60511999999998,179,0.0,4569,584,25,885,6,97
27,-88.47488,55,0.0,3173,657,16,817,10,56
28,-73.04111999999999,132,0.0,4007,686,29,785,0,79
29,-56.48412,177,0.0,6687,756,22,714,8,120
30,-71.69176000000003,233,0.0,3969,538,23,774,165,70
31,-96.32668000000002,178,0.0,1718,390,17,849,244,38
32,-232.71908000000008,62,0.0,339,354,29,879,238,6
33,-238.52027999999999,117,0.0,669,331,18,924,227,13
34,-51.70608000000004,217,0.0,3743,470,18,984,28,57
35,-64.92656000000001,184,0.0,3413,532,24,941,3,59
36,-59.56167999999999,205,0.0,4341,613,17,864,6,98
37,-55.14672,216,0.0,6253,622,24,827,26,124
38,-70.56495999999999,85,0.0,3671,500,29,887,83,81
39,-74.12219999999998,161,0.0,2045,349,16,962,173,33
40,-148.20316,151,0.0,773,293,26,1007,174,8
41,-242.93396000000004,51,0.0,305,268,20,1037,175,5
42,-88.85276000000002,287,0.0,1780,342,30,1082,46,33
43,-67.77839999999995,275,0.0,3572,318,16,1149,17,70
44,-50.791080000000015,267,0.0,4049,298,26,1151,25,71
45,-61.2286,296,0.0,3758,295,28,1169,8,79
46,-65.4766,167,0.0,2561,298,22,1178,2,41
47,-54.01399999999998,203,0.0,1703,237,21,1223,19,29
48,-107.43568000000009,85,0.0,753,201,30,1263,6,15
49,-163.21863999999994,41,0.0,250,179,29,1278,14,3
50,-96.04868000000005,214,0.0,1287,198,28,1270,4,31
51,-46.72811999999996,306,0.0,3367,259,25,1194,22,72
52,-49.61063999999998,360,0.0,3995,295,15,1188,2,75
53,-63.13200000000003,436,0.0,4094,344,25,1130,1,74
54,-57.22163999999999,205,0.0,2436,289,22,1169,20,45
55,-241.81349142857135,171,0.0,1084,219,29,1199,53,12
