timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-31.217919999999996,166,0.0,223,176,9,334,981,3
1,22.668600000000005,298,0.0,667,293,1,274,932,26
2,-43.312960000000004,486,0.0,3695,544,18,259,679,74
3,-98.22751999999994,79,0.0,2934,599,16,319,566,60
4,-82.6692,134,0.0,3585,554,27,364,555,61
5,-68.04423999999997,378,0.0,5813,531,15,424,530,95
6,-35.25784000000001,389,0.0,3194,397,18,454,631,48
7,-35.404,210,0.0,1058,343,16,454,687,21
8,-63.57804000000002,46,0.0,155,409,10,394,687,0
9,5.994200000000001,245,0.0,821,467,9,364,660,9
10,-80.15228000000005,425,0.0,4823,794,21,394,291,89
11,-68.98523999999998,53,0.0,3162,867,28,454,151,67
12,-82.71128000000002,16,0.0,3767,848,15,529,108,81
13,-83.39931999999997,331,0.0,7134,676,21,574,229,110
14,-78.71643999999996,315,0.0,3788,460,21,619,400,49
15,-46.56760000000001,250,0.0,1266,447,27,634,392,13
16,-123.56476000000004,30,0.0,163,475,4,634,387,9
17,-61.354360000000035,201,0.0,878,497,25,634,344,39
18,-68.62584,367,0.0,5007,812,16,672,0,47
19,-87.62720000000003,30,0.0,3330,886,28,578,8,73
20,-88.82395999999999,53,0.0,4253,863,19,601,17,87
21,-43.61679999999999,124,0.0,6949,805,27,593,75,128
22,-79.31199999999998,244,0.0,3907,623,24,653,200,69
23,-134.81115999999997,199,0.0,1511,530,22,713,235,29
24,-296.77124,46,0.0,197,515,29,728,228,6
25,-135.35304000000005,148,0.0,747,514,28,758,200,14
26,-66.91591999999999,210,0.0,4579,785,21,694,0,89
27,-56.30712,34,0.0,3151,882,29,582,7,63
28,-50.79755999999999,61,0.0,4078,936,22,542,0,94
29,-39.951040000000006,115,0.0,6636,996,20,474,10,118
30,-40.911640000000006,190,0.0,3988,792,16,519,173,50
31,-44.31835999999999,156,0.0,1692,652,26,549,273,35
32,-175.73899999999998,88,0.0,346,617,20,594,269,13
33,-64.44487999999993,96,0.0,682,592,17,639,252,27
34,-37.74892000000003,189,0.0,3722,742,21,669,68,55
35,-29.852640000000015,104,0.0,3413,818,17,662,3,63
36,-36.81715999999999,90,0.0,4369,881,23,584,12,108
37,-37.922680000000014,79,0.0,6225,886,29,557,27,126
38,-38.36991999999997,35,0.0,3679,779,16,602,103,78
39,-42.17400000000002,87,0.0,2037,621,28,632,219,35
40,-84.07575999999997,147,0.0,773,567,21,677,235,7
41,-190.84900000000007,50,0.0,305,534,27,707,232,5
42,-59.67211999999997,206,0.0,1780,603,22,752,123,39
43,-39.592079999999996,186,0.0,3586,575,26,782,117,71
44,-42.57807999999999,83,0.0,4044,535,28,812,125,76
45,-47.523520000000005,167,0.0,3823,504,15,872,108,58
46,-43.90684000000002,138,0.0,2482,530,24,902,44,41
47,-54.003959999999985,172,0.0,1705,462,15,947,76,28
48,-63.34263999999996,88,0.0,756,444,23,977,56,14
49,-240.70896,52,0.0,256,429,21,992,58,6
50,-36.12924,148,0.0,1289,454,23,1019,4,40
51,-44.689760000000014,185,0.0,3344,490,20,966,24,73
52,-39.77047999999999,282,0.0,3986,498,29,956,17,74
53,-41.43268000000001,268,0.0,4118,536,21,937,6,75
54,-39.87876000000003,153,0.0,2444,475,26,967,32,33
55,-260.1472228571429,173,0.0,1074,397,19,1012,72,16
