timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-195.57355999999993,177,0.0,223,34,2,484,980,3
1,-132.20867999999996,264,0.0,634,93,4,469,934,14
2,-98.69347999999995,467,0.0,3728,339,10,469,682,74
3,-60.43396,41,0.0,2965,441,17,469,573,71
4,-73.11988000000001,54,0.0,3761,432,23,469,576,114
5,-51.430360000000015,225,0.0,5651,405,22,469,604,73
6,-36.36564,309,0.0,3156,298,23,469,710,42
7,-53.34528,171,0.0,1052,231,22,469,778,12
8,-157.97643999999994,39,0.0,154,267,2,454,777,0
9,-97.76108,198,0.0,863,271,20,454,755,32
10,-124.46012000000003,364,0.0,4801,610,29,454,407,89
11,-110.844,51,0.0,3142,714,18,499,269,67
12,-138.69116,23,0.0,3767,726,21,529,224,81
13,-144.44735999999995,274,0.0,7109,570,26,544,359,120
14,-77.24544000000004,194,0.0,3807,357,27,559,557,64
15,-47.81500000000001,182,0.0,1269,350,18,574,558,18
16,-179.05692000000005,7,0.0,169,371,12,559,558,11
17,-48.726839999999996,61,0.0,826,386,19,559,536,17
18,-108.51004000000002,269,0.0,5049,719,26,574,181,53
19,-128.35040000000004,23,0.0,3364,825,24,604,47,79
20,-109.61395999999996,69,0.0,4552,845,15,634,6,117
21,-82.70735999999997,150,0.0,6635,780,28,618,74,118
22,-108.32476,126,0.0,3904,593,16,663,228,60
23,-133.08867999999998,59,0.0,1500,497,17,693,293,37
24,-87.4932799999999,19,0.0,204,488,13,708,291,10
25,-101.00844000000001,24,0.0,742,503,10,708,279,18
26,-114.69696000000005,132,0.0,4569,774,26,694,6,97
27,-98.54760000000005,26,0.0,3161,894,27,572,7,63
28,-71.6562,49,0.0,4019,949,28,523,0,80
29,-40.90272,86,0.0,6687,1040,19,432,9,122
30,-48.671999999999976,112,0.0,3984,846,21,447,186,64
31,-47.418560000000014,95,0.0,1704,698,16,492,294,42
32,-95.47588000000003,29,0.0,338,662,23,522,293,8
33,-88.25232000000013,36,0.0,690,633,26,552,289,30
34,-48.65723999999999,85,0.0,3731,782,20,582,116,59
35,-43.01279999999999,62,0.0,3410,862,18,612,8,58
36,-32.49927999999999,59,0.0,4381,921,26,539,13,119
37,-35.3822,78,0.0,6232,952,24,500,24,107
38,-40.39312000000001,32,0.0,3658,847,22,530,101,71
39,-44.899719999999995,36,0.0,2033,696,19,560,225,40
40,-64.26831999999997,46,0.0,773,635,25,590,250,8
41,-234.22212000000005,27,0.0,305,613,16,620,251,5
42,-65.15464000000001,154,0.0,1780,686,25,650,139,39
43,-43.20972000000002,131,0.0,3583,653,29,665,153,76
44,-38.71156,110,0.0,4038,623,28,695,154,78
45,-36.1048,106,0.0,3758,601,24,725,150,83
46,-40.00227999999999,48,0.0,2554,619,18,755,108,49
47,-43.83516,71,0.0,1707,547,28,770,155,30
48,-113.61572000000001,35,0.0,756,515,26,815,144,16
49,-249.87687999999997,51,0.0,250,500,24,830,146,3
50,-64.01612000000002,85,0.0,1282,514,17,875,94,41
51,-41.90907999999999,140,0.0,3495,559,15,901,25,88
52,-43.25083999999999,140,0.0,3838,553,25,906,16,83
53,-45.54136,166,0.0,4119,583,24,886,7,75
54,-45.97320000000002,78,0.0,2452,519,20,916,45,43
55,-162.8327142857143,87,0.0,1075,453,20,931,96,19
