timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-29.63455999999998,182,0.0,227,125,2,394,979,3
1,12.918399999999998,296,0.0,630,201,8,364,927,13
2,3.962440000000001,501,0.0,3755,462,6,364,668,61
3,-39.22507999999999,53,0.0,2919,535,27,379,559,69
4,-40.25963999999999,107,0.0,3616,509,26,409,556,73
5,-26.42816,292,0.0,5770,492,23,424,561,97
6,-25.189239999999995,294,0.0,3190,357,27,439,677,53
7,-20.86000000000001,208,0.0,1063,274,21,469,736,12
8,-7.803879999999997,54,0.0,154,302,10,454,734,0
9,7.251240000000003,292,0.0,863,341,6,454,699,31
10,-38.62295999999999,464,0.0,4781,688,30,454,328,89
11,-42.94507999999999,60,0.0,3172,782,17,514,187,69
12,-57.34900000000001,32,0.0,3810,786,29,544,141,107
13,-62.40212,274,0.0,7081,615,20,589,276,112
14,-32.05420000000001,158,0.0,3785,386,14,619,481,56
15,-24.44032,177,0.0,1271,364,17,634,485,4
16,-18.63244000000001,16,0.0,165,351,14,649,485,11
17,-11.669759999999995,203,0.0,896,382,27,649,442,41
18,-54.24332000000001,406,0.0,4985,728,27,679,66,47
19,-79.04620000000001,40,0.0,3367,816,16,666,2,80
20,-55.255039999999994,88,0.0,4276,794,16,672,18,102
21,-35.92375999999999,120,0.0,6908,738,17,662,83,110
22,-49.12311999999999,128,0.0,3888,546,17,707,230,71
23,-38.364879999999985,81,0.0,1513,451,24,737,288,26
24,4.477480000000004,27,0.0,199,462,17,737,284,9
25,0.9935600000000052,150,0.0,769,484,19,737,260,27
26,-68.98867999999999,266,0.0,4533,766,19,710,5,100
27,-53.81435999999998,53,0.0,3171,881,17,595,7,63
28,-50.099959999999996,114,0.0,4019,935,29,536,0,76
29,-22.498639999999998,108,0.0,6656,1028,28,439,5,115
30,-28.564480000000003,118,0.0,4010,808,19,484,189,66
31,-33.99868000000001,89,0.0,1708,658,25,514,303,43
32,-44.96372,32,0.0,343,631,22,544,303,8
33,-41.57071999999996,82,0.0,696,617,19,574,290,30
34,-42.91439999999999,194,0.0,3712,762,18,619,101,57
35,-55.875159999999994,116,0.0,3567,840,15,640,4,81
36,-50.26244000000001,77,0.0,4171,908,20,563,9,99
37,-38.54344,74,0.0,6269,910,22,540,27,126
38,-61.90331999999998,28,0.0,3671,785,25,585,104,86
39,-93.51836,114,0.0,2047,631,29,630,210,33
40,-115.17275999999995,142,0.0,771,566,22,690,222,8
41,-196.16932000000006,81,0.0,312,528,16,735,221,5
42,-108.14932000000006,260,0.0,1773,590,30,780,100,37
43,-81.43492000000002,168,0.0,3572,549,15,840,96,68
44,-74.05468000000005,122,0.0,4058,499,16,885,100,74
45,-25.886240000000008,133,0.0,3744,482,24,900,94,84
46,-37.47183999999998,99,0.0,2559,505,29,930,36,48
47,-20.660640000000008,120,0.0,1712,473,8,945,74,28
48,-21.941640000000003,52,0.0,755,472,20,945,63,9
49,7.159599999999999,56,0.0,246,475,10,945,70,2
50,-96.34688000000006,266,0.0,1273,500,22,974,4,25
51,-98.09940000000003,232,0.0,3366,532,17,926,25,73
52,-66.05452000000001,269,0.0,3996,544,15,929,12,76
53,-71.22184,257,0.0,4095,546,27,916,11,72
54,-70.79799999999997,151,0.0,2453,490,23,961,26,44
55,-159.4020742857143,134,0.0,1080,439,28,961,72,14
