timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-68.99643999999998,177,0.0,223,112,14,394,980,3
1,-54.38356,277,0.0,634,187,1,379,933,12
2,-29.01248,500,0.0,3734,443,5,379,673,69
3,-49.84555999999998,49,0.0,2928,529,26,379,566,62
4,-45.923840000000006,53,0.0,3646,502,15,409,574,81
5,-29.492960000000004,290,0.0,5761,493,29,409,569,80
6,-22.248480000000004,332,0.0,3179,368,16,439,677,61
7,-25.470839999999992,209,0.0,1064,300,28,439,733,17
8,-151.30316,47,0.0,163,371,5,394,730,5
9,-42.89103999999998,213,0.0,886,408,12,379,701,47
10,-60.086119999999994,368,0.0,4750,726,26,394,354,89
11,-57.62152,65,0.0,3172,817,15,454,214,69
12,-68.77796,45,0.0,3786,809,24,499,168,96
13,-67.55536,349,0.0,7115,659,28,529,284,102
14,-37.79683999999998,226,0.0,3798,439,15,574,472,38
15,-19.601079999999993,190,0.0,1248,436,16,574,474,4
16,-175.2229999999999,9,0.0,164,463,3,559,475,10
17,-32.99232,80,0.0,857,474,17,559,450,32
18,-57.135560000000005,307,0.0,5036,793,24,589,94,50
19,-91.00923999999999,31,0.0,3356,890,22,586,2,80
20,-82.89700000000002,92,0.0,4235,875,18,590,16,92
21,-45.787240000000004,196,0.0,7272,812,15,570,103,94
22,-49.357839999999996,122,0.0,3565,654,22,600,224,70
23,-67.43108000000001,65,0.0,1511,549,16,645,290,32
24,-222.9509600000001,22,0.0,197,522,16,675,287,6
25,-87.74632000000011,39,0.0,740,505,16,705,274,16
26,-49.734919999999995,176,0.0,4596,793,20,685,2,92
27,-45.14508000000001,30,0.0,3141,898,18,577,7,63
28,-38.676,70,0.0,4019,947,28,525,0,80
29,-22.18452,141,0.0,6677,1053,17,420,10,123
30,-35.41488000000001,136,0.0,3994,857,26,435,182,64
31,-40.58308,101,0.0,1704,725,23,465,287,41
32,-74.86284,27,0.0,338,690,27,495,288,8
33,-56.62951999999998,41,0.0,679,656,19,540,285,21
34,-37.17636,99,0.0,3747,816,23,555,105,57
35,-34.47384000000001,73,0.0,3373,910,23,567,0,65
36,-29.40916000000001,62,0.0,4395,981,23,484,12,113
37,-25.722479999999983,68,0.0,6262,1008,19,449,24,101
38,-34.25736000000001,22,0.0,3646,911,20,464,105,71
39,-32.20892000000001,33,0.0,2047,762,15,494,229,28
40,-61.90552,41,0.0,759,722,29,494,255,8
41,-87.30843999999989,20,0.0,305,687,17,539,257,5
42,-44.707840000000004,138,0.0,1805,759,17,569,155,48
43,-37.81820000000002,112,0.0,3561,736,28,569,167,73
44,-32.358160000000005,76,0.0,4054,707,23,584,186,73
45,-36.283680000000004,76,0.0,3753,694,18,599,189,69
46,-40.10160000000002,31,0.0,2540,726,26,599,149,49
47,-39.40020000000002,55,0.0,1706,658,28,614,200,35
48,-60.50999999999998,22,0.0,757,637,28,644,191,16
49,-115.05615999999989,31,0.0,250,595,18,689,198,4
50,-67.09871999999999,69,0.0,1282,621,28,704,147,44
51,-40.42392,106,0.0,3357,672,28,719,81,75
52,-33.085280000000004,138,0.0,4138,682,16,749,53,97
53,-34.39311999999999,134,0.0,3953,692,26,749,33,74
54,-40.14295999999999,66,0.0,2449,639,23,764,74,47
55,-170.1954457142857,73,0.0,1084,566,26,779,129,19
