timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-188.57064000000005,158,0.0,223,25,10,484,981,3
1,-179.65628,230,0.0,625,59,15,484,942,8
2,-136.41700000000003,475,0.0,3737,311,13,484,692,75
3,-90.80932000000007,55,0.0,2934,395,22,499,584,62
4,-86.85920000000003,83,0.0,3599,397,23,499,581,71
5,-84.74660000000004,323,0.0,5808,391,22,514,573,80
6,-71.46091999999997,294,0.0,3185,281,18,514,687,51
7,-123.76503999999994,168,0.0,1058,195,19,529,757,19
8,-171.2318399999999,35,0.0,155,192,21,529,758,0
9,-139.33964,176,0.0,821,193,17,544,746,12
10,-134.63748,390,0.0,4836,540,27,544,389,90
11,-160.06751999999997,58,0.0,3149,643,21,589,247,66
12,-169.30832000000004,59,0.0,3796,660,23,619,198,93
13,-160.89875999999998,311,0.0,7080,502,15,664,318,119
14,-81.21952000000003,165,0.0,3809,295,19,664,522,61
15,-101.4264800000001,170,0.0,1270,284,11,679,526,17
16,-139.32644,7,0.0,163,268,15,694,523,10
17,-87.31988000000003,64,0.0,829,262,24,709,505,14
18,-100.23192,310,0.0,5049,609,25,724,142,52
19,-178.95736000000002,30,0.0,3337,709,25,754,12,73
20,-188.88131999999996,96,0.0,4253,716,22,751,11,87
21,-113.91304000000002,204,0.0,6949,684,25,734,57,126
22,-142.72475999999997,167,0.0,3907,507,15,779,199,69
23,-133.76692,58,0.0,1509,429,11,794,266,38
24,-145.04704,15,0.0,199,429,14,794,263,7
25,-131.64692000000005,40,0.0,759,429,27,794,250,25
26,-133.94327999999996,130,0.0,4547,697,26,772,5,103
27,-121.01311999999999,26,0.0,3183,811,15,664,10,58
28,-83.18875999999997,53,0.0,4007,867,19,614,0,80
29,-65.65047999999999,118,0.0,6677,942,18,531,9,121
30,-72.08268,177,0.0,3989,736,18,576,170,67
31,-92.35255999999994,88,0.0,1708,582,20,621,277,44
32,-174.94164000000018,38,0.0,339,541,18,666,275,6
33,-220.34439999999995,67,0.0,669,516,17,696,271,14
34,-61.81007999999999,95,0.0,3743,651,27,726,96,58
35,-68.94743999999999,89,0.0,3381,730,18,752,0,65
36,-60.82268000000004,151,0.0,4357,811,23,657,9,96
37,-54.58684,181,0.0,6269,834,23,617,25,125
38,-66.88508000000004,51,0.0,3671,732,26,647,94,81
39,-76.00104,94,0.0,2045,592,18,692,198,39
40,-111.94968000000003,85,0.0,773,537,15,737,211,9
41,-242.89792000000003,37,0.0,305,507,29,752,212,5
42,-88.61084000000002,204,0.0,1780,584,22,797,97,36
43,-80.24180000000003,187,0.0,3572,553,26,827,94,73
44,-71.01599999999998,174,0.0,4068,530,16,872,82,70
45,-70.84852000000004,218,0.0,3742,511,15,917,57,72
46,-61.787519999999994,104,0.0,2553,515,18,958,9,41
47,-66.84032000000006,130,0.0,1708,466,21,973,40,30
48,-61.30987999999999,49,0.0,753,447,25,1003,25,15
49,-111.69820000000001,30,0.0,250,419,28,1018,35,4
50,-48.00028,80,0.0,1273,451,30,1009,10,36
51,-69.92491999999999,208,0.0,3381,501,17,956,26,75
52,-50.57691999999998,242,0.0,3961,511,16,958,15,80
53,-58.251120000000014,325,0.0,4128,551,26,917,6,75
54,-83.77439999999996,157,0.0,2436,492,19,962,27,47
55,-191.8406342857143,134,0.0,1082,415,23,992,70,15
