timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-188.83935999999997,175,0.0,224,45,7,469,979,3
1,-124.11008000000002,278,0.0,624,88,14,469,929,6
2,-64.15071999999999,496,0.0,3753,345,13,469,673,67
3,-95.29859999999998,46,0.0,2918,448,16,469,567,62
4,-66.66964000000002,47,0.0,3619,448,10,469,573,76
5,-76.78903999999999,231,0.0,5788,433,11,469,587,80
6,-77.38264,283,0.0,3179,312,9,469,710,62
7,-111.78824,162,0.0,1065,241,12,469,778,14
8,-89.08988,37,0.0,154,245,9,469,777,0
9,-129.46444000000002,228,0.0,849,256,21,469,754,27
10,-111.81671999999999,407,0.0,4815,600,20,484,396,88
11,-128.44387999999998,50,0.0,3142,706,23,514,257,67
12,-148.03824000000003,14,0.0,3838,728,15,544,213,113
13,-139.85896000000002,218,0.0,7063,545,16,574,365,112
14,-107.46332000000001,124,0.0,3793,327,13,589,571,44
15,-90.25099999999998,158,0.0,1258,309,18,589,584,20
16,-85.70352,3,0.0,166,300,28,589,583,10
17,-71.6436,126,0.0,918,326,20,604,550,55
18,-94.46812000000001,327,0.0,5121,684,15,619,182,72
19,-152.56815999999998,23,0.0,3176,780,25,634,61,74
20,-132.59728,59,0.0,4272,774,26,664,35,92
21,-107.00440000000002,92,0.0,6930,727,20,671,82,130
22,-138.15828,98,0.0,3907,534,18,701,247,71
23,-118.59164000000001,58,0.0,1509,448,19,716,317,38
24,-92.15008,19,0.0,199,462,8,716,314,7
25,-96.73484,82,0.0,740,468,17,716,299,14
26,-128.56619999999998,181,0.0,4566,753,27,715,5,102
27,-130.77859999999993,44,0.0,3183,876,26,588,10,59
28,-116.4636,72,0.0,4083,959,26,513,2,102
29,-85.55003999999998,68,0.0,6650,1012,27,446,15,115
30,-90.79916000000006,100,0.0,3960,812,22,476,190,51
31,-106.76496,77,0.0,1688,655,19,521,305,44
32,-107.50324000000003,25,0.0,339,619,24,551,306,7
33,-140.76675999999992,56,0.0,669,597,24,581,298,11
34,-129.6317200000001,129,0.0,3757,759,22,611,107,55
35,-146.25660000000002,71,0.0,3373,849,27,624,0,65
36,-123.33391999999998,65,0.0,4333,919,23,553,5,101
37,-92.24183999999998,58,0.0,6287,924,29,519,27,126
38,-104.80912000000001,25,0.0,3676,824,25,549,102,83
39,-142.85012,66,0.0,2040,674,27,579,220,38
40,-149.0264400000001,92,0.0,773,621,17,624,238,9
41,-202.03419999999997,67,0.0,305,586,22,654,238,4
42,-160.58508,189,0.0,1794,659,22,684,135,44
43,-122.8808,122,0.0,3558,615,25,714,146,71
44,-111.06972000000002,76,0.0,4049,568,24,744,164,78
45,-120.11247999999999,116,0.0,3753,549,19,774,158,85
46,-119.67367999999998,78,0.0,2559,564,25,804,107,48
47,-147.02299999999997,99,0.0,1706,490,23,834,153,34
48,-117.45647999999998,34,0.0,757,495,15,849,141,16
49,-105.35839999999999,28,0.0,250,491,9,849,151,3
50,-186.19603999999993,145,0.0,1282,524,17,864,95,35
51,-159.71051999999997,152,0.0,3357,575,26,873,26,75
52,-127.71352000000002,175,0.0,3986,575,25,884,16,75
53,-126.85396,190,0.0,4109,592,23,876,9,75
54,-179.6324,101,0.0,2452,530,16,906,48,42
55,-266.60764571428575,113,0.0,1077,465,17,921,97,15
