timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-78.66332000000003,187,0.0,229,102,12,409,977,3
1,-3.2786800000000014,306,0.0,667,169,17,394,920,29
2,-3.7904400000000007,483,0.0,3710,422,20,394,664,62
3,-24.262240000000002,53,0.0,2913,508,25,409,558,62
4,-16.300960000000003,86,0.0,3725,500,15,424,561,103
5,-17.05264,261,0.0,5673,471,24,439,566,97
6,-19.606,294,0.0,3195,317,17,484,682,46
7,-17.957720000000002,210,0.0,1057,233,27,499,741,20
8,-71.1718,63,0.0,155,275,4,484,737,0
9,-14.293040000000003,299,0.0,821,294,15,484,707,12
10,-44.07640000000001,466,0.0,4900,648,16,514,322,72
11,-44.68419999999999,54,0.0,3104,732,17,559,192,71
12,-52.895119999999984,30,0.0,3952,715,16,619,150,122
13,-51.467319999999994,283,0.0,6946,554,24,649,273,97
14,-25.454120000000003,173,0.0,3772,335,11,679,475,50
15,-23.64275999999998,195,0.0,1266,297,15,709,479,13
16,-35.10816,29,0.0,163,278,22,724,476,9
17,-17.29224,259,0.0,930,316,20,739,425,48
18,-28.55816,424,0.0,4955,677,24,754,45,46
19,-47.447959999999995,36,0.0,3367,774,19,705,2,80
20,-49.312799999999996,70,0.0,4255,751,21,713,15,95
21,-31.204200000000004,131,0.0,6910,700,24,698,78,129
22,-38.56636,128,0.0,3907,500,29,743,228,71
23,-25.871600000000008,84,0.0,1513,431,25,758,286,25
24,-5.179560000000001,36,0.0,199,432,29,758,281,9
25,-12.060719999999993,149,0.0,807,448,29,773,250,52
26,-48.07956,241,0.0,4495,734,29,732,5,101
27,-46.503080000000026,56,0.0,3196,854,19,615,12,61
28,-26.59708,106,0.0,3994,897,30,573,0,79
29,-22.014840000000003,110,0.0,6687,985,17,489,9,122
30,-25.52360000000001,121,0.0,3979,766,28,519,187,67
31,-31.07068,97,0.0,1709,629,21,549,301,41
32,-44.46747999999998,28,0.0,338,589,16,594,301,7
33,-57.69348000000004,102,0.0,700,558,17,639,286,26
34,-47.98916000000002,207,0.0,3712,710,16,684,90,57
35,-55.43571999999997,124,0.0,3413,786,15,696,3,63
36,-39.25867999999999,85,0.0,4325,857,15,619,9,100
37,-34.262319999999995,72,0.0,6294,854,22,599,25,107
38,-48.243639999999985,32,0.0,3658,737,17,644,102,71
39,-73.40355999999998,113,0.0,2035,580,23,689,208,34
40,-106.55168000000003,150,0.0,772,506,24,749,221,8
41,-41.81439999999998,77,0.0,311,494,20,764,222,4
42,-85.20259999999999,229,0.0,1773,569,17,809,105,38
43,-52.59852,161,0.0,3593,528,26,839,107,72
44,-49.876999999999974,111,0.0,4121,479,12,884,125,73
45,-22.551160000000003,119,0.0,3694,479,27,884,110,66
46,-32.00772,95,0.0,2525,503,28,914,55,48
47,-27.397000000000002,118,0.0,1710,453,26,929,92,30
48,-21.538159999999994,71,0.0,753,447,19,959,75,13
49,-4.1172399999999945,48,0.0,250,439,19,959,83,2
50,-35.42131999999998,242,0.0,1282,493,14,974,19,29
51,-101.43712,226,0.0,3357,518,17,940,25,73
52,-42.18736000000002,271,0.0,4060,538,16,943,3,93
53,-61.79163999999999,226,0.0,4035,536,18,938,8,75
54,-42.38012,144,0.0,2459,489,14,968,29,29
55,-169.8142514285714,140,0.0,1070,431,26,968,75,14
