timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-148.07208000000003,173,0.0,224,71,10,439,980,3
1,-108.47707999999996,274,0.0,672,137,7,424,932,31
2,-36.85583999999999,461,0.0,3700,384,7,424,685,69
3,-19.235319999999998,53,0.0,2954,495,9,424,572,70
4,-22.019000000000005,62,0.0,3588,487,10,424,579,76
5,-24.571999999999996,274,0.0,5783,466,26,424,584,86
6,-38.739000000000004,321,0.0,3197,346,16,439,699,41
7,-40.412319999999994,177,0.0,1051,290,7,439,764,21
8,-170.31932000000003,41,0.0,155,333,9,394,764,0
9,-70.57779999999997,196,0.0,838,364,10,379,747,22
10,-71.22068,366,0.0,4834,689,20,394,397,82
11,-99.51928000000007,51,0.0,3247,784,16,439,260,72
12,-104.29384000000002,17,0.0,3683,786,28,469,217,97
13,-65.34212000000002,238,0.0,7080,615,25,499,360,119
14,-51.89264000000002,218,0.0,3807,408,13,529,550,63
15,-58.58096000000001,186,0.0,1269,402,16,529,553,18
16,-189.16148,8,0.0,166,435,14,499,552,10
17,-44.090640000000036,66,0.0,829,458,11,499,532,17
18,-76.94236000000002,299,0.0,5067,776,20,529,175,52
19,-98.12756000000003,30,0.0,3319,862,22,574,42,74
20,-98.90956,57,0.0,4292,845,21,616,18,95
21,-53.245239999999974,100,0.0,6993,774,28,609,89,73
22,-75.79952,183,0.0,3824,609,15,654,222,70
23,-202.90727999999996,128,0.0,1516,529,15,684,272,11
24,-293.53351999999995,33,0.0,192,526,26,684,264,7
25,-194.77692000000002,77,0.0,740,512,25,714,249,15
26,-81.20099999999998,202,0.0,4566,786,19,690,5,102
27,-53.99624000000002,31,0.0,3164,901,24,565,10,62
28,-36.69644000000001,53,0.0,4052,977,23,500,0,81
29,-30.93048000000001,54,0.0,6651,1043,28,419,10,123
30,-32.56896,128,0.0,3979,853,16,449,182,69
31,-100.17827999999996,119,0.0,1719,733,16,464,287,40
32,-223.51504000000003,33,0.0,338,723,25,464,288,8
33,-85.7012399999998,35,0.0,669,711,26,479,284,13
34,-46.450520000000004,54,0.0,3743,861,23,494,122,58
35,-46.52515999999999,55,0.0,3413,963,16,509,12,63
36,-38.35712000000003,51,0.0,4341,1045,26,423,6,103
37,-36.53728,54,0.0,6268,1066,19,389,26,109
38,-46.08388000000003,16,0.0,3656,973,29,389,108,86
39,-55.746679999999955,34,0.0,2045,842,21,404,233,36
40,-99.08815999999977,40,0.0,773,804,20,419,257,9
41,-92.2670799999999,14,0.0,305,785,19,434,262,5
42,-69.99396000000006,113,0.0,1805,869,28,434,169,48
43,-27.767400000000006,93,0.0,3547,850,19,449,182,72
44,-35.462839999999986,41,0.0,4094,805,19,464,212,82
45,-30.249159999999986,78,0.0,3713,795,26,464,215,83
46,-32.369879999999974,49,0.0,2554,833,20,479,168,49
47,-47.34408000000004,78,0.0,1706,779,28,479,214,34
48,-74.01220000000005,45,0.0,757,777,27,494,202,13
49,-244.73847999999984,37,0.0,250,758,23,509,210,3
50,-87.93132000000007,74,0.0,1282,791,21,524,164,41
51,-47.89199999999999,105,0.0,3372,845,17,539,99,78
52,-56.379639999999995,156,0.0,3961,861,24,539,76,82
53,-40.90368,191,0.0,4119,902,27,539,32,75
54,-43.2938,76,0.0,2449,855,19,554,72,45
55,-203.63570285714292,108,0.0,1078,794,15,569,122,18
