start station id,start station name,start station latitude,start station longitude
69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338
65,Boston Convention and Exhibition Center - Summer St at West Side Dr,42.347763454147454,-71.0453599691391
183,Alewife MBTA at Steel Place,42.395588457167094,-71.14260613918304
495,Union Square East,42.380078,-71.090098
354,Washington St at Egremont Rd,42.34286835071959,-71.14127840855872
96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
394,Broadway at Maple St,42.410346909767846,-71.05260457852637
468,Nonantum Library,42.36068455768156,-71.20146199598821
94,Main St at Austin St,42.375603,-71.064608
518,Shetland Park - Congress at Peabody St,42.51836788262243,-70.88952362537384
428,Western Ave at Richardson St,42.36178741066187,-71.14393111327445
280,Main St at Baldwin St,42.380857,-71.070629
360,Bartlett St at John Elliot Sq,42.3294633,-71.0901582
473,West Newton,42.34960049864208,-71.2262749671936
279,Williams St at Washington St,42.306539,-71.107669
417,Columbus Ave at W. Canton St,42.34474224772802,-71.07648162175792
137,Magoun Square at Trum Field,42.39778339961249,-71.10594004465383
387,7 Acre Park,42.41143222973408,-71.06823265090497
563,Addison St at Saratoga St,42.38518146513944,-71.0151367
66,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586
371,700 Huron Ave,42.380788172914286,-71.15412890911102
506,Broadway at Gerrish Ave,42.39453079292221,-71.03085594484583
358,Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967
131,Jackson Square T Stop,42.32293117195949,-71.10014140605927
31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303
395,Chelsea St at Vine St,42.40328056972533,-71.04762639859473
72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192
82,Beacon St at Tappan St,42.33826680058037,-71.13894682028331
101,Ball Sq,42.39920335720869,-71.11102235516228
105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065
113,Andrew T Stop - Dorchester Ave at Dexter St,42.33073332585453,-71.05699850837482
133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341
15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970215
442,Hyde Park Ave at Walk Hill St,42.29606704649873,-71.11601199963843
378,191 Beacon St,42.38032335045416,-71.10878612855231
39,Washington St at Rutland St,42.338514601785995,-71.07404083013535
544,Old Morse Park at Putnam Ave,42.35766247889882,-71.1084133386612
169,Edwards Playground - Main St at Eden St,42.378965,-71.068607
376,Honan Library,42.36027370454934,-71.12852452327388
139,Dana Park,42.36178043960605,-71.10809952020645
452,1200 Beacon St,42.34414898749529,-71.11467361450195
456,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248
20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398
511,Bellevue T Stop,42.28611420958351,-71.14636927843094
472,MIT Hayward St at Amherst St,42.36085937353302,-71.08551858007559
234,Broadway at Central St,42.39517150121575,-71.09850591982195
426,Surface Rd at Summer St,42.35294569782581,-71.05656400803126
357,Centre St at Seaverns Ave,42.3121203,-71.1142981
109,West End Park,42.36590788445084,-71.06446668505669
171,Bunker Hill Community College,42.37408991426522,-71.06905996799469
365,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909
192,Purchase St at Pearl St,42.354659,-71.053181
380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825
43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699
458,Watertown Sq,42.365260317694485,-71.18573324459247
236,Assembly Square T,42.39223284004627,-71.07746601104736
159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095
514,Gilman Square T at Medford St,42.3867355,-71.0946444
71,Conway Park - Somerville Avenue,42.383638948222654,-71.10853672027588
14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037
401,High St at Cypress St,42.32464510949409,-71.12135231494904
99,Wilson Square,42.38567578752914,-71.11412136298895
423,Mt. Hope St at Hyde Park Ave,42.28484472443536,-71.11874517062459
48,Post Office Square,42.35585435522005,-71.05459745998814
368,Blue Hill Ave at Southwood St,42.31786020589987,-71.07798628527235
362,Columbia Rd at Tierney Community Center,42.33023070528729,-71.05060093123029
384,Clarendon St at Newbury St,42.35159662465317,-71.0756166279316
327,Main St at Thompson Sq,42.374878467440965,-71.06383498767171
180,Mt Auburn,42.37478628706384,-71.13320231437683
356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367
215,The Eddy - New St at Sumner St,42.370744,-71.044201
338,Commonwealth Ave at Kelton St,42.348358628170445,-71.13997217276847
107,Ames St at Main St,42.3625,-71.08822
35,Arch St at Franklin St,42.35533501941256,-71.0582291708306
370,Dartmouth St at Newbury St,42.35096144421219,-71.07782810926437
407,Craigie at Summer St,42.38831607584243,-71.1106824874878
197,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096
167,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664
464,Mass Ave at Grafton St,42.40726052447951,-71.14382132425817
191,Tappan St at Brookline Hills MBTA,42.331370168043215,-71.1268836054569
143,EF - North Point Park,42.369885,-71.069957
490,Blue Hill Ave at Havelock St,42.286012,-71.090986
569,Hood Park,42.38004534693313,-71.0730457305908
146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739
482,Kearins Playground,42.40616124132245,-71.06041654944418
204,Walnut Ave at Warren St,42.324081,-71.083235
460,Broad St at Central St,42.35849449039304,-71.05426469875965
70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497
385,Albany St at E. Brookline St,42.33664795427071,-71.0689445958451
181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378
398,75 Binney St,42.36550728505653,-71.0801375997653
443,Whittier St Health Center,42.332862884862635,-71.09218861916816
194,Broadway St at Mt Pleasant St,42.38614141163957,-71.07828140258789
530,Foley St at Grand Union Blvd,42.39301840035393,-71.08071684837341
11,Longwood Ave at Binney St,42.338629,-71.1065
350,Codman Square Library,42.2873611,-71.071111
51,Washington St at Lenox St,42.3350989929096,-71.07903778553009
140,Danehy Park,42.388966,-71.132788
150,State Street at Channel Center,42.344137,-71.052608
122,Burlington Ave at Brookline Ave,42.345733,-71.100694
77,Somerville City Hall,42.386844,-71.09812
333,699 Mt Auburn St,42.37500235137831,-71.14871613699506
422,American Legion Hwy at Cummins Hwy,42.278811581565975,-71.11687703062671
73,Harvard Square at Brattle St / Eliot St,42.373328798874056,-71.12098601080106
502,160 Arsenal,42.36466403441681,-71.17569386959076
152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187
213,East Boston Neighborhood Health Center - 20 Maverick Square,42.369536,-71.039431
427,Washington St at Denton Terr,42.280728147169015,-71.13423757273267
296,Farragut Rd at E. 6th St,42.3334,-71.02495
470,Union St at Herrick Rd – Newton Centre Green Line,42.32956868185623,-71.19367271661758
526,Beacon at Walnut,42.330062324402995,-71.20668411254883
188,Foss Park,42.39108438146733,-71.09039425849915
414,Discovery Park - 30 Acorn Park Drive,42.39790817368333,-71.14797130814623
469,Bacon St at Washington St,42.35711920909866,-71.1860453666327
63,Dorchester Ave at Gillette Park,42.34404051001635,-71.05737626552582
373,Belgrade Ave at Walworth St,42.28634589486312,-71.13672129828046
474,Watertown St at Albemarle Rd,42.354104081396585,-71.21382214128971
374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514
436,Maverick St at Massport Path,42.36774122306014,-71.0333597474255
224,Fresh Pond Reservation,42.38267827521855,-71.143478951426
516,Salem Ferry Landing,42.52189284110247,-70.8806911110878
492,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.368019,-71.1242
424,Jamaica St at South St,42.3060456272408,-71.11570891001975
124,Curtis Hall - South St at Centre St,42.309054,-71.11543
425,The Dimock Center,42.3193094317828,-71.09639923859504
218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693
393,Swan St. Park,42.412504507772105,-71.05842225271772
529,One Beacon St,42.358477644348106,-71.06135129928589
84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.367074071490926,-71.07679277658461
396,Wasgott Playground,42.4093300667225,-71.06381878293178
117,Binney St / Sixth St,42.36608797388682,-71.08633603909765
488,Martha Eliot Health Center,42.324173,-71.10196
319,84 Cambridgepark Dr,42.3936,-71.143941
355,Bennington St at Constitution Beach,42.385223935870535,-71.01063068965232
489,Day Sq,42.379295,-71.027733
193,Brookline Town Hall,42.33376472623494,-71.12046446660315
157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377
232,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552
550,Somerville High School & Central Library,42.3864,-71.09601
389,Everett Square (Broadway at Chelsea St),42.406956789102416,-71.05650289605819
185,Third at Binney,42.36544486137399,-71.08277142047882
572,Essex St at Dalton Parkway,42.516223,-70.905535
170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347
135,ID Building East,42.344827,-71.028664
3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392
328,Grove St at Community Path,42.396386809455,-71.12011306006025
508,855 Broadway,42.398417726101584,-71.02390923402707
200,Washington St at Melnea Cass Blvd,42.332817,-71.081198
144,Rogers St & Land Blvd,42.366446738529454,-71.07654601335526
536,Clinton St at North St,42.3607028354884,-71.05524927377701
462,Linwood St at Minuteman Bikeway,42.40935395518158,-71.14906518727366
219,Boston East - 126 Border St,42.373312125824704,-71.0410200806291
461,Railroad Lot and Minuteman Bikeway,42.41606457115141,-71.15336636682059
341,Roslindale Village - Washington St,42.28630716010807,-71.12820532182013
481,645 Summer St,42.341780891371904,-71.03987016504107
524,Newton Highlands T,42.322065656952944,-71.2063729763031
347,Thetford Ave at Norfolk St,42.286212948246096,-71.07942931372236
465,Broadway at Grafton St,42.40994213011757,-71.14009319811885
525,California at Chapel,42.365148708129546,-71.20236039161682
112,Clarendon Hill at Broadway,42.406302,-71.132446
463,Smith Pl at Wilson Rd,42.39239749145834,-71.15058331757609
210,Bennington St at Byron St,42.383532520117896,-71.01619094610214
527,Newton Library,42.336203368830134,-71.207794547081
208,Oak Square - 615 Washington St,42.35057,-71.166491
480,Thorndike Field at Minuteman Bikeway,42.40016804853787,-71.14456963094199
50,Boylston St at Berkeley St,42.3511419825475,-71.07329249382019
37,New Balance - 20 Guest St,42.35732921867706,-71.14673539996147
93,JFK/UMass T Stop,42.32033973515723,-71.05118036270142
174,Washington St at Brock St,42.3489528466951,-71.16031676530838
559,Centre St at Commonwealth Ave,42.3362358,-71.1934421
7,Fan Pier,42.3533905070523,-71.04457139968872
523,Boston College T,42.33987891612856,-71.16708934307098
455,Coolidge Sq.,42.372076114722866,-71.15683130688922
151,Surface Rd at India St,42.358155,-71.052163
435,Central Ave at River St,42.27094707029229,-71.07337901405117
211,Piers Park,42.36501119822304,-71.03528559207916
349,Washington St at Talbot Ave,42.290333,-71.071806
454,Boylston St at Dartmouth St,42.35019319808638,-71.07744187116623
406,Somerville City Hall Annex,42.39189811591863,-71.09745375830244
130,Uphams Corner,42.31727474327453,-71.06537003967787
142,Alewife Station at Russell Field,42.396105,-71.139459
409,Elm St at White St,42.38952436305763,-71.11694140364307
532,Concord Ave at Spinelli Place,42.390719,-71.1538877
405,Sydney St at Carson St,42.32039374304257,-71.05355408051764
557,Galileo Galilei Way at Fulkerson St/Binney St,42.3664204,-71.0885418
160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601097239,-71.09627097845076
547,606 American Legion Hwy at Canterbury St,42.28578,-71.109725
561,Pier 4 Blvd at Autumn Ln,42.3502102,-71.0446705
85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927
509,Nichols Ave. at Watertown Greenway,42.36762048745005,-71.1565663665533
512,Knoll St at Centre St,42.29376656473529,-71.1365658044815
440,Boston Landing,42.35656092308941,-71.14167537549292
533,Danehy Park at New Street,42.389456,-71.139019
475,Arsenal Yards,42.36277388549605,-71.15764854490408
228,One Memorial Drive,42.361619320766856,-71.0804355052096
504,Bellingham Square,42.3931961102951,-71.03344559669495
92,University of Massachusetts Boston - Campus Center,42.31218918475612,-71.03648586203235
203,Columbia Rd at Ceylon St,42.309572,-71.0729
9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017
337,Roslindale Village - South St,42.287072,-71.127754
520,Salem MBTA - Washington at Federal St,42.52345239346618,-70.89611113071442
136,ID Building West,42.344796,-71.031614
467,Washington St at Crafts St,42.35389024396587,-71.19943707257335
391,Encore,42.39329263225162,-71.0724475979805
521,Lafayette at Leach St,42.51142784358897,-70.89183300733566
392,Glendale Square (Ferry St at Broadway),42.41427294293992,-71.04479655659816
255,Park St at Norwell St,42.29442578670662,-71.07821760713703
541,Orr Sq (Shirley Ave),42.40715655698643,-70.99272429943085
367,Vassal Lane at Tobin/VLUS,42.38536765218425,-71.13775670528412
202,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952
517,Salem Willows Park,42.53466911383265,-70.87021440267563
339,Archdale Rd at Washington St,42.29266592872725,-71.12119538714069
507,Chelsea Station,42.39636527849676,-71.03987179230899
503,Cary Square,42.398135645582464,-71.030709722545
466,Centre St at Washington St,42.35574334805774,-71.18641942508475
217,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098
513,Roseland St At Dorchester Ave,42.2911685327193,-71.06300890445709
494,Watertown Town Hall,42.367621,-71.187936
562,Hawthorne Boulevard,42.5223714,-70.8903331
348,Talbot Ave At Blue Hill Ave,42.2945833,-71.087111
519,Mayor Salvo Path at Mill St,42.51803519796769,-70.89570075273514
410,Adams St at Lonsdale St,42.291679428741226,-71.05726346409938
431,Washington St at Fuller St,42.281986277339136,-71.07147924620222
216,Glendon St at Condor St,42.38240377674137,-71.03024303913116
535,Auburndale,42.34805541493346,-71.2477594614029
538,Circuit Drive at American Legion Hwy,42.29704126420948,-71.09171926975249
542,Hyde Park Ave at Arlington St,42.26286746177123,-71.12163126468657
434,Spring St at Powell St,42.277484442008216,-71.16341467955863
353,Mattapan Library,42.2773889,-71.09325
493,2 Hummingbird Lane at Olmsted Green,42.28887,-71.095003
258,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368
478,Gove St at Orleans St,42.37057753242139,-71.03558540113227
1,18 Dorrance Warehouse,42.387151,-71.075978
336,Mattapan T Stop,42.267902,-71.093641
505,Chelsea Square,42.390226711033826,-71.03857017704286
548,555 Metropolitan Ave,42.2681,-71.11924
447,The Overlook at St. Gabriel's,42.34679008347347,-71.14549813806661
486,Langley Lot,42.330528,-71.192861
555,Hyde Park Library,42.2568376,-71.122509
556,Ross Playground,42.2645666,-71.1145523
156,Somerville Hospital,42.390446216041305,-71.10856622457504
421,Northbourne Rd at Hyde Park Ave,42.29118034790426,-71.117736660035
343,Morton St T,42.280725142920296,-71.08617242434775
432,Centre St at W. Roxbury Post Office,42.286331991127746,-71.15344755369732
546,Cleary Sq,42.2556,-71.12444
571,Forest River Park,42.506395,-70.88693
545,Morton St at Gallivan Blvd,42.278747,-71.080286
522,Salem State University - Bike Path at Loring Ave,42.50182398896298,-70.89478075504303
543,American Legion Hwy at Hyde Park Ave,42.27265394101898,-71.119903922081
528,Washington St at Walnut St,42.351458116963016,-71.20764970779419
340,Blue Hill Ave at Almont St,42.27462067181224,-71.09372552493369
570,Salem State University - North Campus,42.503332,-70.891444
430,Washington St at Walsh Playground,42.277194696397906,-71.06955613950048
317,BCBS Quincy,42.27600498756665,-71.03924982267927
573,Salem MBTA - Lower Level,42.523994,-70.89684
575,Goodhue St at Grove St,42.520897,-70.910528
576,Main St at Brooks Park,42.411709,-71.110444
577,Medford Sq - Riverside Ave at River St,42.417724,-71.108102
578,Tufts Sq - Main St at Medford St,42.401697,-71.106128
574,Community Life Center,42.520136,-70.906271
582,Gore Street at Lambert Street,42.373079797934935,-71.08634233665725
583,Broad Canal Way at Third Street,42.36304549626695,-71.08287078916874
114,Teele Square,42.40087950159558,-71.12590793383788
584,Malden Center T Station,42.426541,-71.073179
585,Northern Strand at Main St,42.42386,-71.067793
586,Gramsdorf Playground,42.408156,-71.0429
587,Malden High School,42.426537658440544,-71.06393694877625
