timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-37.11068,165,0.0,223,139,2,379,980,3
1,-17.601639999999993,263,0.0,625,249,11,304,936,8
2,-28.693160000000002,475,0.0,3737,524,16,274,686,74
3,-88.16879999999999,71,0.0,2953,592,17,319,571,67
4,-103.74023999999993,107,0.0,3566,538,28,364,570,58
5,-73.16775999999997,367,0.0,5831,517,27,409,547,73
6,-55.0708,350,0.0,3183,400,22,424,654,41
7,-32.33276,206,0.0,1051,336,10,439,715,21
8,-124.90856000000002,43,0.0,155,423,13,349,715,0
9,-32.01624000000001,226,0.0,894,476,19,319,686,47
10,-91.72791999999998,380,0.0,4763,783,18,364,335,90
11,-72.07352000000002,65,0.0,3159,858,24,424,194,69
12,-96.73324000000007,21,0.0,3757,854,27,469,150,81
13,-80.62567999999999,305,0.0,7144,683,25,514,278,100
14,-71.12332000000004,294,0.0,3774,474,11,559,456,56
15,-83.77224000000002,226,0.0,1272,459,26,559,456,13
16,-210.65919999999997,8,0.0,161,498,2,544,456,10
17,-78.95207999999994,123,0.0,860,503,26,544,427,30
18,-74.44364000000003,356,0.0,5140,823,16,604,57,63
19,-119.30252000000003,29,0.0,3227,907,16,573,4,74
20,-96.91372,75,0.0,4241,875,29,580,16,87
21,-44.210879999999996,117,0.0,6949,812,22,588,78,129
22,-91.29072000000004,227,0.0,3909,625,27,633,215,63
23,-211.14247999999992,164,0.0,1507,555,15,678,252,34
24,-312.952,37,0.0,199,551,27,678,244,7
25,-237.15355999999997,133,0.0,834,547,15,723,215,48
26,-65.13952000000002,194,0.0,4489,812,16,667,4,92
27,-57.582040000000035,35,0.0,3147,920,30,540,10,62
28,-39.84643999999999,56,0.0,4052,985,26,489,0,81
29,-27.37127999999999,78,0.0,6630,1063,18,414,5,115
30,-43.631679999999996,157,0.0,4000,862,21,444,173,69
31,-117.38912,140,0.0,1718,736,16,474,274,41
32,-254.51327999999998,44,0.0,339,720,16,489,275,8
33,-93.4298000000002,50,0.0,669,697,28,504,271,13
34,-39.769999999999975,110,0.0,3743,839,16,549,96,56
35,-45.056680000000014,89,0.0,3400,931,26,540,3,59
36,-30.291359999999994,63,0.0,4354,1004,19,471,6,103
37,-33.0842,60,0.0,6253,1010,25,437,27,126
38,-43.30472000000001,19,0.0,3676,916,25,452,107,83
39,-54.52080000000001,53,0.0,2042,772,19,482,227,34
40,-152.55672000000004,87,0.0,771,721,18,512,249,7
41,-281.38972000000035,29,0.0,305,710,26,512,252,4
42,-62.85,136,0.0,1794,774,16,557,153,45
43,-37.1542,132,0.0,3558,745,23,572,160,71
44,-38.67552000000002,58,0.0,4058,704,16,602,178,76
45,-50.501880000000014,120,0.0,3744,677,18,632,173,85
46,-70.06504000000001,120,0.0,2591,711,15,662,112,40
47,-77.51303999999999,149,0.0,1674,652,27,677,144,33
48,-162.17363999999998,69,0.0,757,638,25,707,130,15
49,-290.38528,42,0.0,250,619,21,722,138,3
50,-96.53712000000013,102,0.0,1282,639,23,752,86,40
51,-56.632000000000005,159,0.0,3357,685,28,761,26,71
52,-72.06260000000002,224,0.0,3986,696,26,761,17,72
53,-46.83496,207,0.0,4127,731,25,736,8,73
54,-51.50988000000002,105,0.0,2434,667,22,766,45,39
55,-280.87912571428575,139,0.0,1075,596,17,796,91,17
