timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-208.5098399999999,167,0.0,223,77,4,439,980,3
1,-51.52860000000001,272,0.0,625,139,16,409,936,8
2,-26.20435999999999,487,0.0,3743,384,26,409,681,70
3,-23.109640000000002,52,0.0,2928,476,12,439,573,62
4,-19.59216,85,0.0,3599,474,14,439,573,71
5,-21.820279999999997,294,0.0,5799,464,27,439,570,97
6,-25.906719999999996,326,0.0,3188,335,26,454,685,58
7,-42.990919999999996,186,0.0,1064,265,17,469,749,21
8,-160.37684000000004,54,0.0,155,288,9,454,749,0
9,-57.69284000000001,222,0.0,821,298,18,454,730,9
10,-60.72527999999999,383,0.0,4843,642,17,469,372,89
11,-64.05788,47,0.0,3152,741,26,499,234,69
12,-74.33636,12,0.0,3786,747,16,544,193,97
13,-72.77991999999999,232,0.0,7115,579,26,559,336,101
14,-35.58096000000002,222,0.0,3775,365,17,589,529,57
15,-12.323239999999998,196,0.0,1269,357,21,589,533,16
16,-116.48624,24,0.0,163,367,16,589,528,9
17,-51.97172000000004,111,0.0,841,376,19,604,500,23
18,-46.92372000000002,302,0.0,5055,706,15,634,145,51
19,-71.34939999999996,23,0.0,3319,803,22,664,11,74
20,-56.25844,44,0.0,4313,789,27,663,21,102
21,-48.07972000000002,97,0.0,6957,724,15,672,89,84
22,-65.05604,134,0.0,3839,552,29,687,232,70
23,-76.09787999999998,155,0.0,1509,471,17,732,280,30
24,-110.31576000000007,39,0.0,199,502,8,717,273,7
25,-40.364920000000005,78,0.0,740,507,20,717,256,15
26,-64.3,188,0.0,4586,789,28,683,0,89
27,-53.943120000000036,27,0.0,3144,909,23,558,10,62
28,-47.462600000000016,48,0.0,4133,990,17,488,5,106
29,-28.180959999999995,51,0.0,6570,1063,28,399,10,123
30,-39.08584,99,0.0,3994,871,23,414,192,65
31,-44.39592,86,0.0,1703,747,17,429,307,42
32,-86.24815999999977,25,0.0,339,738,23,429,310,8
33,-56.860360000000014,27,0.0,690,732,18,444,306,30
34,-33.978480000000005,45,0.0,3744,883,28,444,145,47
35,-43.442400000000006,45,0.0,3365,980,21,459,40,65
36,-35.20527999999999,47,0.0,4367,1059,28,407,6,103
37,-32.969,53,0.0,6268,1081,20,373,26,109
38,-43.569199999999995,13,0.0,3656,993,24,373,109,86
39,-43.03616000000002,23,0.0,2045,863,27,373,237,40
40,-50.18103999999998,29,0.0,773,829,19,388,264,8
41,-75.6579599999999,10,0.0,305,817,26,388,269,5
42,-48.26116000000003,96,0.0,1824,908,15,403,174,55
43,-41.775600000000004,65,0.0,3539,883,16,403,198,77
44,-37.11912,36,0.0,4083,846,23,403,228,82
45,-37.30944000000001,52,0.0,3708,830,28,403,239,86
46,-28.56712000000001,36,0.0,2566,872,15,418,195,42
47,-26.512319999999978,72,0.0,1699,818,20,418,244,34
48,-56.67555999999998,43,0.0,758,822,29,418,231,14
49,-101.85319999999994,25,0.0,249,799,26,433,242,4
50,-48.14408000000001,58,0.0,1287,843,28,433,196,44
51,-40.26912,95,0.0,3379,900,18,448,134,77
52,-19.20828,142,0.0,3969,922,20,448,110,75
53,-21.170720000000014,191,0.0,4099,956,23,448,73,76
54,-22.865399999999994,73,0.0,2449,911,25,448,116,46
55,-143.3777714285714,91,0.0,1081,856,27,448,169,13
