timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-9.893839999999997,166,0.0,223,184,2,334,980,3
1,8.843760000000001,284,0.0,673,275,5,289,931,29
2,-18.151600000000002,451,0.0,3689,540,13,259,688,74
3,-97.33200000000002,52,0.0,2934,610,21,289,580,62
4,-81.68292000000002,102,0.0,3599,574,29,319,578,68
5,-65.76676,305,0.0,5817,555,25,349,571,71
6,-28.79172,318,0.0,3176,431,26,364,679,51
7,-16.146759999999993,173,0.0,1058,373,13,364,750,20
8,-97.88024,50,0.0,155,434,11,304,751,0
9,0.7028400000000015,203,0.0,838,493,4,274,729,21
10,-105.63508,363,0.0,4806,808,25,289,378,90
11,-77.67687999999998,49,0.0,3162,902,25,334,239,67
12,-86.83056000000002,13,0.0,3767,903,21,379,197,81
13,-79.69887999999999,233,0.0,7109,736,16,409,338,118
14,-50.42276000000002,218,0.0,3807,518,28,424,530,62
15,-71.92540000000004,207,0.0,1274,500,18,454,528,16
16,-111.86896,24,0.0,164,499,23,454,524,9
17,-73.77396000000003,106,0.0,875,511,18,484,487,44
18,-72.31232000000001,290,0.0,5007,834,18,514,134,47
19,-98.83619999999998,25,0.0,3367,931,27,540,2,79
20,-74.02356000000006,43,0.0,4235,910,17,550,22,92
21,-53.200439999999986,94,0.0,6977,865,19,529,87,84
22,-53.57416,126,0.0,3862,681,23,559,237,62
23,-129.7356,140,0.0,1509,599,28,589,284,30
24,-265.8318800000001,36,0.0,202,585,17,619,279,11
25,-133.3421200000001,71,0.0,735,562,29,649,260,13
26,-78.1776,175,0.0,4566,842,30,623,5,102
27,-54.746279999999985,28,0.0,3164,972,19,499,10,62
28,-42.62919999999999,45,0.0,4133,1058,23,414,5,106
29,-30.72396000000001,48,0.0,6570,1135,15,340,10,123
30,-41.006440000000005,92,0.0,4001,945,20,340,195,62
31,-44.531960000000026,79,0.0,1696,825,24,340,311,42
32,-81.50095999999982,22,0.0,339,819,27,340,314,8
33,-57.00532,20,0.0,679,819,27,340,314,21
34,-39.04484000000001,34,0.0,3733,975,29,340,156,58
35,-38.64020000000001,40,0.0,3413,1079,18,355,48,63
36,-33.300599999999996,41,0.0,4307,1166,20,309,5,102
37,-36.32044,51,0.0,6324,1194,20,261,25,101
38,-40.31516000000001,13,0.0,3642,1110,21,261,108,78
39,-41.481040000000014,22,0.0,2037,981,22,261,236,36
40,-50.943880000000036,27,0.0,773,953,22,261,264,8
41,-78.20327999999975,10,0.0,305,947,23,261,269,5
42,-50.094919999999995,86,0.0,1814,1037,25,261,177,50
43,-41.55376000000001,64,0.0,3549,1012,27,261,200,77
44,-40.17903999999999,30,0.0,4057,981,27,261,231,73
45,-37.890840000000004,40,0.0,3739,965,27,261,247,83
46,-41.719439999999985,26,0.0,2574,1001,28,261,210,42
47,-38.05704,51,0.0,1687,951,28,261,260,31
48,-56.12788000000001,21,0.0,756,958,15,276,251,14
49,-98.85219999999981,22,0.0,250,944,18,276,262,4
50,-48.21,46,0.0,1282,988,19,276,217,43
51,-43.22468,75,0.0,3404,1044,20,276,160,85
52,-27.21316,119,0.0,3949,1063,20,276,141,76
53,-17.17171999999999,151,0.0,4123,1091,20,276,113,71
54,-20.05116,64,0.0,2429,1048,20,276,156,33
55,-132.9795942857143,86,0.0,1077,993,20,276,211,12
