timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-97.64595999999999,172,0.0,223,124,2,394,980,3
1,-48.403679999999994,264,0.0,625,229,2,334,935,8
2,-23.33332,480,0.0,3764,473,13,334,680,61
3,-75.14168,75,0.0,2926,550,18,364,567,67
4,-96.77655999999996,96,0.0,3651,510,27,394,569,90
5,-43.634440000000005,313,0.0,5732,495,24,424,557,86
6,-37.094159999999995,338,0.0,3193,368,25,439,668,41
7,-26.76827999999999,191,0.0,1056,311,6,454,729,17
8,-162.42636,38,0.0,154,361,0,409,730,0
9,-48.76995999999999,213,0.0,838,403,10,379,708,22
10,-58.676239999999964,385,0.0,4887,729,16,409,346,65
11,-67.92488000000002,53,0.0,3081,809,23,454,214,67
12,-84.17567999999997,18,0.0,3796,807,22,499,172,97
13,-73.54536000000003,282,0.0,7137,622,16,559,302,85
14,-65.67531999999997,288,0.0,3761,401,15,604,480,43
15,-42.5986,213,0.0,1258,399,16,604,481,18
16,-242.61487999999997,9,0.0,166,414,2,604,480,10
17,-52.04347999999996,120,0.0,860,418,25,604,453,30
18,-42.31691999999998,342,0.0,5018,736,25,649,90,52
19,-64.56712,51,0.0,3374,815,25,659,1,79
20,-76.16587999999999,66,0.0,4255,798,18,666,18,95
21,-44.140080000000005,109,0.0,6929,732,26,659,83,110
22,-69.69035999999998,205,0.0,3888,564,18,704,214,70
23,-201.3194000000001,151,0.0,1511,492,16,734,258,29
24,-204.57815999999997,33,0.0,197,503,12,734,251,7
25,-117.58948000000004,109,0.0,747,508,27,734,231,16
26,-61.69403999999998,202,0.0,4559,778,29,688,5,103
27,-49.38619999999999,36,0.0,3183,879,19,592,10,59
28,-42.617759999999976,56,0.0,4016,932,17,551,0,78
29,-37.194720000000025,77,0.0,6647,1007,20,468,5,115
30,-41.39132,166,0.0,4010,805,22,498,175,66
31,-124.48695999999998,145,0.0,1708,677,16,528,279,42
32,-272.9778799999999,49,0.0,339,662,30,528,280,8
33,-101.90456000000036,49,0.0,669,647,20,558,275,13
34,-42.995000000000005,102,0.0,3743,800,25,573,102,57
35,-41.75836000000002,83,0.0,3387,894,18,588,0,65
36,-33.59943999999999,64,0.0,4333,974,17,504,5,101
37,-33.47183999999997,59,0.0,6302,985,19,470,26,109
38,-39.13639999999999,20,0.0,3661,879,29,485,107,83
39,-39.835000000000015,55,0.0,2040,739,18,515,228,39
40,-104.58480000000007,64,0.0,773,692,27,530,251,8
41,-309.9547999999999,27,0.0,305,680,21,545,254,4
42,-68.65248000000001,136,0.0,1780,751,21,575,153,39
43,-34.08388000000002,130,0.0,3583,717,25,590,168,74
44,-37.55004000000001,50,0.0,4038,677,17,620,186,77
45,-43.324319999999986,100,0.0,3753,649,28,635,188,85
46,-60.84964,108,0.0,2559,687,22,665,126,49
47,-93.27955999999995,141,0.0,1706,632,29,680,159,33
48,-151.88755999999995,62,0.0,757,619,25,710,146,15
49,-271.2168399999999,39,0.0,250,599,22,725,154,3
50,-87.62895999999994,101,0.0,1273,619,21,755,105,34
51,-52.52123999999999,149,0.0,3366,664,23,785,28,72
52,-69.89483999999997,220,0.0,3986,674,18,791,17,73
53,-45.49680000000001,219,0.0,4105,715,20,754,11,74
54,-48.01988,112,0.0,2456,655,17,784,44,40
55,-292.290817142857,133,0.0,1075,585,24,799,92,17
