timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-118.45132000000001,182,0.0,224,67,1,454,978,2
1,-8.792919999999999,282,0.0,624,130,3,439,928,8
2,-11.881240000000002,483,0.0,3737,384,6,439,671,74
3,-30.82835999999999,41,0.0,2946,492,22,424,562,69
4,-26.6358,51,0.0,3573,480,19,424,577,61
5,-23.4958,238,0.0,5817,465,22,424,589,86
6,-31.648080000000007,279,0.0,3190,349,19,424,708,52
7,-25.920160000000003,169,0.0,1058,274,23,424,779,21
8,-24.60560000000001,46,0.0,155,265,18,439,778,0
9,-3.791120000000002,258,0.0,894,304,14,439,743,48
10,-33.14528000000001,406,0.0,4807,650,29,439,382,82
11,-46.59823999999999,56,0.0,3105,757,29,469,245,67
12,-52.891119999999994,19,0.0,4134,770,15,514,201,135
13,-46.085119999999996,230,0.0,6793,602,26,529,343,94
14,-37.019800000000004,119,0.0,3762,374,21,544,561,51
15,-30.0142,156,0.0,1270,356,15,559,570,3
16,-22.77528,4,0.0,159,355,15,559,571,10
17,-15.016279999999997,92,0.0,860,380,17,559,544,30
18,-42.56080000000001,333,0.0,5018,725,25,574,176,52
19,-74.00080000000001,34,0.0,3349,817,21,619,43,74
20,-39.55655999999999,59,0.0,4241,813,21,649,17,87
21,-37.19208000000001,96,0.0,6949,766,27,626,81,130
22,-48.79992000000003,104,0.0,3925,572,27,656,245,57
23,-76.87027999999998,60,0.0,1495,482,19,686,313,26
24,-25.945040000000006,18,0.0,200,488,15,686,311,10
25,-14.358080000000001,83,0.0,806,515,10,686,289,56
26,-66.62432,175,0.0,4525,799,19,680,2,90
27,-59.03239999999999,36,0.0,3141,918,19,556,7,63
28,-42.355880000000006,69,0.0,4028,989,28,483,0,78
29,-32.796400000000006,71,0.0,6678,1085,22,384,9,122
30,-37.13004000000001,100,0.0,3991,882,28,399,191,62
31,-32.33171999999998,67,0.0,1696,744,21,429,306,44
32,-44.16192000000001,20,0.0,339,715,17,459,309,8
33,-31.927679999999995,30,0.0,690,713,28,459,300,29
34,-34.61183999999999,80,0.0,3736,866,17,489,127,57
35,-41.026120000000006,71,0.0,3373,951,26,504,19,65
36,-24.361280000000004,51,0.0,4413,1017,26,443,13,118
37,-27.964199999999998,54,0.0,6207,1037,26,409,27,126
38,-34.8698,17,0.0,3671,937,16,439,107,86
39,-33.07496,49,0.0,2045,802,15,454,229,39
40,-41.22528000000002,58,0.0,773,763,17,469,251,8
41,-54.898799999999966,32,0.0,312,730,27,484,259,7
42,-35.111000000000004,153,0.0,1807,815,15,514,156,50
43,-40.260280000000016,93,0.0,3569,785,17,529,168,76
44,-36.495000000000005,50,0.0,4027,746,17,544,193,76
45,-36.623560000000005,64,0.0,3749,718,18,559,205,83
46,-46.060400000000016,48,0.0,2561,748,17,574,161,42
47,-49.92531999999999,71,0.0,1700,678,21,589,212,31
48,-49.71892000000001,25,0.0,758,669,24,604,203,14
49,-75.22799999999995,22,0.0,248,623,29,634,214,5
50,-59.079359999999994,107,0.0,1273,640,19,679,162,34
51,-54.723479999999995,145,0.0,3381,683,18,709,90,78
52,-46.29660000000002,155,0.0,4022,703,28,709,60,87
53,-35.09915999999999,154,0.0,4082,713,16,739,32,71
54,-52.646440000000005,89,0.0,2421,647,30,754,69,47
55,-158.39121142857144,116,0.0,1082,576,22,784,118,17
