timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-134.9734000000001,158,0.0,223,125,0,394,981,3
1,-113.26632000000012,225,0.0,644,234,7,319,940,22
2,-59.02768,440,0.0,3718,508,8,289,695,75
3,-70.00131999999999,61,0.0,2934,542,26,349,583,61
4,-68.60664,77,0.0,3585,503,20,394,583,62
5,-62.66763999999997,260,0.0,5817,485,18,409,588,86
6,-50.16592,291,0.0,3184,351,17,424,708,60
7,-53.502600000000015,159,0.0,1065,257,29,439,775,21
8,-82.14432000000002,32,0.0,154,211,29,484,776,0
9,-64.12532000000003,168,0.0,849,221,20,499,760,31
10,-86.15856000000002,326,0.0,4795,574,26,484,416,90
11,-112.59272000000004,60,0.0,3172,662,21,544,273,69
12,-126.05912000000001,97,0.0,3786,659,21,604,216,91
13,-118.91359999999999,324,0.0,7080,499,22,649,329,118
14,-15.135919999999997,166,0.0,3809,290,15,664,531,59
15,-48.9852,176,0.0,1267,274,27,664,535,19
16,-84.13344000000002,3,0.0,166,256,16,694,534,10
17,-72.38679999999998,95,0.0,878,259,27,709,505,43
18,-71.65588000000001,309,0.0,5000,606,23,724,147,53
19,-134.38756,29,0.0,3337,665,20,799,16,73
20,-142.95507999999998,149,0.0,4253,657,23,809,11,86
21,-73.32064000000001,266,0.0,6961,629,17,802,52,115
22,-79.94407999999999,193,0.0,3895,455,12,847,186,69
23,-66.54548000000004,67,0.0,1509,413,5,832,250,38
24,-76.3855999999999,17,0.0,199,397,24,832,247,7
25,-85.07372000000002,60,0.0,740,425,10,832,233,15
26,-74.57136,161,0.0,4566,688,28,779,5,103
27,-74.16956000000003,44,0.0,3164,782,25,683,10,62
28,-54.488160000000015,67,0.0,4026,828,28,644,0,80
29,-34.201679999999996,111,0.0,6687,916,26,550,8,119
30,-52.462200000000024,164,0.0,3969,701,28,595,176,70
31,-58.98796,92,0.0,1718,555,23,640,282,41
32,-112.11980000000007,29,0.0,347,518,28,670,284,12
33,-167.72375999999997,68,0.0,661,492,29,700,279,14
34,-50.1092,91,0.0,3752,648,22,730,100,59
35,-40.65016,73,0.0,3372,736,28,736,0,65
36,-34.661719999999995,113,0.0,4357,816,19,656,9,96
37,-31.428240000000006,166,0.0,6269,849,26,599,25,126
38,-41.872479999999996,40,0.0,3679,753,22,629,96,76
39,-56.71464000000001,81,0.0,2039,612,23,659,206,34
40,-49.55324000000002,72,0.0,771,571,15,689,225,8
41,-201.20163999999997,26,0.0,305,538,15,719,228,5
42,-58.7368,166,0.0,1780,619,27,734,120,38
43,-46.46883999999997,160,0.0,3572,590,22,764,124,73
44,-39.13715999999998,146,0.0,4049,575,29,779,117,73
45,-46.08403999999999,179,0.0,3753,557,27,809,107,83
46,-51.16612,87,0.0,2566,589,19,839,53,42
47,-54.376720000000006,111,0.0,1700,516,23,869,92,30
48,-71.66391999999993,41,0.0,756,490,18,914,78,15
49,-216.99419999999998,31,0.0,250,463,21,929,87,4
50,-88.63047999999999,97,0.0,1273,482,24,959,35,35
51,-63.56264000000001,213,0.0,3381,543,20,910,27,76
52,-46.03328,231,0.0,3961,557,16,912,15,81
53,-39.941439999999986,287,0.0,4115,603,15,871,11,73
54,-58.83771999999998,132,0.0,2456,554,15,901,30,42
55,-194.9922114285714,111,0.0,1077,481,26,916,77,15
