timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-23.383879999999998,170,0.0,223,167,4,349,980,3
1,-17.983879999999996,291,0.0,692,290,5,274,931,35
2,-35.718880000000006,450,0.0,3691,543,27,244,686,61
3,-116.09992000000001,86,0.0,2932,615,28,289,567,67
4,-108.11656,99,0.0,3600,575,25,334,566,72
5,-79.39376,341,0.0,5788,552,21,379,548,78
6,-50.30159999999997,339,0.0,3181,425,24,394,657,51
7,-13.008479999999988,187,0.0,1062,376,7,394,723,21
8,-73.26392,41,0.0,155,471,3,304,722,0
9,-92.03020000000001,237,0.0,894,507,13,289,691,47
10,-107.96500000000003,382,0.0,4750,809,17,334,340,90
11,-87.50824000000001,60,0.0,3181,896,23,379,202,71
12,-90.12184000000005,19,0.0,3819,888,17,439,156,113
13,-87.97531999999998,301,0.0,7046,706,22,484,288,111
14,-77.03000000000002,303,0.0,3801,484,19,529,468,57
15,-56.6868,226,0.0,1270,478,15,544,463,15
16,-145.43619999999999,11,0.0,163,501,7,529,463,10
17,-76.44615999999995,147,0.0,930,511,20,544,425,56
18,-78.47272000000002,339,0.0,4948,823,24,589,64,52
19,-105.50859999999997,35,0.0,3337,899,18,575,8,74
20,-87.48179999999998,71,0.0,4253,873,28,583,16,87
21,-48.56719999999998,123,0.0,6996,803,22,591,84,83
22,-90.75284,220,0.0,3872,639,15,636,210,61
23,-228.80943999999997,167,0.0,1497,563,23,666,248,29
24,-319.87476000000004,36,0.0,199,560,19,681,240,7
25,-221.78412000000003,114,0.0,759,550,22,711,217,21
26,-73.74639999999997,200,0.0,4567,832,16,652,0,88
27,-57.89164000000002,37,0.0,3144,932,19,539,10,62
28,-38.62792000000001,55,0.0,4026,978,19,503,0,79
29,-35.61207999999999,86,0.0,6823,1051,15,414,20,92
30,-40.65484000000002,161,0.0,3843,864,17,444,175,66
31,-130.1067600000001,142,0.0,1708,735,26,459,280,42
32,-237.91948000000005,39,0.0,339,726,19,474,281,8
33,-90.40548000000001,47,0.0,690,714,25,489,272,29
34,-45.78908000000001,100,0.0,3736,869,27,504,99,55
35,-37.4718,81,0.0,3367,953,22,525,0,65
36,-28.011160000000007,62,0.0,4357,1020,16,455,9,100
37,-35.87608,59,0.0,6278,1038,15,421,26,123
38,-42.67904000000001,19,0.0,3670,940,18,436,106,78
39,-37.08156000000001,55,0.0,2039,799,22,451,228,34
40,-128.98755999999992,73,0.0,771,753,30,466,251,8
41,-267.23199999999997,25,0.0,305,742,23,481,254,4
42,-59.818000000000055,127,0.0,1794,811,21,511,157,45
43,-33.35128000000001,128,0.0,3569,782,21,526,171,74
44,-37.78416000000001,46,0.0,4067,740,25,541,194,74
45,-31.206359999999997,85,0.0,3729,729,21,556,194,82
46,-40.47663999999998,82,0.0,2554,767,20,571,142,49
47,-94.02468,138,0.0,1706,708,28,586,178,33
48,-148.55216,64,0.0,762,706,15,616,163,8
49,-287.23719999999986,38,0.0,245,687,26,616,171,3
50,-76.72312000000007,84,0.0,1282,712,20,646,122,40
51,-40.25084000000001,128,0.0,3372,756,17,676,51,75
52,-74.03027999999998,202,0.0,3971,770,24,688,18,74
53,-47.8508,189,0.0,4105,803,19,667,11,74
54,-42.98275999999999,95,0.0,2453,742,16,697,45,44
55,-256.4822742857143,127,0.0,1078,674,21,712,93,17
