timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-88.8536799999999,160,0.0,216,62,7,454,977,0
1,-23.650680000000005,328,0.0,690,110,11,439,940,26
2,10.5048,506,0.0,3768,379,8,424,689,79
3,-16.24128,83,0.0,2927,501,12,424,563,56
4,-30.857520000000008,113,0.0,3661,526,12,424,538,78
5,-39.088599999999985,229,0.0,5731,542,18,424,516,122
6,-38.87636,153,0.0,3206,373,23,424,680,56
7,-41.06808000000001,73,0.0,1070,283,21,424,772,23
8,-61.4785200000001,11,0.0,158,276,23,424,777,4
9,-38.5804,109,0.0,841,293,17,439,751,23
10,-30.67148,219,0.0,4750,634,25,439,402,93
11,-40.21880000000001,24,0.0,3124,752,22,454,272,78
12,-33.756240000000005,18,0.0,3782,858,19,469,154,102
13,-28.166320000000002,97,0.0,7035,692,26,469,313,98
14,-42.59072,99,0.0,3828,479,15,484,522,45
15,-36.54960000000001,125,0.0,1258,435,22,484,559,24
16,-41.880599999999994,7,0.0,164,421,18,499,562,4
17,-21.482800000000005,56,0.0,956,444,21,499,536,75
18,-32.552,197,0.0,4792,764,25,499,212,69
19,-35.3104,31,0.0,3389,871,22,514,93,64
20,-35.358520000000006,59,0.0,4233,890,18,529,63,84
21,-33.47492,121,0.0,6987,808,28,529,135,97
22,-35.04080000000001,197,0.0,3931,578,18,544,360,72
23,-41.29272,152,0.0,1469,516,24,544,416,20
24,-54.03723999999998,24,0.0,207,508,18,559,415,5
25,-35.70983999999998,105,0.0,772,495,23,559,423,31
26,-39.00724000000001,212,0.0,4531,849,19,574,58,81
27,-29.774759999999997,37,0.0,3176,940,27,515,18,65
28,-37.715559999999996,84,0.0,4092,983,24,481,12,85
29,-28.464119999999994,64,0.0,6617,1126,29,321,24,128
30,-33.974120000000006,69,0.0,4015,913,19,336,232,67
31,-37.581039999999994,105,0.0,1708,803,21,336,340,39
32,-43.38732,2,0.0,344,788,24,336,352,16
33,-44.63571999999999,12,0.0,658,799,29,336,336,10
34,-31.90204,79,0.0,3703,955,22,351,172,55
35,-32.48552000000001,26,0.0,3549,1041,15,366,78,81
36,-21.26763999999999,31,0.0,4244,1039,20,366,75,100
37,-24.654039999999995,106,0.0,6341,995,16,381,108,130
38,-37.16203999999998,19,0.0,3661,925,21,381,173,75
39,-40.06259999999998,57,0.0,2047,779,25,381,315,34
40,-40.812120000000014,29,0.0,758,749,28,381,342,17
41,-43.01316000000004,10,0.0,297,746,23,396,335,11
42,-25.93044,89,0.0,1792,840,25,396,239,49
43,-36.75656,81,0.0,3504,884,17,411,188,66
44,-26.803399999999996,56,0.0,4135,826,22,411,241,92
45,-33.9504,67,0.0,3775,797,28,411,264,80
46,-35.903200000000005,36,0.0,2542,824,17,426,233,49
47,-37.88512000000001,20,0.0,1722,724,25,426,325,31
48,-39.84672,15,0.0,780,727,15,441,317,9
49,-74.30731999999995,10,0.0,254,708,23,441,328,7
50,-42.142240000000015,27,0.0,1234,777,17,456,250,33
51,-33.40908,52,0.0,3383,857,27,456,160,75
52,-36.99184,95,0.0,3967,839,25,471,165,76
53,-46.15244000000001,104,0.0,4208,852,17,486,145,87
54,-63.849720000000005,29,0.0,2441,800,16,501,183,37
55,-139.8268057142857,49,0.0,1011,797,15,516,172,26
