timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-43.71540000000001,172,0.0,223,143,13,364,980,3
1,-34.273160000000004,261,0.0,625,256,3,304,937,8
2,-2.3462000000000014,474,0.0,3737,513,10,289,688,74
3,-115.11699999999998,93,0.0,3105,575,15,334,576,68
4,-105.31855999999996,99,0.0,3457,542,16,379,563,74
5,-78.13532000000001,343,0.0,5788,519,19,409,553,74
6,-29.94303999999999,326,0.0,3172,399,13,424,664,51
7,-51.89736,186,0.0,1063,333,14,424,729,13
8,-121.73140000000002,40,0.0,154,399,7,364,730,0
9,-35.03172,219,0.0,879,452,8,334,706,41
10,-118.23024,389,0.0,4765,761,28,364,347,90
11,-83.64531999999998,55,0.0,3172,858,25,409,208,69
12,-89.6502,14,0.0,3810,866,16,454,164,107
13,-88.3808,275,0.0,7213,669,16,499,316,73
14,-66.35267999999998,260,0.0,3650,467,20,529,484,61
15,-75.82124,214,0.0,1274,462,11,544,483,4
16,-184.23523999999998,7,0.0,161,498,5,514,483,10
17,-62.58663999999999,102,0.0,829,496,17,529,458,15
18,-75.93187999999998,332,0.0,5124,816,16,574,94,56
19,-87.43287999999998,34,0.0,3274,903,22,572,3,73
20,-86.89208,57,0.0,4260,888,26,564,21,92
21,-45.29360000000002,99,0.0,6930,834,28,557,81,129
22,-93.10259999999998,182,0.0,3907,665,27,587,221,70
23,-201.84256000000002,148,0.0,1509,585,18,632,265,34
24,-327.03272000000004,36,0.0,199,581,30,632,257,7
25,-220.07060000000004,93,0.0,759,564,22,677,237,22
26,-85.66304000000002,192,0.0,4547,845,24,626,5,102
27,-57.71015999999995,32,0.0,3171,955,23,515,7,63
28,-36.92031999999998,52,0.0,4019,1020,16,464,0,80
29,-29.885320000000007,62,0.0,6677,1102,24,364,10,123
30,-25.867519999999995,131,0.0,3979,919,18,379,184,70
31,-84.88499999999999,112,0.0,1719,796,16,394,294,40
32,-149.5761999999998,31,0.0,338,789,22,394,295,8
33,-104.86487999999991,35,0.0,690,778,26,409,287,29
34,-41.0986,55,0.0,3731,933,20,424,123,59
35,-42.379880000000014,59,0.0,3372,1028,17,439,16,65
36,-38.29903999999999,47,0.0,4373,1115,20,359,6,104
37,-36.324559999999984,55,0.0,6268,1141,23,310,26,109
38,-45.77000000000001,14,0.0,3664,1054,28,310,108,78
39,-48.25799999999998,33,0.0,2037,917,24,325,234,35
40,-82.01144000000002,41,0.0,773,872,15,355,258,9
41,-114.79263999999999,18,0.0,305,853,29,355,263,5
42,-60.441720000000004,109,0.0,1805,943,17,370,170,48
43,-25.074160000000003,85,0.0,3547,921,23,370,186,72
44,-30.724959999999992,34,0.0,4049,889,27,370,214,78
45,-27.360919999999982,59,0.0,3761,867,18,385,230,76
46,-29.79240000000001,41,0.0,2553,906,23,385,186,41
47,-42.96707999999998,79,0.0,1708,852,15,400,233,31
48,-52.31576000000001,38,0.0,754,857,21,400,222,14
49,-227.62984,28,0.0,249,843,25,400,232,4
50,-78.93112000000009,48,0.0,1282,882,17,415,186,43
51,-49.72764,93,0.0,3357,943,21,415,121,75
52,-50.777640000000005,139,0.0,3996,956,28,415,101,76
53,-43.84524,167,0.0,4095,981,16,430,73,74
54,-48.40611999999997,67,0.0,2449,937,20,430,113,47
55,-185.65608571428575,98,0.0,1082,880,25,430,165,18
