timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-53.094480000000004,177,0.0,223,103,8,409,980,3
1,-6.507279999999998,264,0.0,644,214,6,349,931,21
2,-13.656319999999996,460,0.0,3729,462,7,349,682,70
3,-56.562239999999996,46,0.0,2961,541,24,364,571,68
4,-53.822239999999994,52,0.0,3561,506,20,394,580,71
5,-23.112960000000005,291,0.0,5885,489,15,409,587,56
6,-22.75864,319,0.0,3102,371,28,409,692,62
7,-19.36696000000001,198,0.0,1065,316,9,424,751,16
8,-110.21212000000006,45,0.0,154,376,10,364,750,0
9,-37.09812000000002,186,0.0,838,413,8,349,730,24
10,-69.12259999999998,374,0.0,4834,738,22,364,376,81
11,-73.24319999999997,60,0.0,3178,839,15,409,237,77
12,-69.414,34,0.0,3752,849,20,439,192,96
13,-57.07799999999999,306,0.0,7088,688,25,469,318,113
14,-57.362519999999975,230,0.0,3799,460,18,514,508,61
15,-48.58476000000001,194,0.0,1269,445,21,529,505,18
16,-198.11200000000002,9,0.0,169,456,10,529,505,10
17,-44.18487999999999,70,0.0,838,460,27,529,483,23
18,-48.20323999999998,296,0.0,5044,787,15,574,124,47
19,-83.16540000000002,33,0.0,3379,875,15,605,5,79
20,-75.73303999999997,77,0.0,4335,878,27,582,13,114
21,-35.378719999999994,164,0.0,6837,843,28,553,76,109
22,-46.99068,124,0.0,3915,658,16,598,228,54
23,-74.87603999999995,60,0.0,1482,555,24,628,293,32
24,-229.28740000000008,21,0.0,199,531,21,658,290,6
25,-103.11296000000004,35,0.0,740,513,22,688,277,16
26,-57.850799999999985,170,0.0,4566,792,27,676,5,103
27,-41.26296,23,0.0,3164,897,24,569,10,62
28,-35.7372,66,0.0,4435,971,15,498,16,120
29,-24.865560000000002,96,0.0,6268,1073,23,394,10,123
30,-35.627280000000006,114,0.0,3989,891,29,394,186,67
31,-35.35243999999997,76,0.0,1709,764,15,424,297,42
32,-83.97064000000016,18,0.0,338,739,23,439,299,8
33,-69.49344000000008,23,0.0,669,728,19,454,299,14
34,-38.47692000000001,53,0.0,3757,887,27,454,131,57
35,-34.48112,53,0.0,3386,984,17,469,30,59
36,-31.772520000000004,50,0.0,4354,1070,22,402,6,104
37,-29.892039999999998,53,0.0,6262,1095,26,353,26,123
38,-35.19539999999999,14,0.0,3670,1010,15,368,107,78
39,-38.69164000000002,23,0.0,2039,878,19,368,235,35
40,-43.67548000000002,28,0.0,771,844,26,368,262,9
41,-107.0398000000003,12,0.0,305,827,23,383,267,5
42,-47.560200000000016,97,0.0,1794,916,29,383,172,45
43,-38.54668,66,0.0,3569,890,16,398,196,77
44,-36.629240000000024,34,0.0,4038,863,19,398,220,78
45,-34.54611999999998,40,0.0,3753,838,24,398,240,86
46,-37.387919999999994,20,0.0,2566,875,28,398,199,42
47,-38.898280000000014,39,0.0,1703,817,16,413,254,31
48,-71.85315999999997,21,0.0,753,819,22,413,246,16
49,-105.30076,21,0.0,250,794,21,428,257,5
50,-65.58931999999999,43,0.0,1295,838,26,428,208,45
51,-37.96415999999999,71,0.0,3385,886,17,443,154,87
52,-35.33764000000001,115,0.0,3983,904,21,443,131,88
53,-35.6718,114,0.0,4067,917,26,443,114,75
54,-39.017880000000005,47,0.0,2449,869,29,443,159,47
55,-146.8992514285714,60,0.0,1084,810,17,458,215,20
