timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-84.27172000000003,177,0.0,223,105,6,409,980,3
1,-21.654079999999997,284,0.0,683,199,5,364,932,30
2,-18.366560000000003,466,0.0,3685,453,7,364,676,71
3,-34.061959999999985,54,0.0,2928,524,29,379,568,62
4,-30.56448,64,0.0,3599,496,27,409,568,71
5,-21.74943999999999,293,0.0,5799,483,23,424,570,97
6,-30.67128,351,0.0,3188,355,18,454,673,61
7,-21.115159999999985,208,0.0,1064,301,14,454,731,18
8,-155.39371999999995,43,0.0,162,368,9,394,729,6
9,-28.974000000000004,201,0.0,814,393,22,379,706,12
10,-56.17464,394,0.0,4823,706,25,424,345,89
11,-84.22592,79,0.0,3172,788,27,484,201,69
12,-92.23396000000002,80,0.0,3786,790,21,544,145,94
13,-75.91039999999995,359,0.0,7115,638,16,589,257,102
14,-44.1124,262,0.0,3772,410,17,634,439,58
15,-41.187239999999996,213,0.0,1272,398,24,649,429,15
16,-214.29872,9,0.0,166,415,6,649,430,11
17,-46.846480000000035,143,0.0,1006,421,16,679,384,69
18,-44.68768000000001,300,0.0,4869,733,25,709,33,50
19,-78.68123999999999,42,0.0,3386,811,20,664,5,79
20,-76.58388000000001,137,0.0,4493,812,16,671,0,120
21,-50.24583999999997,197,0.0,6679,756,21,655,68,109
22,-48.492399999999996,147,0.0,3888,562,25,700,213,70
23,-52.72923999999998,79,0.0,1509,463,15,745,277,32
24,-34.39792000000001,22,0.0,199,466,15,745,274,6
25,-18.76056000000001,54,0.0,773,478,18,745,259,31
26,-53.14612000000001,191,0.0,4533,756,28,711,5,103
27,-33.34068,48,0.0,3164,868,23,599,10,62
28,-32.42056,81,0.0,4069,949,22,528,0,90
29,-27.279919999999997,141,0.0,6644,1039,26,427,8,120
30,-33.237120000000004,132,0.0,3969,846,29,442,183,70
31,-36.46152000000001,102,0.0,1719,715,27,472,286,41
32,-78.76844000000015,31,0.0,338,691,22,502,285,8
33,-64.28303999999999,35,0.0,679,667,17,532,284,21
34,-33.80227999999999,86,0.0,3733,817,21,547,115,58
35,-31.45716,73,0.0,3381,911,26,562,1,65
36,-26.431399999999996,61,0.0,4373,990,26,478,6,104
37,-22.740680000000005,74,0.0,6268,1001,17,456,26,109
38,-35.678320000000014,27,0.0,3729,911,15,471,103,55
39,-37.84939999999998,32,0.0,1972,775,24,471,230,39
40,-52.87260000000002,39,0.0,773,728,16,501,255,8
41,-88.69076,20,0.0,305,694,18,531,257,5
42,-55.940599999999996,123,0.0,1805,773,21,546,160,48
43,-41.13303999999998,91,0.0,3547,751,15,561,173,74
44,-32.83700000000001,81,0.0,4049,723,30,561,186,78
45,-32.373999999999995,74,0.0,3758,705,26,576,193,83
46,-36.79892,31,0.0,2556,738,18,591,153,41
47,-37.572720000000004,54,0.0,1710,670,21,606,203,28
48,-62.04236000000007,24,0.0,751,654,15,636,195,14
49,-82.41863999999994,33,0.0,250,609,22,666,203,4
50,-60.74691999999999,68,0.0,1282,640,26,681,153,41
51,-39.569560000000024,92,0.0,3372,697,16,696,91,78
52,-31.03904,127,0.0,3971,699,15,711,75,75
53,-34.73816000000001,130,0.0,4118,723,23,711,43,77
54,-39.19468000000003,64,0.0,2440,670,29,711,90,46
55,-169.84376571428572,84,0.0,1078,611,21,726,142,18
