timeslot,reward,failures,epsilon,demand,deployed_bikes,truck_load,depot_load,outside_system_bikes,traveling_bikes
0,-11.12408,177,0.0,223,126,0,394,980,3
1,0.36235999999999824,274,0.0,667,239,11,319,931,28
2,-26.635719999999996,461,0.0,3746,515,4,304,677,60
3,-66.98248000000001,59,0.0,2914,557,26,349,568,71
4,-61.93095999999999,81,0.0,3554,500,17,409,574,62
5,-35.26428,379,0.0,5878,491,16,439,554,49
6,-8.755600000000003,378,0.0,3132,392,15,454,639,41
7,-30.965640000000008,219,0.0,1055,335,18,454,693,18
8,-144.9914,41,0.0,155,406,8,394,692,0
9,-48.84691999999999,220,0.0,879,463,8,364,665,40
10,-83.98727999999997,399,0.0,4765,765,17,409,309,89
11,-90.72516000000002,73,0.0,3162,851,16,469,164,67
12,-95.28544000000001,85,0.0,3838,851,17,529,103,112
13,-83.47091999999998,369,0.0,7073,701,16,574,209,102
14,-74.56276000000003,284,0.0,3774,470,25,619,386,57
15,-25.097239999999996,202,0.0,1267,469,29,619,383,17
16,-196.99792000000002,10,0.0,169,498,15,604,383,10
17,-41.842439999999996,135,0.0,927,509,16,634,341,54
18,-64.3732,339,0.0,4955,812,28,660,0,46
19,-118.13907999999999,49,0.0,3330,881,30,581,8,73
20,-90.36639999999998,133,0.0,4492,894,16,589,1,125
21,-62.59555999999998,199,0.0,6722,831,16,587,66,117
22,-62.55611999999999,156,0.0,3897,632,26,632,210,62
23,-100.00536,74,0.0,1509,518,19,692,271,32
24,-262.34336,27,0.0,197,503,23,707,267,6
25,-35.942519999999995,62,0.0,759,505,22,722,251,23
26,-72.02276000000002,216,0.0,4547,778,15,702,5,103
27,-49.69359999999998,54,0.0,3164,878,26,586,10,62
28,-40.326840000000004,96,0.0,4151,941,15,538,5,110
29,-28.624240000000004,204,0.0,6531,1030,24,442,4,113
30,-21.757640000000002,181,0.0,4015,813,18,502,167,65
31,-32.858760000000004,151,0.0,1704,657,18,562,263,40
32,-237.23828000000003,47,0.0,346,631,17,592,260,13
33,-139.5202000000001,64,0.0,682,583,26,637,254,25
34,-30.923560000000016,219,0.0,3722,732,17,697,54,57
35,-30.981360000000016,105,0.0,3400,791,28,678,3,58
36,-22.376040000000003,122,0.0,4443,848,16,626,10,128
37,-23.2032,147,0.0,6384,856,15,606,22,80
38,-28.125639999999997,54,0.0,3451,737,18,651,93,86
39,-26.378479999999996,78,0.0,2045,557,26,711,206,37
40,-117.77448000000001,115,0.0,773,492,27,756,225,7
41,-278.48224000000005,45,0.0,305,482,22,771,225,5
42,-95.55291999999997,301,0.0,1780,540,30,831,99,38
43,-51.105320000000006,279,0.0,3583,503,17,906,74,73
44,-39.561080000000004,196,0.0,4144,470,16,951,63,76
45,-21.33251999999999,167,0.0,3647,445,16,996,43,84
46,-34.13359999999999,102,0.0,2559,443,16,1035,6,49
47,-28.0856,147,0.0,1706,375,18,1065,42,33
48,-109.7992,74,0.0,757,361,20,1095,24,13
49,-245.42495999999994,57,0.0,269,351,14,1110,25,14
50,-45.64300000000001,143,0.0,1254,360,22,1113,5,32
51,-26.323200000000007,227,0.0,3393,405,20,1050,25,76
52,-17.835640000000005,302,0.0,3959,420,17,1047,16,74
53,-35.02404000000001,311,0.0,4127,444,19,1030,7,70
54,-24.973679999999987,146,0.0,2427,367,25,1075,33,44
55,-260.0586285714286,184,0.0,1086,282,16,1135,67,8
